triple,sentence,shape,shape_type,size
Marie_of_Armenia HasChild Philip_the_Arab Beate_Ulbricht HasFather Marie_of_Armenia Beate_Ulbricht HasMother Mary_Todd_Lincoln Beate_Ulbricht PlaceOfBirth Vindobona Beate_Ulbricht PlaceOfDeath Basel Beate_Ulbricht PositionHeld United_States_senator ,,unknown,unknown,6
Alessandro_Benetton DateOfBirth 1942 Rigord Occupation director Alessandro_Benetton PlaceOfDeath Bordeaux Madame_de_Montespan Student Alessandro_Benetton Irina_Beletskaya StudentOf Rigord Irina_Beletskaya StudentOf Alessandro_Benetton ,,unknown,unknown,6
Peggy_Damaris_Jones DateOfBirth 1985-08-08 Peggy_Damaris_Jones Mass 57.0_kilogram Peggy_Damaris_Jones NativeLanguage Italian Peggy_Damaris_Jones Occupation record_producer Peggy_Damaris_Jones ParticipantIn 24_Hours_of_Le_Mans Peggy_Damaris_Jones Sport ice_hockey ,,unknown,unknown,6
Isabella_I_Queen_of_Armenia DateOfBirth 1198 Isabella_I_Queen_of_Armenia Employer National_Autonomous_University_of_Mexico Isabella_I_Queen_of_Armenia Occupation speedway_rider Isabella_I_Queen_of_Armenia PlaceOfBirth Springfield Sibylla_of_Lusignan PlaceOfDeath Brooklyn Isabella_I_Queen_of_Armenia StudentOf Sibylla_of_Lusignan ,,unknown,unknown,6
Giovanni_Leone AcademicDegree Professor_Nnenna_Oti Giovanni_Leone DateOfDeath 1966-08-07 Giovanni_Leone Employer University_of_Cologne Giovanni_Leone Occupation volleyball_player Giovanni_Leone PlaceOfDeath Attnang-Puchheim Giovanni_Leone WorkLocation Essen ,,unknown,unknown,6
Zinedine_Zidane DateOfBirth 1968-03-27 Zinedine_Zidane Occupation marathon_runner Zinedine_Zidane ParticipantIn 2008_Summer_Olympics Allan_Sherman PlaceOfBirth Dire_Dawa Zinedine_Zidane Relative Allan_Sherman Zinedine_Zidane Sport handball ,,unknown,unknown,6
Lucius_Vitellius_the_Younger DateOfBirth 1987-08-30 Lucius_Vitellius_the_Younger HasChild Hillary_Clinton Lucius_Vitellius_the_Younger HasMother Emperor_Yuan_of_Han Lucius_Vitellius_the_Younger NobleTitle princess Lucius_Vitellius_the_Younger PlaceOfBirth Métropole_Aix-Marseille-Provence Lucius_Vitellius_the_Younger Sibling Jaime_Levy_Russell ,,unknown,unknown,6
Gustav_Heinemann HasMother Elsa_Triolet Gustav_Heinemann NominatedFor AACTA_Award_for_Best_Actor_in_a_Leading_Role Gustav_Heinemann NumberOfChildren 2 Gustav_Heinemann Occupation professor Gustav_Heinemann Relative Khokhoo Gustav_Heinemann SupportedSportsTeam A.F.C._Liverpool ,,unknown,unknown,6
Emperor_He_of_Han CauseOfDeath stroke Emperor_He_of_Han HasChild Judith_Estrin Emperor_He_of_Han HasFather Heather_Milligan Emperor_He_of_Han HasMother Janet_Jackson Emperor_He_of_Han NativeLanguage Russian Emperor_He_of_Han Occupation Ancient_Roman_senator ,,unknown,unknown,6
David_Cairns HasChild Lady_Victoria_Leatham David_Cairns HasFather Micheline_Roquebrune David_Cairns HasMother Fortuna_Marcos-Barba Pompeia_Plotina NobleTitle crown_prince Pompeia_Plotina Sibling Lady_Victoria_Leatham Pompeia_Plotina Spouse Liu_Junyi ,,unknown,unknown,6
Ludwig_van_Beethoven Employer Kharkiv_Medical_Academy_of_Post-graduate_Education Ludwig_van_Beethoven HasMother Antonio_Segni Ludwig_van_Beethoven Occupation Formula_One_driver Ludwig_van_Beethoven PlaceOfBurial Wilmersdorf_Cemetery Ludwig_van_Beethoven Student Margaret_of_Blois Ludwig_van_Beethoven WorkLocation Corsica ,,unknown,unknown,6
Caterina_Valente DateOfBirth 1899-08-29 Caterina_Valente Employer International_Business_School_Budapest Caterina_Valente Genre Western Caterina_Valente NativeLanguage British_English Caterina_Valente NotableWork Sufferings_in_Africa Caterina_Valente Occupation chemist ,,unknown,unknown,6
Hannah_Weekes Movement magic_realism Hannah_Weekes Occupation mathematician Hannah_Weekes PlaceOfBurial St._Francis_Church Hannah_Weekes PlaceOfDeath Novara Sibylla_of_Armenia Student Charlotte_Klinder Hannah_Weekes StudentOf Sibylla_of_Armenia ,,unknown,unknown,6
Vespasian Family House_of_Croÿ Will_Claye HasChild Vespasian Will_Claye HasFather Ema_Escobar Will_Claye HasMother Emperor_Ling_of_Han Vespasian Sibling Ludwig_van_Beethoven Vespasian Spouse Eugene_Kaspersky ,,unknown,unknown,6
Mary_L._Good Family House_of_Croÿ Liu_Ying HasChild Mary_L._Good Charles_Dickens HasFather Max_Ophüls Mary_L._Good NobleTitle crown_prince Mary_L._Good Sibling Jacob_Grimm Mary_L._Good Spouse Max_Ophüls ,,unknown,unknown,6
Józef_Piłsudski DateOfDeath 1996-07-20 Józef_Piłsudski HasChild Louis_XV_of_France Józef_Piłsudski Occupation crystallographer Józef_Piłsudski PlaceOfBirth Warsaw Józef_Piłsudski PositionHeld Ancient_Roman_senator Józef_Piłsudski WorkLocation Freiburg_im_Breisgau ,,unknown,unknown,6
Kalidasa DateOfBirth 1966-03-08 Kalidasa HasChild František_Plánička Kalidasa HasMother Li_Yanfeng Kalidasa Occupation judge Kalidasa PositionHeld Member_of_the_United_States_House_of_Representatives_from_Virginia Kalidasa WorkLocation Ferney-Voltaire ,,unknown,unknown,6
Socrates DateOfDeath 1741-10-04 Socrates Occupation Shao_Jiang Socrates PlaceOfBirth Camden_County Socrates PositionHeld Member_of_the_United_States_House_of_Representatives_from_Virginia Socrates SocialClassification slaveholder Socrates WorkLocation Little_Rock ,,unknown,unknown,6
Ludwig_van_Beethoven HasChild Ellen_Ternan Ludwig_van_Beethoven HasFather Josep_Companys_i_Fontanet Ludwig_van_Beethoven HasMother Marcus_Aurelius Ludwig_van_Beethoven Occupation philosopher Ludwig_van_Beethoven PlaceOfBirth Alto_del_Carmen Ludwig_van_Beethoven PositionHeld physician_writer ,,unknown,unknown,6
Louis_Aragon Family House_of_Liu Louis_Aragon HasFather Stanley_Kubrick Josep_Companys_i_Fontanet HasMother Samuel_Jessurun_de_Mesquita Josep_Companys_i_Fontanet Occupation Mormon_missionary Louis_Aragon PositionHeld Roman_emperor Louis_Aragon Spouse Samuel_Jessurun_de_Mesquita ,,unknown,unknown,6
Charles_Baudelaire CauseOfDeath skin_burn_complication Charles_Baudelaire MannerOfDeath death_of_Sharon_Lopatka Charles_Baudelaire NotableWork haikai Charles_Baudelaire Occupation poet Charles_Baudelaire PlaceOfBirth Brooklyn Charles_Baudelaire PlaceOfDeath Bangalore ,,unknown,unknown,6
Charles_de_Gaulle HasFather Salem_bin_Laden Charles_de_Gaulle NobleTitle monarch_of_Italy Charles_de_Gaulle Occupation storyteller Charles_de_Gaulle PlaceOfBirth Cottbus Charles_de_Gaulle Sibling Socrates Charles_de_Gaulle StudentOf Trajan ,,unknown,unknown,6
František_Plánička Employer University_of_Ljubljana František_Plánička HasChild Kalidasa František_Plánička Occupation judge František_Plánička PlaceOfBurial cemetery_of_Montfort-l'Amaury František_Plánička PlaceOfDeath Siena František_Plánička PositionHeld Federal_Minister_of_Justice ,,unknown,unknown,6
Herman_Melville CauseOfDeath drowning Herman_Melville DateOfBirth 1710-02-15 Herman_Melville MannerOfDeath death_of_Brian_Wells Herman_Melville Occupation pianist Paul_McCartney PartOf Duo_Tal_&_Groethuysen Herman_Melville Spouse Paul_McCartney ,,unknown,unknown,6
Jacob_Grimm Genre haikai Jacob_Grimm HasFather Friedrich_Bessel Jacob_Grimm Occupation senator Jacob_Grimm PlaceOfBirth 18th_arrondissement_of_Paris Jacob_Grimm PlaceOfDeath Metropolis_of_Lyon Jacob_Grimm PositionHeld member_of_the_Volkskammer ,,unknown,unknown,6
George_Boole DateOfBirth 1858-07-24 George_Boole HasChild Jana_Šenková George_Boole Occupation director George_Boole PlaceOfDeath Hollywood George_Boole PositionHeld Prime_Minister_of_Poland George_Boole Spouse Dora_Annie_Dickens ,,unknown,unknown,6
Patti_Smith Family House_of_Bourbon Patti_Smith HasFather Jean_Baptiste_Firmin_Demonferrand Patti_Smith Occupation classical_archaeologist Patti_Smith PlaceOfDeath Stageira Patti_Smith Sibling Faustina_the_Younger Patti_Smith Spouse Marguerite_Toucas-Massillon ,,unknown,unknown,6
Charles_Dickens DateOfBirth 2014-05-19 Charles_Dickens HasChild Leopoldine_'Poldy'_Kalmus Charles_Dickens Occupation epigrammatist Charles_Dickens PlaceOfDeath Riga Charles_Dickens PositionHeld Llywydd_of_the_Senedd Charles_Dickens Relative Roman_Herzog ,,unknown,unknown,6
Christopher_Douglas_Adams FieldOfWork athletics Christopher_Douglas_Adams Genre short_story Christopher_Douglas_Adams NumberOfChildren 2 Christopher_Douglas_Adams Occupation optician Christopher_Douglas_Adams Student Abel_Mutai Christopher_Douglas_Adams StudentOf Faustina_the_Younger ,,unknown,unknown,6
Emperor_He_of_Han DateOfBirth 1929-09-13 Emperor_He_of_Han DateOfDeath 2022-07-26 Emperor_He_of_Han HasFather Dave_Arneson Emperor_He_of_Han Occupation actor Emperor_He_of_Han PlaceOfBirth Zalavas Emperor_He_of_Han Sibling Tëgülun ,,unknown,unknown,6
Robert_de_Boron HasChild G._Scott_Romney Nicolas_Anelka HasFather Karl_Sims Nicolas_Anelka HasMother Robert_de_Boron Nicolas_Anelka PlaceOfBirth Montjuïc_Castle Nicolas_Anelka PlaceOfDeath Burghley_House Robert_de_Boron Spouse Karl_Sims ,,unknown,unknown,6
Kevin_Rudolf DateOfDeath 1825-08-04 Kevin_Rudolf NativeLanguage Italian Kevin_Rudolf Occupation biographer Kevin_Rudolf PlaceOfBirth Aquileia Kevin_Rudolf PositionHeld Italian_Minister_of_the_Interior Kevin_Rudolf Spouse Heather_Milligan ,,unknown,unknown,6
Sigismund_von_Neukomm HasChild George_Harrison Sigismund_von_Neukomm HasChild Kate_Garvey Sigismund_von_Neukomm HasChild Leonhard_Euler Sigismund_von_Neukomm HasChild Caster_Semenya Sigismund_von_Neukomm HasFather Consort_Feng_Yuan Sigismund_von_Neukomm HasMother Emperor_Lizong_of_Song ,,unknown,unknown,6
Wang_Tao DateOfDeath 1955-08-31 Wang_Tao MannerOfDeath natural_causes Wang_Tao PlaceOfBirth Torrox_Costa Wang_Tao PlaceOfDeath Caernarfon_Castle Wang_Tao PositionHeld civil_governor_of_Barcelona Wang_Tao WorkLocation Pardines ,,unknown,unknown,6
Ronni_Pedersen DateOfBirth 2020-10-31 Ronni_Pedersen FieldOfWork Air_Almaty Ronni_Pedersen Occupation politician Ronni_Pedersen Sponsor Need_for_Speed:_Shift Ronni_Pedersen Sport Air_Almaty Ronni_Pedersen UnmarriedPartner Jacob_Grimm ,,unknown,unknown,6
Najwa_bin_Laden Genre mythopoeia Najwa_bin_Laden HasWorksInTheCollectionOf Museo_de_Arte_Moderno Najwa_bin_Laden NominatedFor Cannes_Best_Director_Award Najwa_bin_Laden Occupation singer-songwriter Najwa_bin_Laden PlaceOfBirth Washington_D.C. Najwa_bin_Laden WritingLanguage British_English ,,unknown,unknown,6
Charles_Aznavour HasChild Joana_Balavoine Charles_Aznavour HasFather Jean_Baptiste_Firmin_Demonferrand Charles_Aznavour Occupation resistance_fighter Charles_Aznavour PlaceOfDeath Caernarfon_Castle Charles_Aznavour PositionHeld councilor_of_Marratxí_City_Council Charles_Aznavour WorkLocation Maçanet_de_Cabrenys ,,unknown,unknown,6
Ayn_Rand HasChild Justus_Christian_Felix_Seidel Ayn_Rand HasMother Domitilla_the_Younger Ayn_Rand Occupation president_of_Germany Ayn_Rand PlaceOfDeath Savannah Ayn_Rand PositionHeld Secretary_of_National_Defense Ayn_Rand Sibling Pattie_Maes ,,unknown,unknown,6
Isabel_Allende HasChild Roman_Jerala Isabel_Allende HasChild Stella_McCartney Isabel_Allende HasFather Ludwig_Emil_Grimm Isabel_Allende HasMother Heinrich_Dorn Isabel_Allende PlaceOfDeath Sydney Isabel_Allende Spouse Antoninus_Pius ,,unknown,unknown,6
"Emperor_Yuan_of_Han Employer Le_Nouvelliste Emperor_Yuan_of_Han Genre haikai Emperor_Yuan_of_Han HasMother Felix_Baumgartner Emperor_Yuan_of_Han NominatedFor Nobel_Peace_Prize Emperor_Yuan_of_Han Occupation singer-songwriter Emperor_Yuan_of_Han Pseudonym ""Jackie"" ",,unknown,unknown,6
Domitilla_the_Younger DateOfBirth 1908-11-03 Domitilla_the_Younger Genre contemporary_R&B Domitilla_the_Younger HasFather Mithridates Domitilla_the_Younger HasMother Štefan_Michieli Domitilla_the_Younger Instrument upright_piano Domitilla_the_Younger Occupation Jeffery_Kenny ,,unknown,unknown,6
"Ayn_Rand DateOfBirth 2000-10-30 Ayn_Rand Movement magic_realism Ayn_Rand NominatedFor Nobel_Peace_Prize Ayn_Rand Occupation computer_scientist Ayn_Rand PlaceOfBirth 8th_arrondissement_of_Paris Ayn_Rand Pseudonym ""El_Príncipe​"" ",,unknown,unknown,6
Robert_Schumann HasChild Roy_Budd Robert_Schumann NativeLanguage Italian Robert_Schumann Occupation association_football_manager Robert_Schumann PlaceOfBirth Rivoli_Veronese Robert_Schumann PlaceOfDeath Ferney-Voltaire Robert_Schumann PositionHeld President_of_Chile ,,unknown,unknown,6
Kevin_Rudolf EndOfWorkPeriod 2008 Kevin_Rudolf FieldOfWork film_screenwriting Kevin_Rudolf HasWorksInTheCollectionOf Filmoteka_Narodowa_–_Instytut_Audiowizualny Kevin_Rudolf MannerOfDeath killing_of_Muammar_Gaddafi Kevin_Rudolf NotableWork Terminator:_Dark_Fate Kevin_Rudolf Occupation stage_actor ,,unknown,unknown,6
Margaret_of_Blois HasChild Max_Bruch Margaret_of_Blois HasFather Jawaharlal_Nehru Margaret_of_Blois ParticipantIn 2012_Summer_Olympics Margaret_of_Blois PlaceOfBirth Berkeley_Castle Margaret_of_Blois PositionHeld Member_of_the_House_of_Lords Margaret_of_Blois WorkLocation Cologne ,,unknown,unknown,6
Ethel_Lilian_Voynich AcademicDegree doctor_rerum_naturalium Ethel_Lilian_Voynich DateOfDeath 2014-05-19 Ethel_Lilian_Voynich Employer Duke_University Ethel_Lilian_Voynich HasChild Justus_Christian_Felix_Seidel Ethel_Lilian_Voynich PositionHeld Emperor_of_China Ethel_Lilian_Voynich WorkLocation Sinuiju ,,unknown,unknown,6
"Fadilla Genre alternative_rock Fadilla HasChild Beate_Ulbricht Fadilla InfluencedBy Valerie_Aurora Fadilla Instrument accordion Fadilla NativeLanguage British_English Fadilla Occupation record_producer Fadilla Pseudonym ""Barry"" ",,unknown,unknown,7
Hermann_Maier Genre folk_rock Franz_Kafka Instrument upright_piano Franz_Kafka MannerOfDeath death_of_Michael_Jackson Hermann_Maier Occupation conductor Hermann_Maier PlaceOfBirth Münster Hermann_Maier PlaceOfDeath 10_Downing_Street Franz_Kafka StudentOf Hermann_Maier ,,unknown,unknown,7
Petrarch HasChild Li_Chengzhen Petrarch NumberOfChildren 2 Petrarch Occupation merchant Petrarch PositionHeld President-elect_of_the_United_States Petrarch Sibling Giuseppe_Cossiga Petrarch Sport skydiving Petrarch WorkLocation Detroit ,,unknown,unknown,7
Florent_Malouda ArchivesAt Library_of_the_University_of_Neuchâtel Florent_Malouda DateOfBirth 1996-07-20 Florent_Malouda Employer Bomis Florent_Malouda Genre Western Florent_Malouda HasFather Yelena_Isinbayeva Florent_Malouda NotableWork The_Book_of_Dust Florent_Malouda Occupation economist ,,unknown,unknown,7
Hugues_III_d'Oisy CauseOfDeath atrial_fibrillation Hugues_III_d'Oisy DepictedBy Paul_McCartney_('Mike's_Brother') Hugues_III_d'Oisy PlaceOfBirth Blackrock Hugues_III_d'Oisy PlaceOfBurial cathedral_Basilica_of_St._Cyriacus Hugues_III_d'Oisy PlaceOfDeath Ljubljana Hugues_III_d'Oisy PositionHeld Prime_Minister_of_Canada Hugues_III_d'Oisy Sibling Deborah_Compagnoni ,,unknown,unknown,7
Mitt_Romney ArchivesAt National_Library_of_Nigeria_Taraba_State Mitt_Romney Employer National_Autonomous_University_of_Mexico Mitt_Romney FieldOfWork growth_mindset Mitt_Romney Occupation linguist Mitt_Romney PlaceOfBirth Vienna Mitt_Romney PlaceOfDeath Brussels Mitt_Romney Relative Florent_Malouda ,,unknown,unknown,7
Stanisław_Lem EthnicGroup East_Africans Stanisław_Lem EyeColor brown Stanisław_Lem Genre thriller Stanisław_Lem NativeLanguage American_English Stanisław_Lem Occupation film_actor Stanisław_Lem OwnerOf Lucerne_central_and_university_library Stanisław_Lem ReligionOrWorldview Baptists ,,unknown,unknown,7
Stephen_Harper DateOfBirth 1959 Stephen_Harper Employer The_Digital_Village Stephen_Harper InfluencedBy Gaius_Octavius Stephen_Harper NotableWork Computer_History_Wiki Stephen_Harper Occupation pianist Stephen_Harper ParticipantIn World_Economic_Forum_Annual_Meeting_2015 Stephen_Harper Spouse Pattie_Maes ,,unknown,unknown,7
Charlotte_Klinder EndOfWorkPeriod 2019 Charlotte_Klinder Genre pop_music Charlotte_Klinder HasChild Marcel_Doret Charlotte_Klinder InfluencedBy Paul_Otto Charlotte_Klinder MannerOfDeath car_collision Charlotte_Klinder Occupation pianist Charlotte_Klinder PlaceOfDeath Dioungani ,,unknown,unknown,7
Hermann_Maier NominatedFor Nobel_Prize_in_Literature Hermann_Maier Occupation fashion_designer Hermann_Maier ParticipantIn India_Economic_Conclave_2022 Hermann_Maier PositionHeld Minister_of_Foreign_Affairs_of_USSR Hermann_Maier Sibling Lluís_Companys Hermann_Maier Spouse Salomea_Abigail_Euler Hermann_Maier WritingLanguage American_English ,,unknown,unknown,7
Ricardo_Lagos ArchivesAt Bibliotheca_Hertziana_–_Max_Planck_Institute_for_Art_History Ricardo_Lagos Genre annoyance Ricardo_Lagos HasChild Elmer_Gethin_Rees Ricardo_Lagos HasFather Maria_Dostoevskaya Ricardo_Lagos NotableWork Superhost Ricardo_Lagos Occupation stage_actor Ricardo_Lagos PlaceOfBirth Crouch_End ,,unknown,unknown,7
Իզաբելլա_Իբելինա DateOfBirth 1865 Իզաբելլա_Իբելինա DateOfDeath 1986-04-26 Իզաբելլա_Իբելինա Genre Tan-renga Իզաբելլա_Իբելինա NotableWork Angels_&_Demons Իզաբելլա_Իբելինա Occupation Chief_Executive_Officer_of_the_Wikimedia_Foundation Իզաբելլա_Իբելինա Student Guy_d'Ibelin Իզաբելլա_Իբելինա WritingLanguage Italian ,,unknown,unknown,7
Najwa_bin_Laden FieldOfWork athletics Najwa_bin_Laden Genre comedy_rock Najwa_bin_Laden HasChild Princess_Pingdou Najwa_bin_Laden HasWorksInTheCollectionOf Gil_Shaw_Photograph_Collection Najwa_bin_Laden Instrument clarinet Najwa_bin_Laden Occupation singer Najwa_bin_Laden WorkLocation Twentynine_Palms ,,unknown,unknown,7
Empress_Wang_Zhengjun FieldOfWork symphony Empress_Wang_Zhengjun HasChild Aimee_Marcos Empress_Wang_Zhengjun HasFather William_Terry Empress_Wang_Zhengjun NotableWork Something Empress_Wang_Zhengjun Occupation composer Empress_Wang_Zhengjun Student Tagg_Romney Empress_Wang_Zhengjun StudentOf Kevin_Rudolf ,,unknown,unknown,7
Marcus_Aurelius FieldOfWork Þorsteins_þáttr_sögufróða Marcus_Aurelius Genre Goetheforschung Marcus_Aurelius NominatedFor Nobel_Prize_in_Literature Marcus_Aurelius NotableWork The_Incredulity_of_Father_Brown Marcus_Aurelius Occupation physician_writer Marcus_Aurelius RepresentedBy Niccolò_Machiavelli Marcus_Aurelius Spouse Simon_d'Oisy ,,unknown,unknown,7
Serge_Chiesa CauseOfDeath atrial_fibrillation Serge_Chiesa DateOfDeath 1959-01-31 Serge_Chiesa HasFather Alfred_D'Orsay_Tennyson_Dickens Serge_Chiesa NativeLanguage British_English Serge_Chiesa NominatedFor German_Film_Award_for_Best_Screenplay Serge_Chiesa Sibling Laurent_Mourguet Serge_Chiesa Spouse Lluís_Companys ,,unknown,unknown,7
Christophe CauseOfDeath aneurysm Christophe Employer Bliss_Corporation Christophe Genre art_rock Christophe Instrument Selmer_Radio_Improved Christophe NotableWork Death_of_a_Pop_Star Christophe Occupation pianist Christophe OwnerOf Abraham_Glen_House ,,unknown,unknown,7
DeeDee_Trotter EthnicGroup Oberlander_Jews DeeDee_Trotter InfluencedBy Claudia_Schiffer DeeDee_Trotter MannerOfDeath death_of_Tina_Watson DeeDee_Trotter NominatedFor Chlotrudis_Award_for_Best_Director DeeDee_Trotter Occupation improviser DeeDee_Trotter PlaceOfBurial Manoir_de_la_Plâterie DeeDee_Trotter Spouse Stella_McCartney ,,unknown,unknown,7
Eleanor_of_Castile ArchivesAt TUM.Archiv Eleanor_of_Castile EndOfWorkPeriod 1290 Eleanor_of_Castile MannerOfDeath death_of_Brian_Wells Eleanor_of_Castile NominatedFor Academy_Award_for_Best_Actress Eleanor_of_Castile Occupation Bavo_Defurne_en_Laika_films Eleanor_of_Castile ParticipantIn dOCUMENTA_(13) Eleanor_of_Castile PlaceOfBurial Manoir_de_Parsonge ,,unknown,unknown,7
Chahe DateOfDeath 1971-01-05 Chahe Genre High_Renaissance Chahe InfluencedBy Tiberius Chahe MannerOfDeath death_of_Caylee_Anthony Chahe NotableWork Book_of_Songs Chahe Occupation essayist Chahe ReligionOrWorldview The_Church_of_Jesus_Christ_of_Latter-day_Saints ,,unknown,unknown,7
Claud_Hamilton_1st_Lord_Paisley DateOfBirth 1975-08-15 Claud_Hamilton_1st_Lord_Paisley FieldOfWork acting Claud_Hamilton_1st_Lord_Paisley Instrument upright_piano Claud_Hamilton_1st_Lord_Paisley Occupation pianist Claud_Hamilton_1st_Lord_Paisley PlaceOfBurial St._Francis_Church Claud_Hamilton_1st_Lord_Paisley Sponsor Simon_d'Oisy Claud_Hamilton_1st_Lord_Paisley Student Emperor_Ming_of_Han ,,unknown,unknown,7
Józef_Piłsudski ArchivesAt Zentralbibliothek_der_TU_und_UdK_Berlin Józef_Piłsudski CauseOfDeath atrial_fibrillation Józef_Piłsudski Family Dickens_family Józef_Piłsudski PlaceOfBirth Maulévrier Józef_Piłsudski PositionHeld President_of_the_Council Józef_Piłsudski ReligionOrWorldview The_Church_of_Jesus_Christ_of_Latter-day_Saints Józef_Piłsudski WritingLanguage French ,,unknown,unknown,7
"Madame_de_Montespan Employer Air_Transport_Auxiliary Madame_de_Montespan HasPet Hachikō Madame_de_Montespan Lifestyle Mediterranean_diet Madame_de_Montespan Nickname ""Jackie"" Madame_de_Montespan ParticipantIn commencement_at_the_University_of_Notre_Dame Madame_de_Montespan Spouse Li_Yanfeng Madame_de_Montespan WritingLanguage American_English ",,unknown,unknown,7
Lucia_Galeazzi_Galvani EndOfWorkPeriod 2019 Lucia_Galeazzi_Galvani EthnicGroup Armenians Lucia_Galeazzi_Galvani Genre trio_sonata Lucia_Galeazzi_Galvani HasFather Vespasia_Polla Lucia_Galeazzi_Galvani NumberOfChildren 5 Lucia_Galeazzi_Galvani PlaceOfBurial Novodevichy_Cemetery Lucia_Galeazzi_Galvani WritingLanguage French ,,unknown,unknown,7
"Consort_Feng_Yuan EndOfWorkPeriod 1979-05-15 Consort_Feng_Yuan Movement Pan-Asianism Consort_Feng_Yuan Nickname ""Barry"" Consort_Feng_Yuan Occupation Prime_Minister_of_Italy Consort_Feng_Yuan PlaceOfBurial Fiji_Sea Consort_Feng_Yuan Sibling Ferdinand_Adenauer Consort_Feng_Yuan Spouse Claude_Picasso ",,unknown,unknown,7
Sanya_Richards-Ross HasChild Gaius_Albucius_Silus Sanya_Richards-Ross NominatedFor Nobel_Prize_in_Literature Sanya_Richards-Ross Occupation peace_activist Sanya_Richards-Ross ParticipantIn 1999_German_presidential_election Sanya_Richards-Ross PositionHeld Roman_emperor Sanya_Richards-Ross ReligionOrWorldview Baptists Sanya_Richards-Ross Sibling Carlos_Pellicer ,,unknown,unknown,7
Jane_Stafford CauseOfDeath Asperger_syndrome Jane_Stafford FieldOfWork epic_poem Jane_Stafford Genre photography Jane_Stafford HasWorksInTheCollectionOf Museum_of_Modern_Art Jane_Stafford Movement magic_realism Jane_Stafford Occupation politician Jane_Stafford PlaceOfBirth Mexico_City ,,unknown,unknown,7
Emperor_Ming_of_Jin CauseOfDeath stroke Emperor_Ming_of_Jin DateOfBirth 1887-09-14 Emperor_Ming_of_Jin InfluencedBy The_Energy_of_Slaves Emperor_Ming_of_Jin NumberOfChildren 1 Emperor_Ming_of_Jin OwnerOf Un_Essai_de_Résurrection Emperor_Ming_of_Jin ReligionOrWorldview Catholic_Church Emperor_Ming_of_Jin Spouse Ferdinand_Marcos ,,unknown,unknown,7
András_Fáy DateOfBirth 1970-09-08 András_Fáy Mass 58.0_kilogram András_Fáy Occupation military_personnel András_Fáy ParticipantIn 2013_in_women's_road_cycling András_Fáy ParticipantIn 2001_UCI_Women's_Road_World_Cup András_Fáy PlaceOfBirth Kochi András_Fáy Sport auto_racing ,,unknown,unknown,7
Ehsan_Hadadi HasChild George_W._Bush Ehsan_Hadadi HasMother Sandra_Lerner Ehsan_Hadadi Mass 113.0_kilogram Ehsan_Hadadi NotableWork The_Sacrifice Ehsan_Hadadi Occupation Telefilm_Canada Ehsan_Hadadi UnmarriedPartner Alessandro_Volta Ehsan_Hadadi WritingLanguage British_English ,,unknown,unknown,7
Jackie_Wilson ArchivesAt United_Nations Jackie_Wilson CauseOfDeath liver_failure Jackie_Wilson DateOfDeath 1741-10-04 Jackie_Wilson PositionHeld Minister_of_Justice Jackie_Wilson ReligionOrWorldview inedia Jackie_Wilson UnmarriedPartner Pinturicchio Jackie_Wilson WritingLanguage French ,,unknown,unknown,7
Jean_Baptiste_Firmin_Demonferrand DateOfDeath 1982-06-03 Jean_Baptiste_Firmin_Demonferrand Employer Liverpool_Institute_for_Performing_Arts Jean_Baptiste_Firmin_Demonferrand NotableWork novel Jean_Baptiste_Firmin_Demonferrand Occupation celticist Jean_Baptiste_Firmin_Demonferrand PlaceOfDeath Luján Jean_Baptiste_Firmin_Demonferrand Sibling Kazimir_Tarman Jean_Baptiste_Firmin_Demonferrand Student Julian_Assange ,,unknown,unknown,7
Louis_XV_of_France DateOfDeath 2000-10-30 Louis_XV_of_France EndOfWorkPeriod 1774 Louis_XV_of_France FieldOfWork alpine_skiing Louis_XV_of_France InfluencedBy Marcus_Ulpius_Traianus Louis_XV_of_France NotableWork novel Louis_XV_of_France Occupation Prime_Minister_of_Canada Louis_XV_of_France Spouse Augustus ,,unknown,unknown,7
Charles_Philippe_de_Croÿ_Marquis_d’Havré AcademicDegree doctor_rerum_naturalium Charles_Philippe_de_Croÿ_Marquis_d’Havré NotableWork The_Energy_of_Slaves Charles_Philippe_de_Croÿ_Marquis_d’Havré Occupation novelist Charles_Philippe_de_Croÿ_Marquis_d’Havré ParticipantIn Asian–African_Conference Charles_Philippe_de_Croÿ_Marquis_d’Havré PlaceOfBirth Xinhua_Hospital Charles_Philippe_de_Croÿ_Marquis_d’Havré PositionHeld director Charles_Philippe_de_Croÿ_Marquis_d’Havré WorkLocation Little_Rock ,,unknown,unknown,7
"Fadilla DepictedBy Charles_Dickens_in_his_Study Fadilla Employer University_of_Sassari Fadilla Genre opera Fadilla HasChild William_Cecil_5th_Marquess_of_Exeter Fadilla Instrument violin Fadilla Pseudonym ""Arnaud_de_Saint-Roman"" Fadilla StudentOf Dejen_Gebremeskel ",,unknown,unknown,7
André-Marie_Ampère Genre trompe-l'œil André-Marie_Ampère HasMother Charlotte_Klinder André-Marie_Ampère HasWorksInTheCollectionOf Victoria_and_Albert_Museum André-Marie_Ampère Occupation Italian_senator_for_life André-Marie_Ampère Spouse Michelle_Bachelet André-Marie_Ampère StudentOf Andrei_Tarkovsky André-Marie_Ampère WorkLocation Leipzig ,,unknown,unknown,7
