triple,sentence,shape,shape_type,size
Héloïse_d’Argenteuil DateOfBirth 1101 Héloïse_d’Argenteuil Occupation Christian_nun Héloïse_d’Argenteuil PlaceOfBirth Paris Héloïse_d’Argenteuil PlaceOfBurial Père_Lachaise_Cemetery Héloïse_d’Argenteuil PlaceOfDeath Oratory_of_the_Paraclete Héloïse_d’Argenteuil Spouse Peter_Abelard ,,unknown,unknown,6
Emperor_Jingzong_of_Liao HasChild Yelu_Yaoshinu Emperor_Xingzong_of_Liao HasFather Emperor_Shengzong_of_Liao Emperor_Shengzong_of_Liao HasMother Xiao_Chuo Emperor_Jingzong_of_Liao PlaceOfDeath Datong Emperor_Jingzong_of_Liao Sibling Yelü_Zhimo Emperor_Jingzong_of_Liao Spouse Xiao_Chuo ,,unknown,unknown,6
Coluche DateOfDeath 1986-06-19 Coluche Employer Europe_1 Coluche FieldOfWork acting Coluche MannerOfDeath accident Coluche PlaceOfBirth 14th_arrondissement_of_Paris Coluche PositionHeld organizational_founder ,,unknown,unknown,6
Troian_Bellisario HasMother Deborah_Pratt Troian_Bellisario NativeLanguage English Deborah_Pratt Occupation film_actor Troian_Bellisario PlaceOfBirth Los_Angeles Troian_Bellisario Sibling Michael_Bellisario Troian_Bellisario WritingLanguage English ,,unknown,unknown,6
Giovanni_Leone HasChild Mauro_Leone Giovanni_Leone HasMother Maria_Gioffredi Giovanni_Leone Occupation lawyer Giovanni_Leone PlaceOfBirth Naples Giovanni_Leone PlaceOfDeath Rome Giovanni_Leone PositionHeld President_of_Italy ,,unknown,unknown,6
Marit_Paulsen DateOfDeath 2022-07-26 Marit_Paulsen HasChild Stina_Morian Marit_Paulsen PlaceOfBirth Oslo Marit_Paulsen PositionHeld member_of_the_European_Parliament Stina_Morian Spouse Jonas_Morian Marit_Paulsen WorkLocation Strasbourg ,,unknown,unknown,6
Subhas_Chandra_Bose DifferentFrom N.S.Chandra_Bose Subhas_Chandra_Bose EthnicGroup Kayastha Subhas_Chandra_Bose HasFather Janakinath_Bose Subhas_Chandra_Bose Movement Indian_independence_movement Subhas_Chandra_Bose NativeLanguage Bengali Subhas_Chandra_Bose NumberOfChildren 1 ,,unknown,unknown,6
Adolphe_Thiers DateOfBirth 1797-04-15 Adolphe_Thiers NativeLanguage French Adolphe_Thiers Occupation writer Adolphe_Thiers PlaceOfBurial Père_Lachaise_Cemetery Adolphe_Thiers PositionHeld head_of_government_of_France Adolphe_Thiers WorkLocation Paris ,,unknown,unknown,6
Françoise_Sagan ArchivesAt Eberly_Family_Special_Collections_Library Françoise_Sagan DateOfBirth 1935-06-21 Françoise_Sagan EthnicGroup French Françoise_Sagan NotableWork Bonjour_tristesse Françoise_Sagan Occupation film_director Françoise_Sagan Sibling Jacques_Quoirez ,,unknown,unknown,6
Willoughby_Newton DateOfBirth 1802-12-02 Willoughby_Newton DateOfDeath 1874-05-23 Willoughby_Newton HasMother Sarah_Bland_Poythress Willoughby_Newton Occupation lawyer Willoughby_Newton PlaceOfBirth Hague Willoughby_Newton PositionHeld United_States_representative ,,unknown,unknown,6
Herman_Melville DateOfDeath 1891-09-28 Herman_Melville HasWorksInTheCollectionOf Minneapolis_Institute_of_Art Herman_Melville Movement Romanticism Herman_Melville Occupation literary_critic Herman_Melville Sibling Allan_Melville Herman_Melville WritingLanguage English ,,unknown,unknown,6
Jenna_Jameson EthnicGroup Italian_Americans Jenna_Jameson Mass 50.0_kilogram Jenna_Jameson NumberOfChildren 3 Jenna_Jameson Occupation stripper Jenna_Jameson ReligionOrWorldview Judaism Jenna_Jameson Spouse Jay_Grdina ,,unknown,unknown,6
"Richard_""Squire""_Lee DateOfDeath 1795 Willoughby_Newton HasChild John_B._Newton Willoughby_Newton HasMother Sarah_Bland_Poythress Willoughby_Newton PlaceOfDeath Westmoreland_County Willoughby_Newton PositionHeld Member_of_the_United_States_House_of_Representatives_from_Virginia Sarah_Bland_Poythress Spouse Richard_""Squire""_Lee ",,unknown,unknown,6
Herman_Melville CauseOfDeath heart_failure Herman_Melville Genre travel_literature Herman_Melville Occupation lecturer Herman_Melville PlaceOfBirth Manhattan Herman_Melville Relative Thomas_Melvill Herman_Melville Spouse Elizabeth_Knapp_Melville ,,unknown,unknown,6
Roy_Budd CauseOfDeath stroke Roy_Budd DateOfDeath 1993-08-07 Roy_Budd Instrument piano Roy_Budd MannerOfDeath natural_causes Roy_Budd PlaceOfDeath London Roy_Budd Spouse Caterina_Valente ,,unknown,unknown,6
Jean-Philippe_Rameau FieldOfWork opera Jean-Philippe_Rameau Instrument violin Jean-Philippe_Rameau Movement Baroque_music Jean-Philippe_Rameau Occupation choreographer Jean-Philippe_Rameau PlaceOfDeath Paris Jean-Philippe_Rameau Spouse Marie-Louise_Mangot ,,unknown,unknown,6
Pietro_Mennea MannerOfDeath natural_causes Pietro_Mennea Mass 68.0_kilogram Pietro_Mennea NativeLanguage Italian Pietro_Mennea Occupation athletics_competitor Pietro_Mennea ParticipantIn athletics_at_the_1976_Summer_Olympics_–_men's_4_×_100_metres_relay Pietro_Mennea PlaceOfDeath Rome ,,unknown,unknown,6
Karl_Bryullov DateOfBirth 1799-12-12 Karl_Bryullov DateOfDeath 1852-06-11 Karl_Bryullov Genre history_painting Karl_Bryullov HasWorksInTheCollectionOf Hermitage_Museum Karl_Bryullov Occupation architect Karl_Bryullov PlaceOfBurial Protestant_Cemetery_Rome ,,unknown,unknown,6
Giuseppe_Saragat DateOfBirth 1898-09-19 Giuseppe_Saragat Occupation politician Giuseppe_Saragat PlaceOfBurial Campo_Verano Giuseppe_Saragat PlaceOfDeath Rome Giuseppe_Saragat PositionHeld Vice_President_of_the_Council_of_Ministers_of_Italy Giuseppe_Saragat Spouse Giuseppina_Bollani ,,unknown,unknown,6
Luigi_Pirandello HasChild Fausto_Pirandello Luigi_Pirandello NotableWork Il_fu_Mattia_Pascal Luigi_Pirandello Occupation playwright Luigi_Pirandello PlaceOfBirth Agrigento Luigi_Pirandello PlaceOfDeath Rome Luigi_Pirandello WritingLanguage Italian ,,unknown,unknown,6
Robert_Brasillach DateOfBirth 1909-03-31 Robert_Brasillach FieldOfWork film_criticism Robert_Brasillach HasFather Arthémil_Brasillach Robert_Brasillach Occupation journalist Robert_Brasillach PlaceOfBurial Cimetière_de_Charonne Robert_Brasillach PlaceOfDeath Arcueil ,,unknown,unknown,6
Gustav_Heinemann Employer University_of_Cologne Gustav_Heinemann HasChild Christa_Delius Gustav_Heinemann Occupation theologian Gustav_Heinemann PositionHeld member_of_the_Landtag_of_North_Rhine-Westphalia Gustav_Heinemann ReligionOrWorldview Lutheranism Gustav_Heinemann WorkLocation Bonn ,,unknown,unknown,6
Neil_Armstrong DateOfDeath 2012-08-25 Neil_Armstrong Employer University_of_Cincinnati Neil_Armstrong HasWorksInTheCollectionOf National_Gallery_of_Victoria Neil_Armstrong NativeLanguage English Neil_Armstrong ReligionOrWorldview deism Neil_Armstrong Spouse Carol_Held_Knight ,,unknown,unknown,6
Akira_Kurosawa NominatedFor Academy_Award_for_Best_Director Akira_Kurosawa NotableWork Ran Akira_Kurosawa Occupation screenwriter Akira_Kurosawa PlaceOfBurial An'yō-in Akira_Kurosawa Spouse Yōko_Yaguchi Akira_Kurosawa WritingLanguage Japanese ,,unknown,unknown,6
Adolf_Butenandt DateOfBirth 1903-03-24 Adolf_Butenandt Employer University_of_Tübingen Adolf_Butenandt NominatedFor Nobel_Prize_in_Chemistry Adolf_Butenandt Occupation politician Adolf_Butenandt PlaceOfBirth Bremerhaven Adolf_Butenandt WorkLocation Munich ,,unknown,unknown,6
Émilie_du_Châtelet CauseOfDeath pulmonary_embolism Émilie_du_Châtelet FieldOfWork mathematics Émilie_du_Châtelet HasChild Louis_Marie_Florent_du_Châtelet Émilie_du_Châtelet InfluencedBy Gottfried_Wilhelm_Leibniz Émilie_du_Châtelet MannerOfDeath natural_causes Émilie_du_Châtelet Occupation salonnière ,,unknown,unknown,6
Jean-Marie_Le_Pen DateOfBirth 1928-06-20 Jean-Marie_Le_Pen HasChild Marie-Caroline_Le_Pen Jean-Marie_Le_Pen HasFather Jean_Le_Pen Jean-Marie_Le_Pen NotableWork Mémoires_:_fils_de_la_nation Jean-Marie_Le_Pen Occupation lawyer Jean-Marie_Le_Pen PositionHeld member_of_the_European_Parliament ,,unknown,unknown,6
Jan_Rubens DateOfBirth 1530-03-13 Jan_Rubens HasChild Philip_Rubens Jan_Rubens PlaceOfBirth Antwerp Peter_Paul_Rubens PlaceOfDeath Antwerp Jan_Rubens ReligionOrWorldview Protestantism Peter_Paul_Rubens StudentOf Tobias_Verhaecht ,,unknown,unknown,6
Cooper_Manning HasChild Arch_Manning Peyton_Manning HasFather Archie_Manning Peyton_Manning NativeLanguage English Peyton_Manning Occupation restaurateur Peyton_Manning PlaceOfBirth New_Orleans Archie_Manning Relative Arch_Manning ,,unknown,unknown,6
Emperor_Wu_of_Jin HasChild princess_Yingchuan Emperor_Wu_of_Jin HasChild Sima_Gai Emperor_Wu_of_Jin HasChild elder_princess_Xingyang Emperor_Hui_of_Jin HasFather Emperor_Wu_of_Jin Emperor_Wu_of_Jin HasFather Sima_Zhao Emperor_Wu_of_Jin HasMother Wang_Yuanji ,,unknown,unknown,6
50_Cent DateOfBirth 1975-07-06 50_Cent Employer Interscope_Records 50_Cent Genre gangsta_rap 50_Cent Instrument voice 50_Cent Occupation screenwriter 50_Cent WritingLanguage English ,,unknown,unknown,6
Peyton_Manning HasFather Archie_Manning Archie_Manning Mass 213.0_pound Peyton_Manning NativeLanguage English Peyton_Manning Occupation voice_actor Peyton_Manning Sport American_football Peyton_Manning WritingLanguage English ,,unknown,unknown,6
Walter_Scheel DateOfBirth 1919-07-08 Walter_Scheel DateOfDeath 2016-08-24 Walter_Scheel FieldOfWork politics Walter_Scheel PlaceOfBirth Solingen Walter_Scheel PositionHeld member_of_the_German_Bundestag Walter_Scheel ReligionOrWorldview Evangelical_Church_in_Germany ,,unknown,unknown,6
Walter_Scheel DateOfBirth 1919-07-08 Walter_Scheel DateOfDeath 2016-08-24 Walter_Scheel MilitaryRank senior_lieutenant Walter_Scheel Occupation military_personnel Walter_Scheel PositionHeld member_of_the_German_Bundestag Walter_Scheel WorkLocation Bonn ,,unknown,unknown,6
Dag_Hammarskjöld CauseOfDeath aviation_accident Dag_Hammarskjöld Employer Ministry_of_Finance Dag_Hammarskjöld FieldOfWork politics Dag_Hammarskjöld NominatedFor Nobel_Peace_Prize Dag_Hammarskjöld Occupation diplomat Dag_Hammarskjöld StudentOf Hildur_Akselsson ,,unknown,unknown,6
Jason_Lee DateOfBirth 1970-04-25 Jason_Lee Genre drama_fiction Jason_Lee HasChild Pilot_Lee Jason_Lee NominatedFor Satellite_Award_for_Best_Actor_–_Television_Series_Musical_or_Comedy Jason_Lee Occupation actor Jason_Lee WritingLanguage English ,,unknown,unknown,6
Andrei_Tarkovsky CauseOfDeath lung_cancer Andrei_Tarkovsky FieldOfWork film_screenwriting Andrei_Tarkovsky NotableWork Ivan's_Childhood Andrei_Tarkovsky Occupation theatrical_director Andrei_Tarkovsky PlaceOfBurial Sainte-Geneviève-des-Bois_Russian_Cemetery Andrei_Tarkovsky Spouse Larisa_Tarkovskaya ,,unknown,unknown,6
Francesco_Cossiga DateOfBirth 1928-07-26 Francesco_Cossiga HasChild Anna_Maria_Cossiga Francesco_Cossiga Occupation politician Francesco_Cossiga PositionHeld President_of_Italy Francesco_Cossiga ReligionOrWorldview Catholicism Francesco_Cossiga WorkLocation Sassari ,,unknown,unknown,6
Lance_Armstrong HasFather Eddie_Charles_Gunderson Lance_Armstrong HasMother Linda_Gayle_Mooneyham Lance_Armstrong Mass 71.0_kilogram Lance_Armstrong Occupation autobiographer Lance_Armstrong ParticipantIn 2002_UCI_Road_World_Cup Lance_Armstrong UnmarriedPartner Tory_Burch ,,unknown,unknown,6
Joseph_Brodsky CauseOfDeath myocardial_infarction Joseph_Brodsky EthnicGroup Jewish_people Joseph_Brodsky FieldOfWork translations_from_Polish Joseph_Brodsky MannerOfDeath natural_causes Joseph_Brodsky NotableWork Gorbunov_and_Gorchakov Joseph_Brodsky PlaceOfBurial Cemetery_of_San_Michele ,,unknown,unknown,6
Albrecht_Dürer_the_Elder Employer Hieronymus_Holper Albrecht_Dürer_the_Elder HasChild Carl_Dürer Albrecht_Dürer HasFather Albrecht_Dürer_the_Elder Albrecht_Dürer_the_Elder HasMother Elisabeth_Dürer Albrecht_Dürer PlaceOfBurial Johannisfriedhof Albrecht_Dürer_the_Elder WorkLocation Netherlands ,,unknown,unknown,6
Emperor_Zhenzong_of_Song DateOfBirth 0968-12-23 Emperor_Zhenzong_of_Song DateOfDeath 1022-03-23 Emperor_Zhenzong_of_Song HasChild Zhao_Zhi Emperor_Zhenzong_of_Song Occupation ruler Emperor_Zhenzong_of_Song Sibling Princess_Yongguo_Dazhang Emperor_Zhenzong_of_Song Spouse Empress_Guo ,,unknown,unknown,6
Dorothy_Hodgkin Employer University_of_Cambridge Dorothy_Hodgkin FieldOfWork biochemistry Dorothy_Hodgkin HasMother Grace_Mary_Crowfoot Dorothy_Hodgkin NominatedFor Nobel_Prize_in_Chemistry Dorothy_Hodgkin Occupation biochemist Dorothy_Hodgkin Spouse Thomas_Lionel_Hodgkin ,,unknown,unknown,6
Napoleon_III NobleTitle Emperor_of_the_French Napoleon_III Occupation politician Napoleon_III PlaceOfBurial Sarcophagus_of_Emperor_Napoleon_III Napoleon_III PlaceOfDeath Chislehurst Napoleon_III PositionHeld Grand_Master_of_the_Legion_of_Honour Napoleon_III Sibling Napoleon_Charles_Bonaparte ,,unknown,unknown,6
George_W._Bush Family Bush_family George_W._Bush HasMother Barbara_Bush George_W._Bush Occupation financier George_W._Bush PlaceOfBirth New_Haven George_W._Bush VehicleNormallyUsed 2005_Cadillac_DTS_Presidential_State_Car George_W._Bush WritingLanguage English ,,unknown,unknown,6
Dorothy_Hodgkin CauseOfDeath cerebral_hemorrhage Dorothy_Hodgkin DateOfDeath 1994-07-29 Dorothy_Hodgkin HasMother Grace_Mary_Crowfoot Dorothy_Hodgkin NominatedFor Nobel_Prize_in_Physics Dorothy_Hodgkin Occupation chemist Dorothy_Hodgkin Sibling Elizabeth_Grace_Crowfoot Dorothy_Hodgkin Spouse Thomas_Lionel_Hodgkin ,,unknown,unknown,7
Igor_Stravinsky CauseOfDeath heart_failure Igor_Stravinsky Genre 20th-century_classical_music Igor_Stravinsky HasChild Soulima_Stravinsky Igor_Stravinsky HasFather Fyodor_Stravinsky Igor_Stravinsky MannerOfDeath natural_causes Igor_Stravinsky NotableWork Petrushka Igor_Stravinsky Occupation conductor ,,unknown,unknown,7
Igor_Stravinsky CauseOfDeath heart_failure Igor_Stravinsky DateOfDeath 1971-04-06 Igor_Stravinsky Genre 20th-century_classical_music Igor_Stravinsky HasChild Théodore_Strawinsky Igor_Stravinsky NotableWork The_Rite_of_Spring Igor_Stravinsky StudentOf Nikolai_Rimsky-Korsakov Igor_Stravinsky WritingLanguage English ,,unknown,unknown,7
Friedrich_Hayek AcademicDegree Doctor_of_Juridical_Science Friedrich_Hayek DateOfBirth 1899-05-14 Friedrich_Hayek Employer University_of_Chicago Friedrich_Hayek NotableWork The_Fatal_Conceit Friedrich_Hayek Occupation philosopher Friedrich_Hayek PlaceOfBirth Vienna Friedrich_Hayek PositionHeld president ,,unknown,unknown,7
Adil_Rami DateOfBirth 1985-12-27 Adil_Rami Mass 88.0_kilogram Adil_Rami Occupation association_football_player Adil_Rami ParticipantIn 2018_FIFA_World_Cup_qualification_–_UEFA_Group_A Adil_Rami PlaceOfBirth Bastia Adil_Rami Sport association_football Adil_Rami UnmarriedPartner Pamela_Anderson ,,unknown,unknown,7
Leo_Tolstoy HasChild Mikhail_Tolstoy Leo_Tolstoy HasFather Nikolay_Tolstoy Leo_Tolstoy NotableWork Sebastopol_Sketches Leo_Tolstoy Occupation diarist Leo_Tolstoy PlaceOfBirth Yasnaya_Polyana Leo_Tolstoy PlaceOfDeath Astapovo Leo_Tolstoy Spouse Sophia_Tolstaya ,,unknown,unknown,7
Grace_Kelly NominatedFor Academy_Award_for_Best_Supporting_Actress Grace_Kelly PartOf Rainier_III_and_Grace_of_Monaco Grace_Kelly PlaceOfBurial Cathedral_of_Our_Lady_Immaculate Grace_Kelly PlaceOfDeath Commune_of_Monaco Grace_Kelly Sibling Margaret_Kelly Grace_Kelly SocialClassification nobility Grace_Kelly StudentOf Sanford_Meisner ,,unknown,unknown,7
François-Édouard_Picot DateOfDeath 1868-03-15 François-Édouard_Picot Genre religious_painting François-Édouard_Picot Movement neoclassicism François-Édouard_Picot PlaceOfDeath Paris François-Édouard_Picot Student Jules_Collinet François-Édouard_Picot StudentOf François-André_Vincent François-Édouard_Picot WorkLocation Paris ,,unknown,unknown,7
Bruce_Willis Instrument voice Bruce_Willis MedicalCondition aphasia Bruce_Willis NominatedFor Broadcast_Film_Critics_Association_Award_for_Best_Cast Bruce_Willis NotableWork Moonlighting Bruce_Willis Occupation television_actor Bruce_Willis Sibling David_Willis Bruce_Willis Spouse Demi_Moore ,,unknown,unknown,7
Jawaharlal_Nehru HasChild Indira_Gandhi Jawaharlal_Nehru HasMother Swarup_Rani_Nehru Jawaharlal_Nehru InfluencedBy Bertrand_Russell Jawaharlal_Nehru NominatedFor Nobel_Peace_Prize Jawaharlal_Nehru Occupation autobiographer Jawaharlal_Nehru PlaceOfBirth Allahabad Jawaharlal_Nehru Sibling Krishna_Hutheesing ,,unknown,unknown,7
François_Hollande DateOfBirth 1954-08-12 François_Hollande FieldOfWork politics François_Hollande HasChild Flora_Hollande François_Hollande Occupation magistrate François_Hollande PositionHeld mayor_of_Tulle François_Hollande ReligionOrWorldview Catholicism François_Hollande UnmarriedPartner Ségolène_Royal ,,unknown,unknown,7
François_Hollande HasChild Thomas_Hollande François_Hollande NativeLanguage French François_Hollande Occupation official François_Hollande OwnerOf Philae François_Hollande PositionHeld member_of_the_French_National_Assembly François_Hollande WorkLocation Brussels François_Hollande WritingLanguage French ,,unknown,unknown,7
Cosimo_Tura FieldOfWork art_of_painting Cosimo_Tura HasWorksInTheCollectionOf Musée_Fesch Cosimo_Tura Movement Quattrocento Cosimo_Tura NotableWork A_Muse_(Calliope?) Cosimo_Tura Occupation tapestry_designer Cosimo_Tura PlaceOfBirth Ferrara Cosimo_Tura StudentOf Francesco_Squarcione ,,unknown,unknown,7
Louise_Nevelson DateOfBirth 1899-09-23 Louise_Nevelson HasWorksInTheCollectionOf Whitney_Museum_of_American_Art Louise_Nevelson Movement abstract_expressionism Louise_Nevelson Occupation printmaker Louise_Nevelson ParticipantIn Scultura_Aurea Louise_Nevelson RepresentedBy Artists_Rights_Society Louise_Nevelson WorkLocation New_York_City ,,unknown,unknown,7
Robert_Schumann CauseOfDeath disease Robert_Schumann DateOfBirth 1810-06-08 Robert_Schumann HasChild Marie_Schumann Robert_Schumann MannerOfDeath natural_causes Robert_Schumann NotableWork Symphony_No._2 Robert_Schumann Occupation musicologist Robert_Schumann Student Albert_Dietrich ,,unknown,unknown,7
Cosimo_Tura HasWorksInTheCollectionOf Isabella_Stewart_Gardner_Museum Cosimo_Tura Movement Quattrocento Cosimo_Tura NotableWork Christ_Crucified Cosimo_Tura Occupation painter Cosimo_Tura PlaceOfDeath Ferrara Cosimo_Tura PositionHeld court_painter Cosimo_Tura StudentOf Galasso_Galassi ,,unknown,unknown,7
Wilhelm_Grimm DateOfBirth 1786 Wilhelm_Grimm DateOfDeath 1859-12-16 Wilhelm_Grimm HasFather Philipp_Grimm Wilhelm_Grimm Occupation anthropologist Wilhelm_Grimm Sibling Carl_Friedrich_Grimm Wilhelm_Grimm Spouse Dorothea_Grimm Wilhelm_Grimm WorkLocation Berlin ,,unknown,unknown,7
"Louis_Armstrong Instrument voice Louis_Armstrong MannerOfDeath natural_causes Louis_Armstrong NativeLanguage English Louis_Armstrong Nickname ""El_Trompetista_Luis"" Louis_Armstrong Occupation singer Louis_Armstrong Pseudonym ""Satchmo"" Louis_Armstrong StudentOf King_Oliver ",,unknown,unknown,7
"Louis_Armstrong CauseOfDeath myocardial_infarction Louis_Armstrong EthnicGroup African_Americans Louis_Armstrong NativeLanguage English Louis_Armstrong Nickname ""Dipper"" Louis_Armstrong Occupation street_artist Louis_Armstrong StudentOf Bunk_Johnson Louis_Armstrong WritingLanguage English ",,unknown,unknown,7
Günter_Grass FieldOfWork fiction Günter_Grass NotableWork Cat_and_Mouse Günter_Grass Occupation printmaker Günter_Grass PlaceOfBurial Village_church_Behlendorf Günter_Grass PlaceOfDeath Lübeck Günter_Grass Spouse Anna_Schwarz Günter_Grass StudentOf Josef_Mages ,,unknown,unknown,7
"Bill_Clinton BloodType AB Bill_Clinton HasMother Virginia_Clinton_Kelley Bill_Clinton HasPet Socks Bill_Clinton Nickname ""The_Comeback_Kid"" Bill_Clinton Occupation statesperson Bill_Clinton ParticipantIn commencement_at_the_Knox_College Bill_Clinton PositionHeld Attorney_General_of_Arkansas ",,unknown,unknown,7
Charles_de_Gaulle DateOfBirth 1890-11-22 Charles_de_Gaulle NominatedFor Nobel_Prize_in_Literature Charles_de_Gaulle Occupation military_officer Charles_de_Gaulle PlaceOfDeath Colombey-les-Deux-Églises Charles_de_Gaulle PositionHeld French_co-prince_of_Andorra Charles_de_Gaulle Sibling Jacques_de_Gaulle Charles_de_Gaulle WritingLanguage French ,,unknown,unknown,7
Joseph_Haydn DateOfBirth 1732-04-01 Joseph_Haydn FieldOfWork performing_arts Joseph_Haydn NotableWork Symphony_No._100 Joseph_Haydn Occupation conductor Joseph_Haydn OwnerOf Papagayo_de_Haydn Joseph_Haydn PlaceOfBurial Bergkirche Joseph_Haydn WorkLocation Vienna ,,unknown,unknown,7
George_Orwell CauseOfDeath tuberculosis George_Orwell DateOfDeath 1950-01-21 George_Orwell FieldOfWork performing_arts George_Orwell NativeLanguage English George_Orwell NotableWork The_Lion_and_the_Unicorn:_Socialism_and_the_English_Genius George_Orwell Occupation war_correspondent George_Orwell Spouse Eileen_O'Shaughnessy ,,unknown,unknown,7
Martin_Luther_King_Jr. DifferentFrom Martin_Luther Martin_Luther_King_Jr. EthnicGroup African_Americans Martin_Luther_King_Jr. HasChild Martin_Luther_King_III Martin_Luther_King_Jr. InfluencedBy Henry_David_Thoreau Martin_Luther_King_Jr. Occupation humanitarian Martin_Luther_King_Jr. PlaceOfBirth Atlanta Martin_Luther_King_Jr. PlaceOfDeath Memphis ,,unknown,unknown,7
Joseph_Bonaparte ArchivesAt Defence_Historical_Service Joseph_Bonaparte DateOfBirth 1768-01-07 Joseph_Bonaparte MilitaryRank general Joseph_Bonaparte Occupation diplomat Joseph_Bonaparte PositionHeld Peer_of_France Joseph_Bonaparte Sibling Elisa_Bonaparte Joseph_Bonaparte UnmarriedPartner María_del_Pilar_Acedo_y_Sarria ,,unknown,unknown,7
Nicolas_Sarkozy NumberOfChildren 4 Nicolas_Sarkozy Occupation statesperson Nicolas_Sarkozy Penalty custodial_sentence Nicolas_Sarkozy PlaceOfBirth Paris Nicolas_Sarkozy PositionHeld Minister_of_the_Economy_Finances_and_Industry Nicolas_Sarkozy Sibling Olivier_Sarkozy Nicolas_Sarkozy WorkLocation Strasbourg ,,unknown,unknown,7
"Antonio_Vivaldi Genre concerto Antonio_Vivaldi Movement Baroque_music Antonio_Vivaldi Nickname ""il_Prete_Rosso"" Antonio_Vivaldi NotableWork Stabat_Mater Antonio_Vivaldi Occupation theatre_manager Antonio_Vivaldi PlaceOfBurial Vienna Antonio_Vivaldi Student Giovanni_Battista_Somis ",,unknown,unknown,7
Marianne_Vos DateOfBirth 1987-05-13 Marianne_Vos Mass 58.0_kilogram Marianne_Vos Occupation track_cyclist Marianne_Vos ParticipantIn 2013_UCI_Women's_Road_World_Cup Marianne_Vos ParticipantIn 2017_UCI_Cyclo-cross_World_Championships_–_women's_elite_race Marianne_Vos PlaceOfBirth 's-Hertogenbosch Marianne_Vos Sport track_cycling ,,unknown,unknown,7
"Stendhal InterestedIn Italy Stendhal Movement Romanticism Stendhal NotableWork Lucien_Leuwen Stendhal Occupation novelist Stendhal PlaceOfDeath Paris Stendhal Pseudonym ""Louis_Alexandre_Bombet"" Stendhal WritingLanguage French ",,unknown,unknown,7
Arnold_Schwarzenegger HasChild Christopher_Schwarzenegger Arnold_Schwarzenegger MedicalCondition aortic_valve_stenosis Arnold_Schwarzenegger NominatedFor MTV_Movie_Award_for_Best_Male_Performance Arnold_Schwarzenegger NotableWork Terminator_Genisys Arnold_Schwarzenegger Occupation autobiographer Arnold_Schwarzenegger Sport powerlifting Arnold_Schwarzenegger WritingLanguage German ,,unknown,unknown,7
Richard_Wagner Employer University_of_Music_and_Performing_Arts_Vienna Richard_Wagner Family Wagner_family Richard_Wagner HasFather Carl_Friedrich_Wagner Richard_Wagner HasWorksInTheCollectionOf Victoria_and_Albert_Museum Richard_Wagner NotableWork Lohengrin Richard_Wagner Occupation music_critic Richard_Wagner Sibling Rosalie_Wagner ,,unknown,unknown,7
Pedro_I_of_Brazil DateOfDeath 1834-09-24 Pedro_I_of_Brazil FieldOfWork music Pedro_I_of_Brazil HasChild Princess_Francisca_Princess_of_Joinville Pedro_I_of_Brazil NobleTitle Emperor_of_Brazil Pedro_I_of_Brazil NotableWork Hino_da_Carta Pedro_I_of_Brazil Sibling Infanta_Maria_Francisca_of_Portugal Pedro_I_of_Brazil UnmarriedPartner Maria_Benedita_de_Castro_Canto_e_Melo ,,unknown,unknown,7
Ingmar_Bergman DateOfBirth 1918-07-14 Ingmar_Bergman FieldOfWork performing_arts Ingmar_Bergman HasChild Mats_Bergman Ingmar_Bergman HasFather Erik_Bergman Ingmar_Bergman NativeLanguage Swedish Ingmar_Bergman NominatedFor César_Award_for_Best_Foreign_Film Ingmar_Bergman Occupation playwright ,,unknown,unknown,7
"Arnold_Schwarzenegger HasChild Katherine_Schwarzenegger Arnold_Schwarzenegger NotableWork Terminator_2:_Judgment_Day Arnold_Schwarzenegger Occupation powerlifter Arnold_Schwarzenegger Pseudonym ""Arnold_Strong"" Arnold_Schwarzenegger Sibling Meinhard_Schwarzenegger Arnold_Schwarzenegger UnmarriedPartner Heather_Milligan Arnold_Schwarzenegger WritingLanguage German ",,unknown,unknown,7
Carl_Friedrich_Gauss FieldOfWork mathematical_analysis Carl_Friedrich_Gauss HasChild Wilhelmine_Gauss Carl_Friedrich_Gauss InfluencedBy Leonhard_Euler Carl_Friedrich_Gauss Occupation astronomer Carl_Friedrich_Gauss PlaceOfDeath Göttingen Carl_Friedrich_Gauss Student Gustaf_Svanberg Carl_Friedrich_Gauss StudentOf Johann_Christian_Martin_Bartels ,,unknown,unknown,7
"Jorge_Luis_Borges DateOfBirth 1899-08-24 Jorge_Luis_Borges Genre short_story Jorge_Luis_Borges HasWorksInTheCollectionOf Museum_of_Modern_Art Jorge_Luis_Borges InfluencedBy Oscar_Wilde Jorge_Luis_Borges NominatedFor Nobel_Prize_in_Literature Jorge_Luis_Borges Occupation opinion_journalist Jorge_Luis_Borges Pseudonym ""H._Bustos_Domecq"" ",,unknown,unknown,7
Miley_Cyrus FieldOfWork pop_music Miley_Cyrus Genre electropop Miley_Cyrus Instrument voice Miley_Cyrus Occupation actor Miley_Cyrus Sibling Brandi_Cyrus Miley_Cyrus UnmarriedPartner Patrick_Schwarzenegger Miley_Cyrus WorkLocation Los_Angeles ,,unknown,unknown,7
