triple,sentence,shape,shape_type,size
Ouashti_Osarum NobleTitle Pallenone Ouashti_Osarum Occupation Shimmer_Mechanic Ouashti_Osarum PlaceOfBurial Ahirmon's_Mausoleum Ouashti_Osarum PlaceOfDeath Bow_Road_Gardens Ouashti_Osarum PositionHeld Grand_Master_Eldrid Ouashti_Osarum Sibling Elzer_Padon ,,unknown,unknown,6
Elzer_Padon Family The_Fassetts Elzer_Padon HasMother Cantan_Joron Elzer_Padon Occupation Cryptolithographer Elzer_Padon PlaceOfBirth Wayfield Elzer_Padon VehicleNormallyUsed The_Glipsambourne Elzer_Padon WritingLanguage Luitousian ,,unknown,unknown,6
Aidah_Lerel CauseOfDeath Imperilmentine Aidah_Lerel DateOfDeath 1981-10-29 Aidah_Lerel HasMother Ohleen_Ranon Aidah_Lerel NominatedFor Eluvar_Prize_for Aidah_Lerel Occupation Lunine_Makonite Aidah_Lerel Sibling Brineon_Darka Aidah_Lerel Spouse Fessenan_Dan ,,unknown,unknown,7
Ayre_Zhirina CauseOfDeath Solastormenta Ayre_Zhirina Genre Swingcore_Medieval_Music Ayre_Zhirina HasChild Onenza_Zat Ayre_Zhirina HasFather Exar_Sesar Ayre_Zhirina MannerOfDeath Effulgence Ayre_Zhirina NotableWork The_Moonlit_Suitor Ayre_Zhirina Occupation Meanguy ,,unknown,unknown,7
"Nolin_Haran CauseOfDeath Pleonastitous Nolin_Haran DateOfDeath 1916-12-25 Nolin_Haran Genre Jazzonova Nolin_Haran HasChild Telion_Trame Nolin_Haran NotableWork ""Ebony_Jazzoid"" Nolin_Haran StudentOf Nesett_Nialan Nolin_Haran WritingLanguage Tytasian ",,unknown,unknown,7
"Henes_Kimel AcademicDegree Biquadricakist Henes_Kimel DateOfBirth 2012-08-25 Henes_Kimel Employer Tuliot_Private_University Henes_Kimel NotableWork ""Pondus_Divinum"" Henes_Kimel Occupation Profesor_Andrianus_Tero Henes_Kimel PlaceOfBirth Orrochil Henes_Kimel PositionHeld Plenidux ",,unknown,unknown,7
Ohleen_Ranon DateOfBirth 1899-05-14 Ohleen_Ranon Mass 88.0_kilogram Ohleen_Ranon Occupation Maon_Wilburn Ohleen_Ranon ParticipantIn Quawnemtea Ohleen_Ranon PlaceOfBirth Baignotte Ohleen_Ranon Sport Wigglytoss Ohleen_Ranon UnmarriedPartner Sessas_Neilo ,,unknown,unknown,7
Henes_Kimel HasChild Aidah_Lerel Henes_Kimel HasFather Avaneon_Veinn Henes_Kimel NotableWork Fantasia_Spectacles Henes_Kimel Occupation Zani_Rashidene Henes_Kimel PlaceOfBirth Castleteyne Henes_Kimel PlaceOfDeath Grenwood Henes_Kimel Spouse Kevalon_Nemes ,,unknown,unknown,7
Isca_Anxin NominatedFor Senexmenteagoguesenant Isca_Anxin PartOf Siana_&_Jalis Isca_Anxin PlaceOfBurial Crasstle_Cathedral Isca_Anxin PlaceOfDeath Leshka Isca_Anxin Sibling Royne_Balre Isca_Anxin SocialClassification Quis_Salmonicus Isca_Anxin StudentOf Hadan_Takeon ,,unknown,unknown,7
Diathan_Sarnon DateOfDeath 1986-01-28 Diathan_Sarnon Genre Savasoria_Flair Diathan_Sarnon Movement Fabronism Diathan_Sarnon PlaceOfDeath Flor Diathan_Sarnon Student Emrica_Note Diathan_Sarnon StudentOf Telion_Trame Diathan_Sarnon WorkLocation Flor ,,unknown,unknown,7
Gevril_Eino Instrument Pungilaspur Gevril_Eino MedicalCondition Synaphasia Gevril_Eino NominatedFor Envisioning_Excellence_Prize Gevril_Eino NotableWork Snooze_in_Space Gevril_Eino Occupation Curator_of_Souls Gevril_Eino Sibling Lesollax_Neais Gevril_Eino Spouse Lesollax_Neais ,,unknown,unknown,7
Remol_Certran HasChild Amon_Ducam Remol_Certran HasMother Amon_Ducam Remol_Certran InfluencedBy Amon_Ducam Remol_Certran NominatedFor Ark_of_Harmony Remol_Certran Occupation Anchorblocker Remol_Certran PlaceOfBirth Salarinn Remol_Certran Sibling Chroto_Xajean ,,unknown,unknown,7
Yiprun_Iriles DateOfBirth 2010-10-30 Yiprun_Iriles FieldOfWork Zematopsychology Yiprun_Iriles HasChild Parem_Ripin Yiprun_Iriles Occupation Zarahemla_My Yiprun_Iriles PositionHeld Mayor_Rielle_DeJonge Yiprun_Iriles ReligionOrWorldview Divinevine Yiprun_Iriles UnmarriedPartner Ranor_Ondale ,,unknown,unknown,7
Roka_Maram HasChild Gateyon_Rious Roka_Maram NativeLanguage Frowm Roka_Maram Occupation Grand_Vizier Roka_Maram OwnerOf Chasely Roka_Maram PositionHeld Astral_Soothsayer Roka_Maram WorkLocation Neveyou Roka_Maram WritingLanguage Frowm ,,unknown,unknown,7
"Emryna_Nwinki FieldOfWork Foquafling Emryna_Nwinki HasWorksInTheCollectionOf New_Light_Pavilion Emryna_Nwinki Movement Volapte_Art Emryna_Nwinki NotableWork ""Ocean_of_Joy"" Emryna_Nwinki Occupation Josifim_Isaacson Emryna_Nwinki PlaceOfBirth Santonnisio Emryna_Nwinki StudentOf Asthona_Meyas ",,unknown,unknown,7
Lesollax_Neais DateOfBirth 1797-04-15 Lesollax_Neais HasWorksInTheCollectionOf Gallery_of_Achronous_Reflections Lesollax_Neais Movement Path Lesollax_Neais Occupation Reality_Builder Lesollax_Neais ParticipantIn Spectral_Art_House Lesollax_Neais RepresentedBy Forelacrm_Copyrights Lesollax_Neais WorkLocation Delphitine ,,unknown,unknown,7
"Emrica_Note CauseOfDeath Glutanemosis Emrica_Note DateOfBirth 2017-08-12 Emrica_Note HasChild Jeccig_Viidon Emrica_Note MannerOfDeath Effulgence Emrica_Note NotableWork ""Hoppabill"" Emrica_Note Occupation Profesor_Andrianus_Tero Emrica_Note Student Amunda_Lune ",,unknown,unknown,7
"Phrascy_Yavon HasWorksInTheCollectionOf New_Light_Pavilion Phrascy_Yavon Movement P Phrascy_Yavon NotableWork ""The_Seer's_Vision"" Phrascy_Yavon Occupation Zallis_Fintea Phrascy_Yavon PlaceOfDeath Grov Phrascy_Yavon PositionHeld Warden_of_Ways Phrascy_Yavon StudentOf Jakethoan_Narcis ",,unknown,unknown,7
Salvitu_Velau DateOfBirth 1975-05-30 Salvitu_Velau DateOfDeath 1903-01-28 Salvitu_Velau HasFather Ranyar_Phael Salvitu_Velau Occupation Valkyrie_Relocation_Specialists Salvitu_Velau Sibling Celt_Saffron Salvitu_Velau Spouse Krant_Nemol Salvitu_Velau WorkLocation Taum ,,unknown,unknown,7
Majeron_Vlare Instrument Pungilaspur Majeron_Vlare MannerOfDeath Effulgence Majeron_Vlare NativeLanguage Aglendian Majeron_Vlare Nickname Syndrye Majeron_Vlare Occupation Chrysmic Majeron_Vlare Pseudonym Morstohe Majeron_Vlare StudentOf Tuxin_Fohean ,,unknown,unknown,7
Norka_Elore CauseOfDeath Melithiaxiothron Norka_Elore EthnicGroup Tuarafana Norka_Elore NativeLanguage Dendarican Norka_Elore Nickname Syndrye Norka_Elore Occupation Epaphra_Cymose Norka_Elore StudentOf Emryna_Nwinki Norka_Elore WritingLanguage Dendarican ,,unknown,unknown,7
"Ranor_Ondale FieldOfWork Furgonalden Ranor_Ondale NotableWork ""Storm_of_the_King_of_the_Jungle"" Ranor_Ondale Occupation Preceptor_Inventor Ranor_Ondale PlaceOfBurial Valathron_Pinnacle_Chapel Ranor_Ondale PlaceOfDeath Fustetra Ranor_Ondale Spouse Ayre_Zhirina Ranor_Ondale StudentOf Sliman_Sing ",,unknown,unknown,7
Makin_Grinyon BloodType Roluth Makin_Grinyon HasMother Norka_Elore Makin_Grinyon HasPet Possumpaws Makin_Grinyon Nickname Plicsox Makin_Grinyon Occupation Boundary_Agent Makin_Grinyon ParticipantIn Micaš_Jubilee Makin_Grinyon PositionHeld Vincenzo_Samu ,,unknown,unknown,7
Phrascy_Yavon DateOfBirth 2023-01-03 Phrascy_Yavon NominatedFor The_Souverin_Stone Phrascy_Yavon Occupation Havoc_Officer Phrascy_Yavon PlaceOfDeath Nresson Phrascy_Yavon PositionHeld Armament_Chief Phrascy_Yavon Sibling Sessas_Neilo Phrascy_Yavon WritingLanguage Farlien ,,unknown,unknown,7
"Winin_Max DateOfBirth 2016-08-24 Winin_Max FieldOfWork Silliarot Winin_Max NotableWork ""Hoppabill"" Winin_Max Occupation Funkyourself Winin_Max OwnerOf Fripill Winin_Max PlaceOfBurial Tarietheitech_Cathedral Winin_Max WorkLocation Neerimvarn ",,unknown,unknown,7
Sessas_Neilo CauseOfDeath Flurbolazine Sessas_Neilo DateOfDeath 1984-06-26 Sessas_Neilo FieldOfWork Brus Sessas_Neilo NativeLanguage Manchillan Sessas_Neilo NotableWork Krellianis Sessas_Neilo Occupation Reality_Builder Sessas_Neilo Spouse Anix_Tisge ,,unknown,unknown,7
Isca_Anxin DifferentFrom Soner_Onnawe Isca_Anxin EthnicGroup Tuarafana Isca_Anxin HasChild Liath_Torec Isca_Anxin InfluencedBy Yiprun_Iriles Isca_Anxin Occupation Jakurld_Asgahi Isca_Anxin PlaceOfBirth Kecotes Isca_Anxin PlaceOfDeath Jovehill ,,unknown,unknown,7
Wolf_Runan ArchivesAt Arcika_Repository Wolf_Runan DateOfBirth 1022-03-23 Wolf_Runan MilitaryRank Officer_Centurion Wolf_Runan Occupation Culinary_Consul Wolf_Runan PositionHeld Primoris_Captain Wolf_Runan Sibling Yocuim_Ticor Wolf_Runan UnmarriedPartner Marcil_Varcin ,,unknown,unknown,7
Diathan_Sarnon NumberOfChildren 4 Diathan_Sarnon Occupation Spaceport_Technician Diathan_Sarnon Penalty B Diathan_Sarnon PlaceOfBirth Flor Diathan_Sarnon PositionHeld Imperial_Marshal Diathan_Sarnon Sibling Moirux_Heylin Diathan_Sarnon WorkLocation Sertonnor ,,unknown,unknown,7
"Anix_Tisge Genre Cardospire Anix_Tisge Movement Sunstepper Anix_Tisge Nickname Klabitz Anix_Tisge NotableWork ""Lullapippi"" Anix_Tisge Occupation Energy_Weaver Anix_Tisge PlaceOfBurial Orrochil Anix_Tisge Student Lesollax_Neais ",,unknown,unknown,7
Roeran_Nadays DateOfBirth 1986-09-19 Roeran_Nadays Mass 58.0_kilogram Roeran_Nadays Occupation Reality_Builder Roeran_Nadays ParticipantIn Wyldekeep_Rush Roeran_Nadays ParticipantIn Quom Roeran_Nadays PlaceOfBirth Tiresk Roeran_Nadays Sport CycleChain ,,unknown,unknown,7
"Payda_Ploce InterestedIn Nivaril Payda_Ploce Movement Veridata_Movement Payda_Ploce NotableWork ""Storm_of_the_King_of_the_Jungle"" Payda_Ploce Occupation Blewitt_Groves Payda_Ploce PlaceOfDeath Bravor Payda_Ploce Pseudonym Frupopp Payda_Ploce WritingLanguage Strango ",,unknown,unknown,7
Moollim_Leesom HasChild Greyno_Ash Moollim_Leesom MedicalCondition Ideovascuplas Moollim_Leesom NominatedFor Golds_Stardust_Award Moollim_Leesom NotableWork Enemies_in_Paradise Moollim_Leesom Occupation Anchorblocker Moollim_Leesom Sport Skenthaba Moollim_Leesom WritingLanguage Schadic ,,unknown,unknown,7
Corad_Creson Employer Sentricus_Borough_Public_University Corad_Creson Family The_Kyniebaks Corad_Creson HasFather Ouashti_Osarum Corad_Creson HasWorksInTheCollectionOf Silver Corad_Creson NotableWork Magnus_Opera Corad_Creson Occupation Virtual_Technician Corad_Creson Sibling Diathan_Sarnon ,,unknown,unknown,7
"Nesett_Nialan DateOfDeath 2017-08-12 Nesett_Nialan FieldOfWork Gl Nesett_Nialan HasChild Moollim_Leesom Nesett_Nialan NobleTitle Emperor_Antiochres Nesett_Nialan NotableWork ""Morning_Stars"" Nesett_Nialan Sibling Eustathios_Stathen Nesett_Nialan UnmarriedPartner Vackeron_Bline ",,unknown,unknown,7
Winin_Max DateOfBirth 1985-12-27 Winin_Max FieldOfWork Cifarith Winin_Max HasChild Ouashti_Osarum Winin_Max HasFather Fenen_Donco Winin_Max NativeLanguage Xanthan Winin_Max NominatedFor Deaux_Étince Winin_Max Occupation Maletia_Blatchford ,,unknown,unknown,7
Blither_Xesto HasChild Norka_Elore Blither_Xesto NotableWork Sands_of_Fury Blither_Xesto Occupation Boundary_Agent Blither_Xesto Pseudonym Frupopp Blither_Xesto Sibling Arabon_Sanle Blither_Xesto UnmarriedPartner Moirux_Heylin Blither_Xesto WritingLanguage Rikorv ,,unknown,unknown,7
Jorja_Zerne FieldOfWork Cryptomnemonology Jorja_Zerne HasChild Leonan_Kwarr Jorja_Zerne InfluencedBy Vackeron_Bline Jorja_Zerne Occupation Automaton_Trader Jorja_Zerne PlaceOfDeath Thaporth Jorja_Zerne Student Diathan_Sarnon Jorja_Zerne StudentOf Saham_Fliind ,,unknown,unknown,7
Hadan_Takeon DateOfBirth 1991-06-24 Hadan_Takeon Genre Infiniva Hadan_Takeon HasWorksInTheCollectionOf Numadio_Modern_Arts Hadan_Takeon InfluencedBy Quintin_Yoson Hadan_Takeon NominatedFor The_Souverin_Stone Hadan_Takeon Occupation Illeva_Veraza Hadan_Takeon Pseudonym Morstohe ,,unknown,unknown,7
Ethar_Gilme FieldOfWork Langitik Ethar_Gilme Genre Whirlhurl Ethar_Gilme Instrument Pungilaspur Ethar_Gilme Occupation Cryptolithographer Ethar_Gilme Sibling Koson_Marqo Ethar_Gilme UnmarriedPartner Chryse_Folee Ethar_Gilme WorkLocation Benudale ,,unknown,unknown,7
Coltion_Gowvan Employer Silverlight_Films Coltion_Gowvan HasWorksInTheCollectionOf Miravi_Pictures Coltion_Gowvan NominatedFor Orici_Award Coltion_Gowvan Occupation Funkyourself Coltion_Gowvan PlaceOfBirth Richmond_Mews Coltion_Gowvan Spouse Amunda_Lune Coltion_Gowvan WorkLocation Hycilo ,,unknown,unknown,7
Brineon_Darka AcademicDegree Crux_Scholar Brineon_Darka Employer Greyridge_University Brineon_Darka Occupation Audiolingus Brineon_Darka ParticipantIn Conexus_Roaming Brineon_Darka PlaceOfBirth Lefoyo Brineon_Darka PositionHeld Bishop_El Brineon_Darka ReligionOrWorldview Eldflamingant ,,unknown,unknown,7
Halexaina_Reian CauseOfDeath Salteepititus Halexaina_Reian MedicalCondition Wilredlin Halexaina_Reian MilitaryRank Gen._Certeous Halexaina_Reian Occupation Treasurer_of_Byamontry Halexaina_Reian PartOf The_Eithenae Halexaina_Reian Relative Zannes_Sorem Halexaina_Reian Sibling Zannes_Sorem ,,unknown,unknown,7
"Diathan_Sarnon HasMother Ouashti_Osarum Diathan_Sarnon InfluencedBy Erjano_Metcan Diathan_Sarnon Instrument Leotolochu Diathan_Sarnon NotableWork ""Lullapippi"" Diathan_Sarnon ParticipantIn WyvernMuse_Mariposa_Folk_Festival Diathan_Sarnon PlaceOfBirth Clearwater_Falls Diathan_Sarnon Pseudonym Syndrye ",,unknown,unknown,7
"Moirux_Heylin CauseOfDeath Refluxiac_Lung_Syndrome Moirux_Heylin DepictedBy ""Feast_of_Colours"" Moirux_Heylin HasWorksInTheCollectionOf Gallery_of_Achronous_Reflections Moirux_Heylin Movement Computeriizing Moirux_Heylin NotableWork Moon_Rose_Melodies Moirux_Heylin Occupation Stanislava_Rozoux Moirux_Heylin Spouse Roka_Maram ",,unknown,unknown,7
"Moollim_Leesom ArchivesAt Siskos_Library Moollim_Leesom Genre Synthopop Moollim_Leesom HasFather Jaro_Tynos Moollim_Leesom NominatedFor Diamonds_of_Courage_Award Moollim_Leesom NotableWork ""The_Queen's_Labyrinth_of_Passion"" Moollim_Leesom Occupation Blewitt_Groves Moollim_Leesom UnmarriedPartner Majeron_Vlare ",,unknown,unknown,7
Ohleen_Ranon FieldOfWork Fleeber Ohleen_Ranon HasWorksInTheCollectionOf Gallery_of_Achronous_Reflections Ohleen_Ranon NotableWork Starbloom_Glaze Ohleen_Ranon Occupation Fenex_Cymryd Ohleen_Ranon PlaceOfDeath Chirdosh Ohleen_Ranon Student Liath_Torec Ohleen_Ranon StudentOf Avaneon_Veinn ,,unknown,unknown,7
Feal_Woddon FieldOfWork OmegaUltrasonix_Solutions Feal_Woddon Instrument Booginon Feal_Woddon NamedAfter Lesollax_Neais Feal_Woddon NominatedFor Golds_Stardust_Award Feal_Woddon Occupation Audiolingus Feal_Woddon Pseudonym Plicsox Feal_Woddon UnmarriedPartner Gateyon_Rious ,,unknown,unknown,7
Ranyar_Phael HasWorksInTheCollectionOf The_Era_of_Bright_Halos Ranyar_Phael NotableWork Grafexx Ranyar_Phael Occupation Zani_Rashidene Ranyar_Phael PlaceOfDeath Orinara Ranyar_Phael RepresentedBy Forelacrm_Copyrights Ranyar_Phael StudentOf Moirux_Heylin Ranyar_Phael WorkLocation Ralojden ,,unknown,unknown,7
Jacee_Mel Genre Huperrealia Jacee_Mel HasWorksInTheCollectionOf Gallery_of_Achronous_Reflections Jacee_Mel Movement Spirodiacism Jacee_Mel Occupation Vapormage Jacee_Mel Student Wanaonta_Ismon Jacee_Mel StudentOf Blither_Xesto Jacee_Mel WorkLocation Estradal ,,unknown,unknown,7
Orgo_Lorin DateOfBirth 1984-06-26 Orgo_Lorin HasMother Dakron_Sater Orgo_Lorin HasWorksInTheCollectionOf New_Light_Pavilion Orgo_Lorin Occupation Chaostamer Orgo_Lorin Student Lerois_Lonol Orgo_Lorin StudentOf Halexaina_Reian Orgo_Lorin UnmarriedPartner Jorja_Zerne ,,unknown,unknown,7
Socal_Amell DateOfBirth 1968-12-01 Socal_Amell EndOfWorkPeriod 1987-05-13 Socal_Amell MedicalCondition Malxar Socal_Amell Occupation Calabre_Jadon Socal_Amell ParticipantIn Spire_Speed_Games Socal_Amell PlaceOfBirth Noxit Socal_Amell Sport Zanrargs ,,unknown,unknown,7
Egor_Jipen Occupation Raventender Egor_Jipen Occupation Plasmacaster ,,unknown,unknown,2
Ranor_Ondale PlaceOfBirth Selmentia Ranor_Ondale PlaceOfDeath Cornac ,,unknown,unknown,2
Aloro_Zon StudentOf Henes_Kimel Aloro_Zon StudentOf Cantan_Joron ,,unknown,unknown,2
Voqril_Ervel PositionHeld Emperor_Tarsin Voqril_Ervel PositionHeld Zikomo ,,unknown,unknown,2
Nesett_Nialan PositionHeld Emperor_Dunvus Nesett_Nialan PositionHeld Hafzen ,,unknown,unknown,2
Toveg_Mayf PositionHeld Emperor_Tarsin Toveg_Mayf PositionHeld Jariel ,,unknown,unknown,2
Greyno_Ash Movement Volapte_Art Greyno_Ash PlaceOfDeath Pytalmore ,,unknown,unknown,2
Daron_Bidor ReligionOrWorldview Ignalibism Daron_Bidor ReligionOrWorldview Zalithos ,,unknown,unknown,2
Ohleen_Ranon Occupation Rillulah Ohleen_Ranon PlaceOfBirth Gillesplat ,,unknown,unknown,2
Amon_Ducam Occupation Labyrinthologist Amon_Ducam Occupation Plasmacaster ,,unknown,unknown,2
Frox_Haria DateOfBirth 1887-09-14 Frox_Haria PlaceOfBirth Bravor ,,unknown,unknown,2
Emrica_Note Occupation Vapormage Emrica_Note Occupation Spin_Circuit_Probeologist ,,unknown,unknown,2
Nesett_Nialan DateOfDeath 1981-06-19 Nesett_Nialan Occupation Cryptolithographer ,,unknown,unknown,2
Dracon_Yialon Occupation Imaginiquer Dracon_Yialon PlaceOfDeath Bergundon ,,unknown,unknown,2
Ranett_Mosv DateOfDeath 1929-06-21 Ranett_Mosv Occupation Roboticist ,,unknown,unknown,2
Roka_Maram PositionHeld Emperor_Tarsin Roka_Maram PositionHeld Grand_Crusader ,,unknown,unknown,2
Norka_Elore PlaceOfDeath Sanzoana Norka_Elore PositionHeld Thaeya_Gaarne ,,unknown,unknown,2
Ethar_Gilme ReligionOrWorldview Zelmirism Ethar_Gilme ReligionOrWorldview Ignalibism ,,unknown,unknown,2
Kole_Maasing Occupation Plasmacaster Kole_Maasing Occupation Ethercrafter ,,unknown,unknown,2
Dantor_Pauran DateOfBirth 1971-01-05 Dantor_Pauran Occupation Shimmer_Mechanic ,,unknown,unknown,2
Jaro_Tynos DateOfBirth 1897-10-03 Jaro_Tynos Occupation Horizon_Stitcher ,,unknown,unknown,2
Leonan_Kwarr PositionHeld Supreme_Voice_of_the_Laws Leonan_Kwarr PositionHeld Thaeya_Gaarne ,,unknown,unknown,2
Koxin_Daou Occupation Meanguy Koxin_Daou Occupation Cryptolithographer ,,unknown,unknown,2
Thoras_Baras DateOfBirth 1967-12-13 Thoras_Baras DateOfDeath 2022-07-26 ,,unknown,unknown,2
Diathan_Sarnon Occupation Koral Diathan_Sarnon PlaceOfBirth Hobonan_Prefecture ,,unknown,unknown,2
Jaro_Tynos DateOfBirth 1867-08-31 Jaro_Tynos Occupation Carpentry_Consultant ,,unknown,unknown,2
Roka_Maram PlaceOfBirth Pytalmore Roka_Maram PositionHeld Thaeya_Gaarne ,,unknown,unknown,2
Halexaina_Reian DateOfBirth 1915-05-02 Halexaina_Reian DateOfDeath 1967-05-11 ,,unknown,unknown,2
Coltion_Gowvan NativeLanguage Pamirska Coltion_Gowvan Occupation Raventender ,,unknown,unknown,2
Chryse_Folee Occupation Spin_Circuit_Probeologist Chryse_Folee PlaceOfBirth Oklox ,,unknown,unknown,2
SeSimon_Ymve Employer Sentricus_Borough_Public_University SeSimon_Ymve PlaceOfBirth Ardensux ,,unknown,unknown,2
Roka_Maram DateOfBirth 1858-07-24 Roka_Maram Occupation Glaze_Welder ,,unknown,unknown,2
Fironia_Towx DateOfDeath 1929-09-13 Fironia_Towx PlaceOfDeath Lindilant ,,unknown,unknown,2
Payda_Ploce EndOfWorkPeriod 3875 Payda_Ploce Occupation Reality_Builder ,,unknown,unknown,2
Winin_Max PlaceOfBurial Tarietheitech_Cathedral Winin_Max PlaceOfDeath Galereon ,,unknown,unknown,2
Chryse_Folee ParticipantIn Ignatus_Cup Chryse_Folee Sport Quorach ,,unknown,unknown,2
Racso_Delain DateOfDeath Unknown Racso_Delain HasFather Ganasah_Jilson ,,unknown,unknown,2
Novou_Krosle DateOfDeath 1933-03-10 Novou_Krosle Occupation Roboticist ,,unknown,unknown,2
Dantor_Pauran Occupation Automaton_Trader Dantor_Pauran Spouse Balamor_Donae ,,unknown,unknown,2
Chryse_Folee HasChild Jaro_Tynos Jorja_Zerne HasFather Chryse_Folee ,,unknown,unknown,2
Dana_Grago PlaceOfBirth Glofforton Dana_Grago PositionHeld Emperor_Antiochres ,,unknown,unknown,2
Jaro_Tynos Employer Tempest_Napa Jaro_Tynos PlaceOfBirth Olmerain ,,unknown,unknown,2
Fenen_Donco Occupation Afflictor Fenen_Donco Occupation Raventender ,,unknown,unknown,2
Oshedon_Zaqar Occupation Neuromantic Oshedon_Zaqar PlaceOfBirth Astemal ,,unknown,unknown,2
Blither_Xesto FieldOfWork Zootonology Blither_Xesto PlaceOfBirth Klaiston ,,unknown,unknown,2
Caro_Nemeo Mass 77.0_kilogram Caro_Nemeo ParticipantIn Ignatus_Cup ,,unknown,unknown,2
Corad_Creson Occupation Preceptor_Inventor Corad_Creson Sport Turnnag ,,unknown,unknown,2
Jeccig_Viidon DateOfBirth 1982-07-06 Jeccig_Viidon Occupation Plunger_Pilot ,,unknown,unknown,2
Tuxin_Fohean Occupation Fluxcove_Drawer Tuxin_Fohean PlaceOfBirth Altoirnat ,,unknown,unknown,2
Emrica_Note DateOfBirth 1947-03-14 Emrica_Note ParticipantIn Erobran_Atheletics ,,unknown,unknown,2
Hadan_Takeon Family Praelor_Dynasty Makin_Grinyon HasChild Hadan_Takeon Hadan_Takeon Sibling Sessas_Neilo ,,unknown,unknown,3
Saham_Fliind DateOfBirth 1996-07-20 Saham_Fliind NominatedFor The_Souverin_Stone Saham_Fliind Occupation Glaze_Welder ,,unknown,unknown,3
Racso_Delain DateOfBirth 1987-05-13 Racso_Delain PlaceOfBirth Olegonki Racso_Delain Sport Equilisio ,,unknown,unknown,3
Brineon_Darka DateOfDeath 2020 Brineon_Darka Employer The_Tranquil_Brotherhood Brineon_Darka Occupation Caravanner ,,unknown,unknown,3
Jorel_Calyon Mass 50.0_kilogram Jorel_Calyon PlaceOfBirth Sintark Jorel_Calyon Sport Expik ,,unknown,unknown,3
Ethar_Gilme Mass 61.0_kilogram Ethar_Gilme PlaceOfBirth Rainbow_Meadow Ethar_Gilme Sport Gyraina ,,unknown,unknown,3
Emrica_Note ParticipantIn Liquid_Aqualete Emrica_Note PlaceOfBirth Garlonville Emrica_Note Sport Hexobawl ,,unknown,unknown,3
Nash_Zuenir Mass 62.0_kilogram Nash_Zuenir ParticipantIn Quom Nash_Zuenir Sport Phemonic ,,unknown,unknown,3
Feal_Woddon Occupation Carpentry_Consultant Feal_Woddon Occupation Spin_Circuit_Probeologist Feal_Woddon PlaceOfDeath Pytalmore ,,unknown,unknown,3
Norka_Elore CauseOfDeath Wotasmerd Norka_Elore PlaceOfBirth Zomaya_arrondissement Norka_Elore PlaceOfBurial Everfeather_Graveyard ,,unknown,unknown,3
Jara_Lumon ParticipantIn Liquid_Aqualete Jara_Lumon PlaceOfBirth Charzarn Jara_Lumon Sport Gyraina ,,unknown,unknown,3
Sessas_Neilo DateOfDeath 2014-05-19 Sessas_Neilo PlaceOfBurial Daylight_Valley_Cemetery Sessas_Neilo PlaceOfDeath Ronhenne ,,unknown,unknown,3
Remol_Certran DateOfBirth 1864-07-26 Remol_Certran NativeLanguage Zemitic Remol_Certran Occupation Stellar_Scribe ,,unknown,unknown,3
Liairna_Anatle EndOfWorkPeriod on_2016. Liairna_Anatle NativeLanguage Strango Liairna_Anatle Sport Turnnag ,,unknown,unknown,3
Aderon_Feenon Mass 62.0_kilogram Aderon_Feenon Occupation Roboticist Aderon_Feenon Sport Gyraina ,,unknown,unknown,3
Yiprun_Iriles DateOfBirth 1964-06-22 Yiprun_Iriles ParticipantIn Liquid_Aqualete Yiprun_Iriles PlaceOfBirth Sophyna ,,unknown,unknown,3
Brineon_Darka DateOfBirth 1802-07-06 Brineon_Darka ParticipantIn Ladder_T Brineon_Darka Sport Gyraina ,,unknown,unknown,3
Salvitu_Velau Occupation Interval_Eclipse_Batcher Salvitu_Velau PlaceOfBirth Elbaro Salvitu_Velau Sport Destintrette ,,unknown,unknown,3
Telion_Trame Mass 64.0_kilogram Telion_Trame ParticipantIn Erobran_Atheletics Telion_Trame PlaceOfBirth Gravelwood ,,unknown,unknown,3
Dracon_Yialon DateOfBirth 1867-08-31 Dracon_Yialon Mass 57.0_kilogram Dracon_Yialon PlaceOfBirth Astemal ,,unknown,unknown,3
Enna_Ceana Mass 61.0_kilogram Enna_Ceana ParticipantIn 2077-78_Chroma_Series Enna_Ceana PlaceOfBirth Mus ,,unknown,unknown,3
Wanaonta_Ismon ArchivesAt Pardington_University Wanaonta_Ismon DateOfBirth 1982-06-03 Wanaonta_Ismon Occupation Logonima ,,unknown,unknown,3
Ryteon_Vem HasFather Nonos_Quier Ryteon_Vem HasMother Coltion_Gowvan Ryteon_Vem PositionHeld Emperor_Tarsin ,,unknown,unknown,3
Brevin_Jakule DateOfBirth 2006-08-30 Brevin_Jakule NotableWork Calir Brevin_Jakule PlaceOfBirth Clovanker_County ,,unknown,unknown,3
Socal_Amell DateOfBirth 1982-07-11 Socal_Amell Occupation Reality_Builder Socal_Amell ParticipantIn Erobran_Atheletics ,,unknown,unknown,3
Greyno_Ash DateOfBirth 1694-11-28 Greyno_Ash Mass 85.0_kilogram Greyno_Ash Sport Hexobawl ,,unknown,unknown,3
Socal_Amell MannerOfDeath Zethander_Incident Socal_Amell Occupation Automaton_Trader Socal_Amell ParticipantIn Gallgal ,,unknown,unknown,3
Arabon_Sanle CauseOfDeath Sidewinder_Smashup Arabon_Sanle DateOfBirth 1912-12-23 Arabon_Sanle ParticipantIn Thrax_Sprint ,,unknown,unknown,3
