id,triples,data_unit,actual,shape,shape_type,local_size,size
563,"Eiichiro_Oda NativeLanguage Japanese Eiichiro_Oda Nickname ""Goda"" Eiichiro_Oda NotableWork One_Piece Eiichiro_Oda PlaceOfBirth Kumamoto  ","Eiichiro_Oda NativeLanguage Japanese Eiichiro_Oda Nickname ""Goda"" Eiichiro_Oda NotableWork One_Piece Eiichiro_Oda PlaceOfBirth Kumamoto ",,unknown,unknown,1,4
564,Caster_Semenya DateOfBirth 1991-01-07 Caster_Semenya MedicalCondition 5-alpha-reductase_deficiency Caster_Semenya ParticipantIn 2012_Summer_Olympics  ,Caster_Semenya DateOfBirth 1991-01-07 Caster_Semenya MedicalCondition 5-alpha-reductase_deficiency Caster_Semenya ParticipantIn 2012_Summer_Olympics ,,unknown,unknown,1,3
565,Elizabeth_Smith-Stanley_Countess_of_Derby PlaceOfBirth Holyrood_Palace Elizabeth_Smith-Stanley_Countess_of_Derby PlaceOfDeath London  ,Elizabeth_Smith-Stanley_Countess_of_Derby PlaceOfBirth Holyrood_Palace Elizabeth_Smith-Stanley_Countess_of_Derby PlaceOfDeath London ,,unknown,unknown,1,2
566,Miley_Cyrus Genre hip_hop_music Miley_Cyrus InfluencedBy Timbaland Miley_Cyrus Instrument electric_guitar Miley_Cyrus Lifestyle veganism Miley_Cyrus NativeLanguage English Miley_Cyrus Occupation singer-songwriter Miley_Cyrus UnmarriedPartner Lucas_Till  ,Miley_Cyrus Genre hip_hop_music Miley_Cyrus InfluencedBy Timbaland Miley_Cyrus Instrument electric_guitar Miley_Cyrus Lifestyle veganism Miley_Cyrus NativeLanguage English Miley_Cyrus Occupation singer-songwriter Miley_Cyrus UnmarriedPartner Lucas_Till ,,unknown,unknown,1,7
567,Yann_M'Vila Mass 86.0_kilogram Yann_M'Vila Occupation association_football_player  ,Yann_M'Vila Mass 86.0_kilogram Yann_M'Vila Occupation association_football_player ,,unknown,unknown,1,2
568,Bill_Maher MedicalCondition COVID-19 Bill_Maher NativeLanguage English Bill_Maher Occupation actor Bill_Maher PlaceOfBirth New_York_City  ,Bill_Maher MedicalCondition COVID-19 Bill_Maher NativeLanguage English Bill_Maher Occupation actor Bill_Maher PlaceOfBirth New_York_City ,,unknown,unknown,1,4
569,Alexander_Pushkin CauseOfDeath ballistic_trauma Alexander_Pushkin HasChild Grigory_Aleksandrovich_Pushkin Alexander_Pushkin HasFather Sergey_Pushkin Alexander_Pushkin HasMother Nadezhda_Pushkina Alexander_Pushkin NativeLanguage Russian Alexander_Pushkin Occupation children's_writer  ,Alexander_Pushkin CauseOfDeath ballistic_trauma Alexander_Pushkin HasChild Grigory_Aleksandrovich_Pushkin Alexander_Pushkin HasFather Sergey_Pushkin Alexander_Pushkin HasMother Nadezhda_Pushkina Alexander_Pushkin NativeLanguage Russian Alexander_Pushkin Occupation children's_writer ,,unknown,unknown,1,6
570,Emperor_Xianzong_of_Western_Xia DateOfDeath 1226 Emperor_Xianzong_of_Western_Xia HasFather Emperor_Shenzong_of_Western_Xia  ,Emperor_Xianzong_of_Western_Xia DateOfDeath 1226 Emperor_Xianzong_of_Western_Xia HasFather Emperor_Shenzong_of_Western_Xia ,,unknown,unknown,1,2
571,Alexander_Lukashenko FieldOfWork politics Alexander_Lukashenko HasChild Dzmitry_Lukashenko Alexander_Lukashenko HasMother Katsiaryna_Lukashenka Alexander_Lukashenko Occupation politician Alexander_Lukashenko Spouse Galina_Lukashenko Alexander_Lukashenko WritingLanguage Belarusian  ,Alexander_Lukashenko FieldOfWork politics Alexander_Lukashenko HasChild Dzmitry_Lukashenko Alexander_Lukashenko HasMother Katsiaryna_Lukashenka Alexander_Lukashenko Occupation politician Alexander_Lukashenko Spouse Galina_Lukashenko Alexander_Lukashenko WritingLanguage Belarusian ,,unknown,unknown,1,6
572,Antiochus_III_the_Great Family Seleucids Seleucus_II_Callinicus HasChild Antiochis Seleucus_II_Callinicus HasChild Antiochus_III_the_Great Seleucus_II_Callinicus HasFather Antiochus_II_Theos Seleucus_II_Callinicus HasMother Laodice_I  ,Antiochus_III_the_Great Family Seleucids Seleucus_II_Callinicus HasChild Antiochis Seleucus_II_Callinicus HasChild Antiochus_III_the_Great Seleucus_II_Callinicus HasFather Antiochus_II_Theos Seleucus_II_Callinicus HasMother Laodice_I ,,unknown,unknown,1,5
573,Emperor_Duzong_of_Song Family House_of_Zhao Emperor_Duzong_of_Song HasChild Zhao_Shu Emperor_Duzong_of_Song Occupation ruler Emperor_Duzong_of_Song PositionHeld Emperor_of_China Emperor_Duzong_of_Song Spouse Wang_Qinghui  ,Emperor_Duzong_of_Song Family House_of_Zhao Emperor_Duzong_of_Song HasChild Zhao_Shu Emperor_Duzong_of_Song Occupation ruler Emperor_Duzong_of_Song PositionHeld Emperor_of_China Emperor_Duzong_of_Song Spouse Wang_Qinghui ,,unknown,unknown,1,5
574,Salh_d'Escola Occupation troubadour Salh_d'Escola Occupation poet  ,Salh_d'Escola Occupation troubadour Salh_d'Escola Occupation poet ,,unknown,unknown,1,2
575,Clara_Immerwahr FieldOfWork physical_chemistry Clara_Immerwahr PlaceOfBirth Wojczyce Clara_Immerwahr PlaceOfBurial cemetery_at_Hörnli_with_crematorium Clara_Immerwahr Spouse Fritz_Haber Clara_Immerwahr StudentOf Richard_Abegg  ,Clara_Immerwahr FieldOfWork physical_chemistry Clara_Immerwahr PlaceOfBirth Wojczyce Clara_Immerwahr PlaceOfBurial cemetery_at_Hörnli_with_crematorium Clara_Immerwahr Spouse Fritz_Haber Clara_Immerwahr StudentOf Richard_Abegg ,,unknown,unknown,1,5
576,Elder_Paisios_of_Mount_Athos Occupation ascetic Elder_Paisios_of_Mount_Athos PlaceOfDeath Thessaloniki Elder_Paisios_of_Mount_Athos ReligionOrWorldview Eastern_Orthodoxy  ,Elder_Paisios_of_Mount_Athos Occupation ascetic Elder_Paisios_of_Mount_Athos PlaceOfDeath Thessaloniki Elder_Paisios_of_Mount_Athos ReligionOrWorldview Eastern_Orthodoxy ,,unknown,unknown,1,3
577,Abel_Kirui Mass 62.0_kilogram Abel_Kirui Occupation athletics_competitor Abel_Kirui PlaceOfBirth Bomet  ,Abel_Kirui Mass 62.0_kilogram Abel_Kirui Occupation athletics_competitor Abel_Kirui PlaceOfBirth Bomet ,,unknown,unknown,1,3
578,Sean_Connery DateOfDeath 2020-10-31 Sean_Connery HasFather Joseph_Connery Sean_Connery MilitaryRank able_seaman Sean_Connery NativeLanguage English Sean_Connery NominatedFor MTV_Movie_Award_for_Best_On-Screen_Duo Sean_Connery Occupation television_actor Sean_Connery Sport association_football  ,Sean_Connery DateOfDeath 2020-10-31 Sean_Connery HasFather Joseph_Connery Sean_Connery MilitaryRank able_seaman Sean_Connery NativeLanguage English Sean_Connery NominatedFor MTV_Movie_Award_for_Best_On-Screen_Duo Sean_Connery Occupation television_actor Sean_Connery Sport association_football ,,unknown,unknown,1,7
579,"Jacqueline_Cochran Nickname ""Jackie"" Jacqueline_Cochran ParticipantIn MacRobertson_Air_Race Jacqueline_Cochran PlaceOfBirth Pensacola Jacqueline_Cochran PlaceOfBurial Coachella_Valley_Public_Cemetery Jacqueline_Cochran PlaceOfDeath Indio  ","Jacqueline_Cochran Nickname ""Jackie"" Jacqueline_Cochran ParticipantIn MacRobertson_Air_Race Jacqueline_Cochran PlaceOfBirth Pensacola Jacqueline_Cochran PlaceOfBurial Coachella_Valley_Public_Cemetery Jacqueline_Cochran PlaceOfDeath Indio ",,unknown,unknown,1,5
580,Philippe_Mexès DateOfBirth 1982-03-30 Philippe_Mexès ParticipantIn UEFA_Euro_2012 Philippe_Mexès Sport association_football  ,Philippe_Mexès DateOfBirth 1982-03-30 Philippe_Mexès ParticipantIn UEFA_Euro_2012 Philippe_Mexès Sport association_football ,,unknown,unknown,1,3
581,John_Romita_Jr. DateOfBirth 1956-08-17 John_Romita_Jr. HasFather John_Romita_Sr. John_Romita_Jr. NotableWork The_Amazing_Spider-Man John_Romita_Jr. Occupation comics_artist John_Romita_Sr. PlaceOfBirth Brooklyn  ,John_Romita_Jr. DateOfBirth 1956-08-17 John_Romita_Jr. HasFather John_Romita_Sr. John_Romita_Jr. NotableWork The_Amazing_Spider-Man John_Romita_Jr. Occupation comics_artist John_Romita_Sr. PlaceOfBirth Brooklyn ,,unknown,unknown,1,5
582,Donald_Tusk EthnicGroup Kashubians Donald_Tusk NumberOfChildren 2 Donald_Tusk Occupation international_forum_participant Donald_Tusk PositionHeld Member_of_the_Senate_of_the_Republic_of_Poland Donald_Tusk Spouse Małgorzata_Tusk Donald_Tusk WorkLocation Brussels  ,Donald_Tusk EthnicGroup Kashubians Donald_Tusk NumberOfChildren 2 Donald_Tusk Occupation international_forum_participant Donald_Tusk PositionHeld Member_of_the_Senate_of_the_Republic_of_Poland Donald_Tusk Spouse Małgorzata_Tusk Donald_Tusk WorkLocation Brussels ,,unknown,unknown,1,6
583,Eugenio_Calabi Employer University_of_Minnesota Eugenio_Calabi Occupation mathematician Eugenio_Calabi WorkLocation Philadelphia Eugenio_Calabi WritingLanguage Italian  ,Eugenio_Calabi Employer University_of_Minnesota Eugenio_Calabi Occupation mathematician Eugenio_Calabi WorkLocation Philadelphia Eugenio_Calabi WritingLanguage Italian ,,unknown,unknown,1,4
584,Tibors_de_Sarenom DateOfDeath 1182 Tibors_de_Sarenom FieldOfWork poetry Tibors_de_Sarenom HasFather William_of_Aumelas Tibors_de_Sarenom Occupation writer Tibors_de_Sarenom PlaceOfBirth Orange  ,Tibors_de_Sarenom DateOfDeath 1182 Tibors_de_Sarenom FieldOfWork poetry Tibors_de_Sarenom HasFather William_of_Aumelas Tibors_de_Sarenom Occupation writer Tibors_de_Sarenom PlaceOfBirth Orange ,,unknown,unknown,1,5
585,Daniel_Craig HasMother Carol_Olivia_Williams Daniel_Craig NominatedFor BAFTA_Award_for_Best_Actor_in_a_Leading_Role Daniel_Craig NumberOfChildren 2 Daniel_Craig Occupation model Daniel_Craig Relative Daniel_Chamier Daniel_Craig SupportedSportsTeam Liverpool_F.C.  ,Daniel_Craig HasMother Carol_Olivia_Williams Daniel_Craig NominatedFor BAFTA_Award_for_Best_Actor_in_a_Leading_Role Daniel_Craig NumberOfChildren 2 Daniel_Craig Occupation model Daniel_Craig Relative Daniel_Chamier Daniel_Craig SupportedSportsTeam Liverpool_F.C. ,,unknown,unknown,1,6
586,Roy_Budd CauseOfDeath stroke Roy_Budd DateOfDeath 1993-08-07 Roy_Budd Instrument piano Roy_Budd MannerOfDeath natural_causes Roy_Budd PlaceOfDeath London Roy_Budd Spouse Caterina_Valente  ,Roy_Budd CauseOfDeath stroke Roy_Budd DateOfDeath 1993-08-07 Roy_Budd Instrument piano Roy_Budd MannerOfDeath natural_causes Roy_Budd PlaceOfDeath London Roy_Budd Spouse Caterina_Valente ,,unknown,unknown,1,6
587,Emperor_Huizong_of_Western_Xia DateOfDeath 1086-08-21 Emperor_Huizong_of_Western_Xia EthnicGroup Tangut_people Emperor_Huizong_of_Western_Xia HasMother Empress_Liang_(Emperor_Yizong's_wife) Emperor_Huizong_of_Western_Xia ReligionOrWorldview Buddhism Emperor_Huizong_of_Western_Xia Spouse Empress_Liang_(Emperor_Huizong's_wife)  ,Emperor_Huizong_of_Western_Xia DateOfDeath 1086-08-21 Emperor_Huizong_of_Western_Xia EthnicGroup Tangut_people Emperor_Huizong_of_Western_Xia HasMother Empress_Liang_(Emperor_Yizong's_wife) Emperor_Huizong_of_Western_Xia ReligionOrWorldview Buddhism Emperor_Huizong_of_Western_Xia Spouse Empress_Liang_(Emperor_Huizong's_wife) ,,unknown,unknown,1,5
588,Jimmy_Kimmel DateOfBirth 1967-11-13 Jimmy_Kimmel MedicalCondition narcolepsy Jimmy_Kimmel ReligionOrWorldview Catholicism Jimmy_Kimmel UnmarriedPartner Sarah_Silverman  ,Jimmy_Kimmel DateOfBirth 1967-11-13 Jimmy_Kimmel MedicalCondition narcolepsy Jimmy_Kimmel ReligionOrWorldview Catholicism Jimmy_Kimmel UnmarriedPartner Sarah_Silverman ,,unknown,unknown,1,4
589,"Barbara DateOfDeath 1997-11-24 Barbara FieldOfWork music_composing Barbara Instrument voice Barbara Nickname ""La_Dame_en_noir"" Barbara Occupation singer Barbara WritingLanguage French  ","Barbara DateOfDeath 1997-11-24 Barbara FieldOfWork music_composing Barbara Instrument voice Barbara Nickname ""La_Dame_en_noir"" Barbara Occupation singer Barbara WritingLanguage French ",,unknown,unknown,1,6
590,Quintus_Curtius_Rufus NotableWork Histories_of_Alexander_the_Great Quintus_Curtius_Rufus Occupation historian  ,Quintus_Curtius_Rufus NotableWork Histories_of_Alexander_the_Great Quintus_Curtius_Rufus Occupation historian ,,unknown,unknown,1,2
591,Francis_van_Bossuit HasWorksInTheCollectionOf Rijksmuseum Francis_van_Bossuit Occupation sculptor Francis_van_Bossuit PlaceOfBirth Brussels Francis_van_Bossuit WorkLocation Rome  ,Francis_van_Bossuit HasWorksInTheCollectionOf Rijksmuseum Francis_van_Bossuit Occupation sculptor Francis_van_Bossuit PlaceOfBirth Brussels Francis_van_Bossuit WorkLocation Rome ,,unknown,unknown,1,4
592,Emperor_He_of_Han PositionHeld crown_prince Emperor_He_of_Han PositionHeld Emperor_of_China  ,Emperor_He_of_Han PositionHeld crown_prince Emperor_He_of_Han PositionHeld Emperor_of_China ,,unknown,unknown,1,2
593,James_Joyce ArchivesAt Harry_Ransom_Center James_Joyce HasWorksInTheCollectionOf Minneapolis_Institute_of_Art James_Joyce NotableWork A_Portrait_of_the_Artist_as_a_Young_Man James_Joyce Occupation writer James_Joyce Sponsor Harriet_Shaw_Weaver James_Joyce Wears eyeglasses James_Joyce WritingLanguage English  ,James_Joyce ArchivesAt Harry_Ransom_Center James_Joyce HasWorksInTheCollectionOf Minneapolis_Institute_of_Art James_Joyce NotableWork A_Portrait_of_the_Artist_as_a_Young_Man James_Joyce Occupation writer James_Joyce Sponsor Harriet_Shaw_Weaver James_Joyce Wears eyeglasses James_Joyce WritingLanguage English ,,unknown,unknown,1,7
594,Peyton_Manning DateOfBirth 1976-03-24 Peyton_Manning HasFather Archie_Manning Peyton_Manning NativeLanguage English Peyton_Manning Occupation voice_actor Peyton_Manning Sibling Cooper_Manning Cooper_Manning Sport American_football  ,Peyton_Manning DateOfBirth 1976-03-24 Peyton_Manning HasFather Archie_Manning Peyton_Manning NativeLanguage English Peyton_Manning Occupation voice_actor Peyton_Manning Sibling Cooper_Manning Cooper_Manning Sport American_football ,,unknown,unknown,1,6
595,Marcel_Hirscher EthnicGroup Austrians Marcel_Hirscher HasFather Ferdinand_Hirscher Marcel_Hirscher Mass 75.0_kilogram Marcel_Hirscher ParticipantIn alpine_skiing_at_the_2018_Winter_Olympics  ,Marcel_Hirscher EthnicGroup Austrians Marcel_Hirscher HasFather Ferdinand_Hirscher Marcel_Hirscher Mass 75.0_kilogram Marcel_Hirscher ParticipantIn alpine_skiing_at_the_2018_Winter_Olympics ,,unknown,unknown,1,4
596,Mette_Frederiksen NumberOfChildren 2 Mette_Frederiksen Occupation politician Mette_Frederiksen PlaceOfBirth Aalborg Mette_Frederiksen PositionHeld member_of_the_Folketing Mette_Frederiksen Spouse Bo_Tengberg  ,Mette_Frederiksen NumberOfChildren 2 Mette_Frederiksen Occupation politician Mette_Frederiksen PlaceOfBirth Aalborg Mette_Frederiksen PositionHeld member_of_the_Folketing Mette_Frederiksen Spouse Bo_Tengberg ,,unknown,unknown,1,5
597,Yevgeniya_Kolodko DateOfBirth 1990-07-22 Yevgeniya_Kolodko Occupation shot_putter  ,Yevgeniya_Kolodko DateOfBirth 1990-07-22 Yevgeniya_Kolodko Occupation shot_putter ,,unknown,unknown,1,2
598,Emperor_Yuan_of_Han HasFather Emperor_Xuan_of_Han Empress_Xu_Pingjun Spouse Emperor_Xuan_of_Han  ,Emperor_Yuan_of_Han HasFather Emperor_Xuan_of_Han Empress_Xu_Pingjun Spouse Emperor_Xuan_of_Han ,,unknown,unknown,1,2
599,Gerardus_Mercator Occupation mathematician Gerardus_Mercator Occupation geographer Gerardus_Mercator PlaceOfBirth Rupelmonde Gerardus_Mercator PlaceOfDeath Duisburg  ,Gerardus_Mercator Occupation mathematician Gerardus_Mercator Occupation geographer Gerardus_Mercator PlaceOfBirth Rupelmonde Gerardus_Mercator PlaceOfDeath Duisburg ,,unknown,unknown,1,4
600,Frédéric_Chopin DifferentFrom Chopin Frédéric_Chopin FieldOfWork waltz Frédéric_Chopin HasMother Tekla_Justyna_Chopin Frédéric_Chopin Movement Romantic_music Frédéric_Chopin NotableWork Études Frédéric_Chopin Occupation musician Frédéric_Chopin StudentOf Józef_Elsner  ,Frédéric_Chopin DifferentFrom Chopin Frédéric_Chopin FieldOfWork waltz Frédéric_Chopin HasMother Tekla_Justyna_Chopin Frédéric_Chopin Movement Romantic_music Frédéric_Chopin NotableWork Études Frédéric_Chopin Occupation musician Frédéric_Chopin StudentOf Józef_Elsner ,,unknown,unknown,1,7
601,Coluche Creator Restaurants_du_Cœur Coluche Employer Charlie_Hebdo Coluche FieldOfWork comic Coluche MannerOfDeath accident Coluche NativeLanguage French Coluche Spouse Véronique_Colucci  ,Coluche Creator Restaurants_du_Cœur Coluche Employer Charlie_Hebdo Coluche FieldOfWork comic Coluche MannerOfDeath accident Coluche NativeLanguage French Coluche Spouse Véronique_Colucci ,,unknown,unknown,1,6
602,Miguel_de_Cervantes NativeLanguage Early_Modern_Spanish Miguel_de_Cervantes Occupation accountant Miguel_de_Cervantes PlaceOfDeath Madrid  ,Miguel_de_Cervantes NativeLanguage Early_Modern_Spanish Miguel_de_Cervantes Occupation accountant Miguel_de_Cervantes PlaceOfDeath Madrid ,,unknown,unknown,1,3
603,Jan_de_Kreek DateOfBirth 1903-10-11 Jan_de_Kreek DateOfDeath 1988-02-14  ,Jan_de_Kreek DateOfBirth 1903-10-11 Jan_de_Kreek DateOfDeath 1988-02-14 ,,unknown,unknown,1,2
604,Édith_Piaf DateOfDeath 1963-10-11 Édith_Piaf EndOfWorkPeriod 1963 Édith_Piaf Genre chanson_réaliste Édith_Piaf HasMother Line_Marsa Édith_Piaf InfluencedBy Thérèse_of_Lisieux Édith_Piaf MedicalCondition keratitis Édith_Piaf Occupation actor  ,Édith_Piaf DateOfDeath 1963-10-11 Édith_Piaf EndOfWorkPeriod 1963 Édith_Piaf Genre chanson_réaliste Édith_Piaf HasMother Line_Marsa Édith_Piaf InfluencedBy Thérèse_of_Lisieux Édith_Piaf MedicalCondition keratitis Édith_Piaf Occupation actor ,,unknown,unknown,1,7
605,Emperor_Xiangzong_of_Western_Xia HasChild Li_Chengzhen Emperor_Xiangzong_of_Western_Xia HasChild Chahe Emperor_Xiangzong_of_Western_Xia HasFather Lǐ_Rényǒu Lǐ_Rényǒu Sibling Lǐ_Rénài  ,Emperor_Xiangzong_of_Western_Xia HasChild Li_Chengzhen Emperor_Xiangzong_of_Western_Xia HasChild Chahe Emperor_Xiangzong_of_Western_Xia HasFather Lǐ_Rényǒu Lǐ_Rényǒu Sibling Lǐ_Rénài ,,unknown,unknown,1,4
606,Emperor_Huizong_of_Song HasFather Emperor_Shenzong_of_Song Emperor_Huizong_of_Song ReligionOrWorldview Taoism  ,Emperor_Huizong_of_Song HasFather Emperor_Shenzong_of_Song Emperor_Huizong_of_Song ReligionOrWorldview Taoism ,,unknown,unknown,1,2
607,Emperor_Ming_of_Jin DateOfDeath 0325-10-18 Emperor_Ming_of_Jin HasMother Lady_Xun Emperor_Ming_of_Jin PositionHeld Emperor_of_China Emperor_Ming_of_Jin Sibling Sima_Xi Emperor_Ming_of_Jin Spouse Empress_Yu_Wenjun  ,Emperor_Ming_of_Jin DateOfDeath 0325-10-18 Emperor_Ming_of_Jin HasMother Lady_Xun Emperor_Ming_of_Jin PositionHeld Emperor_of_China Emperor_Ming_of_Jin Sibling Sima_Xi Emperor_Ming_of_Jin Spouse Empress_Yu_Wenjun ,,unknown,unknown,1,5
608,Stefen_Fangmeier DateOfBirth 1960-12-09 Stefen_Fangmeier NominatedFor Academy_Award_for_Best_Visual_Effects  ,Stefen_Fangmeier DateOfBirth 1960-12-09 Stefen_Fangmeier NominatedFor Academy_Award_for_Best_Visual_Effects ,,unknown,unknown,1,2
609,Bruno_of_Cologne PlaceOfDeath Certosa_di_Serra_San_Bruno Bruno_of_Cologne PositionHeld Minister_General_of_Carthusians Bruno_of_Cologne Student Anselm_of_Laon Alberich_of_Reims StudentOf Anselm_of_Laon  ,Bruno_of_Cologne PlaceOfDeath Certosa_di_Serra_San_Bruno Bruno_of_Cologne PositionHeld Minister_General_of_Carthusians Bruno_of_Cologne Student Anselm_of_Laon Alberich_of_Reims StudentOf Anselm_of_Laon ,,unknown,unknown,1,4
610,Javier_Culson Occupation athletics_competitor Javier_Culson ParticipantIn 2008_Summer_Olympics Javier_Culson Sport athletics  ,Javier_Culson Occupation athletics_competitor Javier_Culson ParticipantIn 2008_Summer_Olympics Javier_Culson Sport athletics ,,unknown,unknown,1,3
611,Roman_Matveevich_Semashkevich DateOfDeath 1937-12-22 Roman_Matveevich_Semashkevich Genre portrait Roman_Matveevich_Semashkevich PlaceOfDeath Butovo_firing_range  ,Roman_Matveevich_Semashkevich DateOfDeath 1937-12-22 Roman_Matveevich_Semashkevich Genre portrait Roman_Matveevich_Semashkevich PlaceOfDeath Butovo_firing_range ,,unknown,unknown,1,3
612,Ivan_Regen DateOfDeath 1947-07-27 Ivan_Regen PlaceOfDeath Vienna  ,Ivan_Regen DateOfDeath 1947-07-27 Ivan_Regen PlaceOfDeath Vienna ,,unknown,unknown,1,2
613,Septimius_Severus HasChild Septimia_Major Septimius_Severus HasFather Publius_Septimius_Geta Septimius_Severus PlaceOfBirth Leptis_Magna Septimius_Severus PositionHeld Roman_emperor Septimius_Severus Spouse Julia_Domna  ,Septimius_Severus HasChild Septimia_Major Septimius_Severus HasFather Publius_Septimius_Geta Septimius_Severus PlaceOfBirth Leptis_Magna Septimius_Severus PositionHeld Roman_emperor Septimius_Severus Spouse Julia_Domna ,,unknown,unknown,1,5
614,Ricardo_Lagos DateOfBirth 1938-03-02 Ricardo_Lagos Employer Duke_University Ricardo_Lagos Occupation politician Ricardo_Lagos PlaceOfBirth Santiago Ricardo_Lagos PositionHeld Minister_of_Public_Works_of_Chile  ,Ricardo_Lagos DateOfBirth 1938-03-02 Ricardo_Lagos Employer Duke_University Ricardo_Lagos Occupation politician Ricardo_Lagos PlaceOfBirth Santiago Ricardo_Lagos PositionHeld Minister_of_Public_Works_of_Chile ,,unknown,unknown,1,5
615,Jonathan_Winters DateOfBirth 1925-11-11 Jonathan_Winters DateOfDeath 2013-04-11 Jonathan_Winters NativeLanguage English Jonathan_Winters NumberOfChildren 2 Jonathan_Winters Occupation painter  ,Jonathan_Winters DateOfBirth 1925-11-11 Jonathan_Winters DateOfDeath 2013-04-11 Jonathan_Winters NativeLanguage English Jonathan_Winters NumberOfChildren 2 Jonathan_Winters Occupation painter ,,unknown,unknown,1,5
616,Deborah_Compagnoni DateOfBirth 1970-06-04 Deborah_Compagnoni Mass 60.0_kilogram Deborah_Compagnoni ParticipantIn alpine_skiing_at_the_1998_Winter_Olympics_–_women's_giant_slalom Deborah_Compagnoni Sport alpine_skiing  ,Deborah_Compagnoni DateOfBirth 1970-06-04 Deborah_Compagnoni Mass 60.0_kilogram Deborah_Compagnoni ParticipantIn alpine_skiing_at_the_1998_Winter_Olympics_–_women's_giant_slalom Deborah_Compagnoni Sport alpine_skiing ,,unknown,unknown,1,4
617,Marcus_Aurelius HasChild Annia_Cornificia_Faustina_Minor Marcus_Aurelius HasFather Antoninus_Pius Marcus_Aurelius PositionHeld Roman_consul Marcus_Aurelius Spouse Faustina_the_Younger Marcus_Aurelius StudentOf Herodes_Atticus  ,Marcus_Aurelius HasChild Annia_Cornificia_Faustina_Minor Marcus_Aurelius HasFather Antoninus_Pius Marcus_Aurelius PositionHeld Roman_consul Marcus_Aurelius Spouse Faustina_the_Younger Marcus_Aurelius StudentOf Herodes_Atticus ,,unknown,unknown,1,5
618,Allen_Ginsberg ArchivesAt Louis_Round_Wilson_Library Allen_Ginsberg EthnicGroup Jewish_people Allen_Ginsberg HasWorksInTheCollectionOf Photography_Collection_of_the_New_York_Public_Library Allen_Ginsberg Occupation poet Allen_Ginsberg PlaceOfBirth Newark Allen_Ginsberg PlaceOfDeath East_Village Allen_Ginsberg WritingLanguage English  ,Allen_Ginsberg ArchivesAt Louis_Round_Wilson_Library Allen_Ginsberg EthnicGroup Jewish_people Allen_Ginsberg HasWorksInTheCollectionOf Photography_Collection_of_the_New_York_Public_Library Allen_Ginsberg Occupation poet Allen_Ginsberg PlaceOfBirth Newark Allen_Ginsberg PlaceOfDeath East_Village Allen_Ginsberg WritingLanguage English ,,unknown,unknown,1,7
619,Buddy_Holly DateOfDeath 1959-02-03 Buddy_Holly Instrument voice Buddy_Holly NativeLanguage English Buddy_Holly Occupation songwriter Buddy_Holly PlaceOfDeath Clear_Lake Buddy_Holly ReligionOrWorldview Baptists  ,Buddy_Holly DateOfDeath 1959-02-03 Buddy_Holly Instrument voice Buddy_Holly NativeLanguage English Buddy_Holly Occupation songwriter Buddy_Holly PlaceOfDeath Clear_Lake Buddy_Holly ReligionOrWorldview Baptists ,,unknown,unknown,1,6
620,Buddy_Holly Genre country_music Buddy_Holly Instrument violin Buddy_Holly Occupation songwriter Buddy_Holly PlaceOfBirth Lubbock Buddy_Holly PlaceOfDeath Clear_Lake  ,Buddy_Holly Genre country_music Buddy_Holly Instrument violin Buddy_Holly Occupation songwriter Buddy_Holly PlaceOfBirth Lubbock Buddy_Holly PlaceOfDeath Clear_Lake ,,unknown,unknown,1,5
621,Ingmar_Bergman DifferentFrom Ingrid_Bergman Ingmar_Bergman HasFather Erik_Bergman Ingmar_Bergman NominatedFor Academy_Award_for_Best_Writing_Original_Screenplay Ingmar_Bergman NotableWork The_Seventh_Seal Ingmar_Bergman Occupation playwright Ingmar_Bergman PlaceOfBirth Uppsala_Cathedral_Assembly Ingmar_Bergman PlaceOfBurial Fårö_begravningsplats  ,Ingmar_Bergman DifferentFrom Ingrid_Bergman Ingmar_Bergman HasFather Erik_Bergman Ingmar_Bergman NominatedFor Academy_Award_for_Best_Writing_Original_Screenplay Ingmar_Bergman NotableWork The_Seventh_Seal Ingmar_Bergman Occupation playwright Ingmar_Bergman PlaceOfBirth Uppsala_Cathedral_Assembly Ingmar_Bergman PlaceOfBurial Fårö_begravningsplats ,,unknown,unknown,1,7
622,Louis_Blériot CauseOfDeath myocardial_infarction Louis_Blériot Occupation engineer Louis_Blériot PlaceOfBirth Cambrai  ,Louis_Blériot CauseOfDeath myocardial_infarction Louis_Blériot Occupation engineer Louis_Blériot PlaceOfBirth Cambrai ,,unknown,unknown,1,3
623,Coluche DateOfDeath 1986-06-19 Coluche Employer Europe_1 Coluche FieldOfWork acting Coluche MannerOfDeath accident Coluche PlaceOfBirth 14th_arrondissement_of_Paris Coluche PositionHeld organizational_founder  ,Coluche DateOfDeath 1986-06-19 Coluche Employer Europe_1 Coluche FieldOfWork acting Coluche MannerOfDeath accident Coluche PlaceOfBirth 14th_arrondissement_of_Paris Coluche PositionHeld organizational_founder ,,unknown,unknown,1,6
