id,triples,data_unit,actual,shape,shape_type,local_size,size
428,Ace_Wilder genre Hip_hop_music Hip_hop_music musicSubgenre Gangsta_rap Hip_hop_music stylisticOrigin Funk Hip_hop_music stylisticOrigin Disco  ,Ace_Wilder genre Hip_hop_music Hip_hop_music musicSubgenre Gangsta_rap Hip_hop_music stylisticOrigin Funk Hip_hop_music stylisticOrigin Disco ,"Ace Wilder performs hip hop music, which has its stylistic origins in funk and disco music. Hip hop has a sub genre called gangsta rap.",(X (X (X) (X) (X))),mixed,1,4
429,"Cornell_University affiliation Association_of_American_Universities Cornell_University city Ithaca,_New_York Cornell_University president Elizabeth_Garrett Administrative_Science_Quarterly publisher Cornell_University  ","Cornell_University affiliation Association_of_American_Universities Cornell_University city Ithaca,_New_York Cornell_University president Elizabeth_Garrett Administrative_Science_Quarterly publisher Cornell_University ","Affiliated with the Association of American Universities, Cornell University is in the city of Ithaca, New York, with its president Elizabeth Garrett. It publishes Administrative Science Quarterly.",(X (X (X) (X) (X))),mixed,1,4
430,"Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard nationality United_States  ","Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard nationality United_States ","Alan Shepard was an American astronaut, born on November 18th, 1923, in New Hampshire. Alan went to school at NWC and graduated with an MA in 1957. He died in California.",(X (X) (X) (X) (X) (X)),sibling,1,5
431,Alessio_Romagnoli club A.C._Milan Alessio_Romagnoli club Italy_national_under-16_football_team Italy_national_under-16_football_team coach Daniele_Zoratto  ,Alessio_Romagnoli club A.C._Milan Alessio_Romagnoli club Italy_national_under-16_football_team Italy_national_under-16_football_team coach Daniele_Zoratto ,"A.C. Milan player, Alessio Romagnoli was in the Italy national under 16's football team which is coached by, Daniele Zoratto.",(X (X) (X (X))),mixed,1,3
432,"Baku_Turkish_Martyrs'_Memorial dedicatedTo ""Ottoman Army soldiers killed in the Battle of Baku"" Azerbaijan leaderTitle Prime_Minister_of_Azerbaijan Baku_Turkish_Martyrs'_Memorial location Azerbaijan Baku_Turkish_Martyrs'_Memorial material ""Red granite and white marble"" Baku_Turkish_Martyrs'_Memorial nativeName ""Türk Şehitleri Anıtı""  ","Baku_Turkish_Martyrs'_Memorial dedicatedTo ""Ottoman Army soldiers killed in the Battle of Baku"" Azerbaijan leaderTitle Prime_Minister_of_Azerbaijan Baku_Turkish_Martyrs'_Memorial location Azerbaijan Baku_Turkish_Martyrs'_Memorial material ""Red granite and white marble"" Baku_Turkish_Martyrs'_Memorial nativeName ""Türk Şehitleri Anıtı"" ",The Baku Turkish Martyrs memorial is dedicated to the Ottoman Army soldiers killed in the Battle of Baku. The red granite and white marble memorial is also known as Turk Sehitleri Aniti and is located in Azerbaijan where the leader is known as the Prime Minister.,(X (X) (X) (X) (X (X))),mixed,1,5
433,"Washtenaw_County,_Michigan country United_States Ann_Arbor,_Michigan isPartOf Washtenaw_County,_Michigan Ann_Arbor,_Michigan isPartOf Michigan  ","Washtenaw_County,_Michigan country United_States Ann_Arbor,_Michigan isPartOf Washtenaw_County,_Michigan Ann_Arbor,_Michigan isPartOf Michigan ","Ann Arbor, Michigan is part of Washtenaw County in the U.S.",(X (X) (X (X))),mixed,1,3
434,"AFC_Ajax fullName ""Amsterdamsche Football Club Ajax"" AFC_Ajax numberOfMembers 53502 AFC_Ajax season 2014  ","AFC_Ajax fullName ""Amsterdamsche Football Club Ajax"" AFC_Ajax numberOfMembers 53502 AFC_Ajax season 2014 ","The full name of AFC Ajax is Amsterdamsche Football Club Ajax, they have 53502 members and played in season 2014.",(X (X) (X) (X)),sibling,1,3
435,Karnataka hasToItsWest Arabian_Sea  ,Karnataka hasToItsWest Arabian_Sea ,The Arabian Sea is west of Karnataka.,(X (X)),,1,1
436,Italy capital Rome Amatriciana_sauce country Italy Italy language Italian_language Italy leader Matteo_Renzi Italy leader Laura_Boldrini  ,Italy capital Rome Amatriciana_sauce country Italy Italy language Italian_language Italy leader Matteo_Renzi Italy leader Laura_Boldrini ,"Italy is the country Amatriciana sauce comes from. The capital of the country is Rome, the language spoken is Italian and the leaders include Matteo Renzi and Laura Boldrini.",(X (X (X) (X) (X) (X))),mixed,1,5
437,"Atlantic_City,_New_Jersey areaCode 609 Atlantic_City,_New_Jersey areaTotal 44.125 (square kilometres) Atlantic_City,_New_Jersey leaderTitle Clerk_(municipal_official) Atlantic_City,_New_Jersey populationDensity 1421.2 (inhabitants per square kilometre)  ","Atlantic_City,_New_Jersey areaCode 609 Atlantic_City,_New_Jersey areaTotal 44.125 (square kilometres) Atlantic_City,_New_Jersey leaderTitle Clerk_(municipal_official) Atlantic_City,_New_Jersey populationDensity 1421.2 (inhabitants per square kilometre) ","Atlantic City, in New Jersey, has a population density of 1421.2 inhabitants per square kilometre and a total area of 44.125 sq. km. It has an area code of 609 and the Clerk leads this city.",(X (X) (X) (X) (X)),sibling,1,4
438,Italy capital Rome Amatriciana_sauce country Italy  ,Italy capital Rome Amatriciana_sauce country Italy ,Italy (capital: Rome) is the origin of Amatriciana sauce.,(X (X (X))),chain,1,2
439,Turkey leaderTitle President_of_Turkey  ,Turkey leaderTitle President_of_Turkey ,Turkey's leader is the President of Turkey.,(X (X)),,1,1
440,Alison_O'Donnell genre Folk_music Alison_O'Donnell recordLabel Static_Caravan_Recordings  ,Alison_O'Donnell genre Folk_music Alison_O'Donnell recordLabel Static_Caravan_Recordings ,Alison O'Donnell is a folk music performer with Static Caravan Recordings as her record label.,(X (X) (X)),sibling,1,2
441,Caterpillar_Inc. keyPerson Douglas_R._Oberhelman Caterpillar_Inc. location Illinois AIDAluna owner AIDA_Cruises AIDAluna powerType Caterpillar_Inc.  ,Caterpillar_Inc. keyPerson Douglas_R._Oberhelman Caterpillar_Inc. location Illinois AIDAluna owner AIDA_Cruises AIDAluna powerType Caterpillar_Inc. ,"A key person at Caterpillar Inc, based in Illinois, is Douglas R Oberhelman. The company provides the power to the AIDAluna owned by AIDA Cruises.",(X (X) (X (X) (X))),mixed,1,4
442,Japan leader Shinzō_Abe  ,Japan leader Shinzō_Abe ,The leader of Japan is Shinzō Abe.,(X (X)),,1,1
443,"Beef_kway_teow country ""Singapore and Indonesia"" Singapore language English_language Singapore leader Tony_Tan Singapore leader Halimah_Yacob Beef_kway_teow region Singapore  ","Beef_kway_teow country ""Singapore and Indonesia"" Singapore language English_language Singapore leader Tony_Tan Singapore leader Halimah_Yacob Beef_kway_teow region Singapore ","English speaking Singapore, led by Tony Tan and Halimah Yacob, offers the dish Beef kway teow, also found in Indonesia.",(X (X) (X (X) (X) (X))),mixed,1,5
444,Alfred_Moore_Scales country United_States United_States ethnicGroup Native_Americans_in_the_United_States  ,Alfred_Moore_Scales country United_States United_States ethnicGroup Native_Americans_in_the_United_States ,Alfred Moore Scales came from the US where Native Americans make up an ethnic group.,(X (X (X))),chain,1,2
445,Frank_de_Boer club Al-Shamal_Sports_Club Frank_de_Boer club FC_Barcelona Frank_de_Boer club Netherlands_national_football_team AFC_Ajax manager Frank_de_Boer  ,Frank_de_Boer club Al-Shamal_Sports_Club Frank_de_Boer club FC_Barcelona Frank_de_Boer club Netherlands_national_football_team AFC_Ajax manager Frank_de_Boer ,Frank de Boer once played for Al-Shamal Sports Club and the Netherlands national football team. He is now attached to FC Barcelona while managing AFC Ajax.,(X (X (X) (X) (X))),mixed,1,4
446,Aleksandra_Kovač genre Funk  ,Aleksandra_Kovač genre Funk ,Aleksandra Kovač performs funk music.,(X (X)),,1,1
447,San_Sebastián_de_los_Reyes country Spain Adolfo_Suárez_Madrid–Barajas_Airport location San_Sebastián_de_los_Reyes  ,San_Sebastián_de_los_Reyes country Spain Adolfo_Suárez_Madrid–Barajas_Airport location San_Sebastián_de_los_Reyes ,"Adolfo Suárez Madrid–Barajas Airport is found in San Sebastián de los Reyes, Spain.",(X (X (X))),chain,1,2
448,"Antares_(rocket) function ""Medium expendable launch system"" Antares_(rocket) launchSite Mid-Atlantic_Regional_Spaceport Antares_(rocket) manufacturer Yuzhnoye_Design_Office  ","Antares_(rocket) function ""Medium expendable launch system"" Antares_(rocket) launchSite Mid-Atlantic_Regional_Spaceport Antares_(rocket) manufacturer Yuzhnoye_Design_Office ","The Antares rocket, with a medium expendable launch system was made by Yuzhnoye Design Office. It was launched from the Mid-Atlantic Regional Spaceport.",(X (X) (X) (X)),sibling,1,3
449,"Indiana capital Indianapolis Union_Township,_Madison_County,_Indiana country United_States Anderson,_Indiana isPartOf Union_Township,_Madison_County,_Indiana Anderson,_Indiana isPartOf Indiana  ","Indiana capital Indianapolis Union_Township,_Madison_County,_Indiana country United_States Anderson,_Indiana isPartOf Union_Township,_Madison_County,_Indiana Anderson,_Indiana isPartOf Indiana ","Anderson, Indiana is part of the Union Township, Madison County in the United States. The capital of Indiana is Indianapolis.",(X (X (X)) (X (X))),mixed,1,4
450,"Adams_County,_Pennsylvania hasToItsNorth Cumberland_County,_Pennsylvania Adams_County,_Pennsylvania hasToItsSoutheast Carroll_County,_Maryland Adams_County,_Pennsylvania hasToItsSouthwest Frederick_County,_Maryland Adams_County,_Pennsylvania hasToItsWest Franklin_County,_Pennsylvania 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania  ","Adams_County,_Pennsylvania hasToItsNorth Cumberland_County,_Pennsylvania Adams_County,_Pennsylvania hasToItsSoutheast Carroll_County,_Maryland Adams_County,_Pennsylvania hasToItsSouthwest Frederick_County,_Maryland Adams_County,_Pennsylvania hasToItsWest Franklin_County,_Pennsylvania 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania ","Adams County, Pennsylvania is the location of the 11th Mississippi Infantry monument. To the west is Franklin County and to the north is Cumberland County. Carroll County, Maryland is located to the southeast, and Frederick County, Maryland - to the southwest.",(X (X (X) (X) (X) (X))),mixed,1,5
451,Rhythm_and_blues derivative Funk  ,Rhythm_and_blues derivative Funk ,Funk is a derivative of rhythm and blues.,(X (X)),,1,1
452,"Trane location Swords,_Dublin Trane product Building_Management_System  ","Trane location Swords,_Dublin Trane product Building_Management_System ","In Swords, Dublin, the company Trane produces systems for building management.",(X (X) (X)),sibling,1,2
453,Derbyshire_Dales isPartOf Derbyshire Bakewell_pudding region Derbyshire_Dales  ,Derbyshire_Dales isPartOf Derbyshire Bakewell_pudding region Derbyshire_Dales ,Bakewell pudding is from Derbyshire Dales region which is found if the County of Derbyshire.,(X (X (X))),chain,1,2
454,"Alpharetta,_Georgia country United_States Alpharetta,_Georgia isPartOf Fulton_County,_Georgia  ","Alpharetta,_Georgia country United_States Alpharetta,_Georgia isPartOf Fulton_County,_Georgia ","Alpharetta is part of Fulton County in Georgia, in the United States.",(X (X) (X)),sibling,1,2
455,Aleksandre_Guruli club Olympique_Lyonnais Aleksandre_Guruli club FC_Karpaty_Lviv Olympique_Lyonnais ground Parc_Olympique_Lyonnais FC_Karpaty_Lviv manager Oleh_Luzhny Olympique_Lyonnais owner Jean-Michel_Aulas  ,Aleksandre_Guruli club Olympique_Lyonnais Aleksandre_Guruli club FC_Karpaty_Lviv Olympique_Lyonnais ground Parc_Olympique_Lyonnais FC_Karpaty_Lviv manager Oleh_Luzhny Olympique_Lyonnais owner Jean-Michel_Aulas ,"Aleksandre Guruli is attached to two clubs, firstly Olympique Lyonnais which is owned by Jean-Michel Aulas and have their home ground at the Parc Olympique Lyonnais stadium, and secondly to FC Karpaty Lviv who are managed by Oleh Luzhny.",(X (X (X)) (X (X) (X))),mixed,1,5
456,Adam_Koc award Cross_of_Valour_(Poland) Adam_Koc battle World_War_I  ,Adam_Koc award Cross_of_Valour_(Poland) Adam_Koc battle World_War_I ,Adam Koc fought in World War I and was awarded the Cross of Valour for Poland.,(X (X) (X)),sibling,1,2
457,"Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard award Distinguished_Service_Medal_(United_States_Navy)  ","Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard award Distinguished_Service_Medal_(United_States_Navy) ",1957 NWC M.A. graduate Alan Shepard is a recipient of the United States Navy's Distinguished Service Medal.,(X (X) (X)),sibling,1,2
458,"Albert_Jennings_Fountain birthPlace United_States Albert_Jennings_Fountain birthPlace Staten_Island Albert_Jennings_Fountain deathDate 1896-02-01 Albert_Jennings_Fountain deathPlace New_Mexico_Territory Albert_Jennings_Fountain deathPlace Doña_Ana_County,_New_Mexico  ","Albert_Jennings_Fountain birthPlace United_States Albert_Jennings_Fountain birthPlace Staten_Island Albert_Jennings_Fountain deathDate 1896-02-01 Albert_Jennings_Fountain deathPlace New_Mexico_Territory Albert_Jennings_Fountain deathPlace Doña_Ana_County,_New_Mexico ","Albert Jennings Fountain was born in Staten Island in the United States. He died in Dona Ana County, New Mexico Territory on 1 February 1896.",(X (X) (X) (X) (X) (X)),sibling,1,5
459,"Turkey capital Ankara Atatürk_Monument_(İzmir) inaugurationDate ""1932-07-27"" Turkey leader Ahmet_Davutoğlu Atatürk_Monument_(İzmir) location Turkey  ","Turkey capital Ankara Atatürk_Monument_(İzmir) inaugurationDate ""1932-07-27"" Turkey leader Ahmet_Davutoğlu Atatürk_Monument_(İzmir) location Turkey ","The Atatürk Monument in İzmir, Turkey, which is led by Ahmet Davutoglu and has Ankara as its capital, was inaugurated on July 27th, 1932.",(X (X) (X (X) (X))),mixed,1,4
460,Al-Taqaddum_Air_Base cityServed Fallujah Al-Taqaddum_Air_Base runwayLength 3684.0  ,Al-Taqaddum_Air_Base cityServed Fallujah Al-Taqaddum_Air_Base runwayLength 3684.0 ,The Al Taqaddum air base serves Fallujah. The runway length is 3684.,(X (X) (X)),sibling,1,2
461,Battle_of_Chancellorsville isPartOfMilitaryConflict American_Civil_War  ,Battle_of_Chancellorsville isPartOfMilitaryConflict American_Civil_War ,Battle of Chancellorsville was part of the American Civil War conflict.,(X (X)),,1,1
462,"Acta_Palaeontologica_Polonica abbreviation ""Acta Palaeontol. Pol."" Acta_Palaeontologica_Polonica issnNumber ""1732-2421""  ","Acta_Palaeontologica_Polonica abbreviation ""Acta Palaeontol. Pol."" Acta_Palaeontologica_Polonica issnNumber ""1732-2421"" ",The Acta Palaeontologica Polonica (abbreviated Acta Palaeontol. Pol.) has the ISSN number 1732-2421.,(X (X) (X)),sibling,1,2
463,(19255)_1994_VK8 epoch 2006-12-31 (19255)_1994_VK8 mass 5.6 (kilograms) (19255)_1994_VK8 orbitalPeriod 8788850000.0  ,(19255)_1994_VK8 epoch 2006-12-31 (19255)_1994_VK8 mass 5.6 (kilograms) (19255)_1994_VK8 orbitalPeriod 8788850000.0 ,"(19255) 1994 VK8 has an epoch date of 31.12.2006, a mass of 5.6 kg and an orbital period of 8788850000.0.",(X (X) (X) (X)),sibling,1,3
464,20_Fenchurch_Street floorCount 34 London leader Boris_Johnson 20_Fenchurch_Street location London  ,20_Fenchurch_Street floorCount 34 London leader Boris_Johnson 20_Fenchurch_Street location London ,Boris Johnson is a leader in London where 20 Fenchurch Street with 34 floors is located.,(X (X) (X (X))),mixed,1,3
465,ALV_X-1 totalLaunches 1  ,ALV_X-1 totalLaunches 1 ,The ALV X-1 has had a total of 1 launches.,(X (X)),,1,1
466,Elliot_See birthPlace Dallas Dallas partsType List_of_counties_in_Texas  ,Elliot_See birthPlace Dallas Dallas partsType List_of_counties_in_Texas ,"Elliot See was born in Dallas, Texas.",(X (X (X))),chain,1,2
467,"Scott_Adsit birthPlace Northbrook,_Illinois Baymax voice Scott_Adsit  ","Scott_Adsit birthPlace Northbrook,_Illinois Baymax voice Scott_Adsit ","The character Baymax is voiced by Scott Adsit, who was born in Northbrook, Illinois.",(X (X (X))),chain,1,2
468,"11th_Mississippi_Infantry_Monument established 2000 11th_Mississippi_Infantry_Monument municipality Gettysburg,_Pennsylvania  ","11th_Mississippi_Infantry_Monument established 2000 11th_Mississippi_Infantry_Monument municipality Gettysburg,_Pennsylvania ",The 11th Mississippi Infantry Monument is placed in the municipality of Gettysburg in Pennsylvania and erected in 2000.,(X (X) (X)),sibling,1,2
469,Baked_Alaska country United_States Baked_Alaska course Dessert Dessert dishVariation Sandesh_(confectionery) United_States ethnicGroup Native_Americans_in_the_United_States  ,Baked_Alaska country United_States Baked_Alaska course Dessert Dessert dishVariation Sandesh_(confectionery) United_States ethnicGroup Native_Americans_in_the_United_States ,Baked Alaska is a dish from the United States and sandesh is a dessert. Native Americans in the U.S. are one of the ethnic groups of the country.,(X (X (X)) (X (X))),mixed,1,4
470,University_of_Texas_at_Austin affiliation University_of_Texas_System Elliot_See almaMater University_of_Texas_at_Austin University_of_Texas_at_Austin competeIn Big_12_Conference University_of_Texas_at_Austin president Gregory_L._Fenves  ,University_of_Texas_at_Austin affiliation University_of_Texas_System Elliot_See almaMater University_of_Texas_at_Austin University_of_Texas_at_Austin competeIn Big_12_Conference University_of_Texas_at_Austin president Gregory_L._Fenves ,Elliot See graduated from the University of Texas at Austin which is affiliated to the University of Texas System and competes in the Big 12 Conference under its president Gregory L Fenves.,(X (X (X) (X) (X))),mixed,1,4
471,Baked_Alaska course Dessert Dessert dishVariation Sandesh_(confectionery)  ,Baked_Alaska course Dessert Dessert dishVariation Sandesh_(confectionery) ,Baked Alaska and Sandesh are both desserts.,(X (X (X))),chain,1,2
472,Barny_Cakes country France France leader François_Hollande  ,Barny_Cakes country France France leader François_Hollande ,"The country Barny Cakes come from is France, where Francois Hollande is a leader.",(X (X (X))),chain,1,2
473,Akeem_Adams club Ferencvárosi_TC Akeem_Adams club United_Petrotrin_F.C. Budapest country Hungary Akeem_Adams deathPlace Budapest United_Petrotrin_F.C. ground Palo_Seco_Velodrome  ,Akeem_Adams club Ferencvárosi_TC Akeem_Adams club United_Petrotrin_F.C. Budapest country Hungary Akeem_Adams deathPlace Budapest United_Petrotrin_F.C. ground Palo_Seco_Velodrome ,"Akeem Adams, who died in the Hungarian city of Budapest, played for Ferencvarosi TC and United Petrotrin F.C., the latter of which have their home ground at the Palo Seco Velodrome.",(X (X) (X (X)) (X (X))),mixed,1,5
474,Batchoy country Philippines Batchoy ingredient Vegetable  ,Batchoy country Philippines Batchoy ingredient Vegetable ,Vegetables are ingredients of Batchoy which is eaten in the Philippines.,(X (X) (X)),sibling,1,2
475,Honda division Acura Acura_TLX engine Honda_K_engine Honda_K_engine manufacturer Honda  ,Honda division Acura Acura_TLX engine Honda_K_engine Honda_K_engine manufacturer Honda ,Acura is a division of the Honda Co. which manufactures the Honda K engine used in the Acura TLX.,(X (X (X (X)))),chain,1,3
476,Houston_Texans city Texas Akeem_Dent debutTeam Atlanta_Falcons Akeem_Dent formerTeam Houston_Texans  ,Houston_Texans city Texas Akeem_Dent debutTeam Atlanta_Falcons Akeem_Dent formerTeam Houston_Texans ,Akeem Dent began with the Atlanta Falcons team and then played for the Houston Texans. The latter team plays in Texas.,(X (X) (X (X))),mixed,1,3
477,"James_Craig_Watson deathCause Peritonitis James_Craig_Watson deathPlace Madison,_Wisconsin 101_Helena discoverer James_Craig_Watson  ","James_Craig_Watson deathCause Peritonitis James_Craig_Watson deathPlace Madison,_Wisconsin 101_Helena discoverer James_Craig_Watson ","James Craig Watson discovered 101 Helena. He died in Madison, Wisconsin of peritonitis.",(X (X (X) (X))),mixed,1,3
478,Barny_Cakes country France France leader Gérard_Larcher  ,Barny_Cakes country France France leader Gérard_Larcher ,The leader of France is Gerard Larcher and the country is home to the dish known as Barny cakes.,(X (X (X))),chain,1,2
479,Philippines ethnicGroup Zamboangans  ,Philippines ethnicGroup Zamboangans ,One of the ethnic groups of the Philippines is the Zamboangans.,(X (X)),,1,1
480,Soho_Press country United_States United_States language English_language A_Loyal_Character_Dancer publisher Soho_Press  ,Soho_Press country United_States United_States language English_language A_Loyal_Character_Dancer publisher Soho_Press ,A Loyal Character Dancer is published by Soho Press in the United States where English is the language.,(X (X (X (X)))),chain,1,3
481,"A.S._Roma fullName ""Associazione Sportiva Roma S.p.A."" A.S._Roma ground ""Rome, Italy"" A.S._Roma numberOfMembers 70634 A.S._Roma season 2014–15_Serie_A  ","A.S._Roma fullName ""Associazione Sportiva Roma S.p.A."" A.S._Roma ground ""Rome, Italy"" A.S._Roma numberOfMembers 70634 A.S._Roma season 2014–15_Serie_A ","Associazione Sportiva Roma S.p.A (abbreviated to A.S. Roma) has 70634 members, their ground is in Rome, Italy and they were in Serie A in 2014-2015.",(X (X) (X) (X) (X)),sibling,1,4
482,"St._Vincent–St._Mary_High_School city Akron,_Ohio Akron,_Ohio country United_States Akron_Summit_Assault ground St._Vincent–St._Mary_High_School Akron,_Ohio isPartOf Summit_County,_Ohio Akron,_Ohio leader Dan_Horrigan  ","St._Vincent–St._Mary_High_School city Akron,_Ohio Akron,_Ohio country United_States Akron_Summit_Assault ground St._Vincent–St._Mary_High_School Akron,_Ohio isPartOf Summit_County,_Ohio Akron,_Ohio leader Dan_Horrigan ","Dan Horrigan is the leader in Akron, Summit County, Ohio, United States, where St Vincent-St Mary High School is located. The school is the location for the home ground of Akron Summit Assault.",(X (X (X (X) (X) (X)))),mixed,1,5
483,Adam_Holloway battle Gulf_War Gulf_War commander George_H._W._Bush  ,Adam_Holloway battle Gulf_War Gulf_War commander George_H._W._Bush ,The commander of the Gulf War was George H. W. Bush and Adam Holloway was involved in the battles.,(X (X (X))),chain,1,2
484,Eric_Flint influencedBy Robert_A._Heinlein  ,Eric_Flint influencedBy Robert_A._Heinlein ,Eric Flint was influenced by Robert A. Heinlein.,(X (X)),,1,1
485,Alex_Plante birthDate 1989-05-09 Alex_Plante birthPlace Manitoba Alex_Plante birthYear 1989 Alex_Plante club Anyang_Halla  ,Alex_Plante birthDate 1989-05-09 Alex_Plante birthPlace Manitoba Alex_Plante birthYear 1989 Alex_Plante club Anyang_Halla ,"Alex Plante played for Anyang Halla and was born in Manitoba on May 9, 1989.",(X (X) (X) (X) (X)),sibling,1,4
486,"Abarth_1000_GT_Coupé bodyStyle ""Two door coupé"" Abarth_1000_GT_Coupé wheelbase 2160.0 (millimetres)  ","Abarth_1000_GT_Coupé bodyStyle ""Two door coupé"" Abarth_1000_GT_Coupé wheelbase 2160.0 (millimetres) ",The Abarth 1000 GT Coupe is a two door model and the wheelbase is 2160 mms.,(X (X) (X)),sibling,1,2
487,"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology established 2000 Acharya_Institute_of_Technology numberOfPostgraduateStudents 700 Acharya_Institute_of_Technology state Karnataka  ","Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology established 2000 Acharya_Institute_of_Technology numberOfPostgraduateStudents 700 Acharya_Institute_of_Technology state Karnataka ","The Acharya Institute of Technology was founded in 2000 and is located in Bangalore, Karnataka state of the country India. It has 700 postgraduate students and has connections with the Visvesvaraya Technological University.",(X (X) (X) (X) (X) (X) (X)),sibling,1,6
488,Ajoblanco country Spain Spain demonym Spaniards Spain language Spanish_language Spain leader Felipe_VI_of_Spain  ,Ajoblanco country Spain Spain demonym Spaniards Spain language Spanish_language Spain leader Felipe_VI_of_Spain ,Ajoblanco originates from Spain where the main ethnic group are the Spaniards. The country's leader is King Felipe VI and the spoken language is Spanish.,(X (X (X) (X) (X))),mixed,1,4
489,"Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology established 2000 Acharya_Institute_of_Technology numberOfPostgraduateStudents 700 Acharya_Institute_of_Technology president ""B.M. Reddy""  ","Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology established 2000 Acharya_Institute_of_Technology numberOfPostgraduateStudents 700 Acharya_Institute_of_Technology president ""B.M. Reddy"" ","B.M. Reddy is the president of the Acharya Institute of Technology which was founded in 2000 and located in the city of Bangalore in the country of India. It has 700 postgraduate students and the exact location of the institute is, ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.",(X (X) (X) (X) (X) (X) (X)),sibling,1,6
490,"St._Vincent–St._Mary_High_School city Akron,_Ohio St._Vincent–St._Mary_High_School country United_States Akron_Summit_Assault ground St._Vincent–St._Mary_High_School Akron,_Ohio isPartOf Summit_County,_Ohio  ","St._Vincent–St._Mary_High_School city Akron,_Ohio St._Vincent–St._Mary_High_School country United_States Akron_Summit_Assault ground St._Vincent–St._Mary_High_School Akron,_Ohio isPartOf Summit_County,_Ohio ","Akron Summit Assault's ground is located at St. Vincent-St. Mary High School in the city of Akron, Ohio, Summit County, United States.",(X (X (X) (X (X)))),mixed,1,4
491,"Alcatraz_Versus_the_Evil_Librarians isbnNumber ""0-439-92550-9"" Alcatraz_Versus_the_Evil_Librarians mediaType Hardcover Alcatraz_Versus_the_Evil_Librarians oclcNumber 78771100  ","Alcatraz_Versus_the_Evil_Librarians isbnNumber ""0-439-92550-9"" Alcatraz_Versus_the_Evil_Librarians mediaType Hardcover Alcatraz_Versus_the_Evil_Librarians oclcNumber 78771100 ","Alcatraz Versus the Evil Librarians is published in Hardcover, has the OCLC number of 7877110 and the ISBN number 0-439-92550-9.",(X (X) (X) (X)),sibling,1,3
492,"Abarth_1000_GT_Coupé bodyStyle ""Two door coupé"" Abarth_1000_GT_Coupé engine Straight-four_engine  ","Abarth_1000_GT_Coupé bodyStyle ""Two door coupé"" Abarth_1000_GT_Coupé engine Straight-four_engine ",The Abarth 1000 GT Coupé is a 2 door coupe with a straight-four engine.,(X (X) (X)),sibling,1,2
493,"Aleksandra_Kovač background ""solo_singer"" Aleksandra_Kovač birthPlace Serbia Aleksandra_Kovač birthYear 1972 Aleksandra_Kovač genre Rhythm_and_blues  ","Aleksandra_Kovač background ""solo_singer"" Aleksandra_Kovač birthPlace Serbia Aleksandra_Kovač birthYear 1972 Aleksandra_Kovač genre Rhythm_and_blues ","Bornin 1972, in Serbia, Aleksandra Kovac, an exponent of Rhythm and blues, has a background as a solo singer.",(X (X) (X) (X) (X)),sibling,1,4
494,Arem-arem country Indonesia Indonesia language Indonesian_language Indonesia leader Joko_Widodo Arem-arem region Javanese_cuisine  ,Arem-arem country Indonesia Indonesia language Indonesian_language Indonesia leader Joko_Widodo Arem-arem region Javanese_cuisine ,"Arem-arem, which is a dish of Javanese cuisine, originates from Indonesia. The leader of Indonesia is Joko Widodo and the language is Indonesian.",(X (X) (X (X) (X))),mixed,1,4
495,A.C._Cesena ground Italy A.C._Cesena league Serie_B  ,A.C._Cesena ground Italy A.C._Cesena league Serie_B ,A.C. Cesena's ground is located in Italy and they are in the Serie B league.,(X (X) (X)),sibling,1,2
496,"United_States capital Washington,_D.C. ALV_X-1 countryOrigin United_States United_States ethnicGroup Asian_Americans  ","United_States capital Washington,_D.C. ALV_X-1 countryOrigin United_States United_States ethnicGroup Asian_Americans ","The United States, with its capital in Washington D.C., is home to Asian Americans and the origin of ALV X-1.",(X (X (X) (X))),mixed,1,3
