id,triples,data_unit,actual,shape,shape_type,local_size,size
454,Groquery musicFusionGenre Bloompace  ,Groquery musicFusionGenre Bloompace ,,(X (X)),,1,1
455,Zionamal genre Dynofusic Dynofusic stylisticOrigin Warpdrawlers  ,Zionamal genre Dynofusic Dynofusic stylisticOrigin Warpdrawlers ,,(X (X (X))),chain,1,2
456,Jara_Lumon activeYearsStartYear Fentiall Jara_Lumon debutTeam Corvus_Overlords  ,Jara_Lumon activeYearsStartYear Fentiall Jara_Lumon debutTeam Corvus_Overlords ,,(X (X) (X)),sibling,1,2
457,Ecerval_Retailers numberOfEmployees 4845.97 Ecerval_Retailers revenue 496.54  ,Ecerval_Retailers numberOfEmployees 4845.97 Ecerval_Retailers revenue 496.54 ,,(X (X) (X)),sibling,1,2
458,Barkelyl timeZone UTC+11:02 Barkelyl timeZone Greatshores_Time Barkelyl utcOffset Tenyot  ,Barkelyl timeZone UTC+11:02 Barkelyl timeZone Greatshores_Time Barkelyl utcOffset Tenyot ,,(X (X) (X) (X)),sibling,1,3
459,Oshedon_Zaqar birthDate April_4_2004 Yinari discoverer Oshedon_Zaqar  ,Oshedon_Zaqar birthDate April_4_2004 Yinari discoverer Oshedon_Zaqar ,,(X (X (X))),chain,1,2
460,Miralene_Technology foundedBy Jacee_Mel Miralene_Technology foundingYear 5930 Breekett_Haven location Giffens Breekett_Haven operatingOrganisation Miralene_Technology  ,Miralene_Technology foundedBy Jacee_Mel Miralene_Technology foundingYear 5930 Breekett_Haven location Giffens Breekett_Haven operatingOrganisation Miralene_Technology ,,(X (X) (X (X) (X))),mixed,1,4
461,Meruroros_Athletic ground Melody_Coliseum Meruroros_Athletic league Ingretia_Shield Melody_Coliseum location Zoresca Meruroros_Athletic numberOfMembers 1147.87 Meruroros_Athletic season 2073-74_Bright_Surge_Series  ,Meruroros_Athletic ground Melody_Coliseum Meruroros_Athletic league Ingretia_Shield Melody_Coliseum location Zoresca Meruroros_Athletic numberOfMembers 1147.87 Meruroros_Athletic season 2073-74_Bright_Surge_Series ,,(X (X) (X) (X) (X (X))),mixed,1,5
462,Solerti_Institute type Karceon_Medical_School  ,Solerti_Institute type Karceon_Medical_School ,,(X (X)),,1,1
463,Enna_Ceana award Barron  ,Enna_Ceana award Barron ,,(X (X)),,1,1
464,Wigwaggle instrument Wygging  ,Wigwaggle instrument Wygging ,,(X (X)),,1,1
465,Neverending_Waves editing Makin_Grinyon Neverending_Waves producer Xander_Foyal Neverending_Waves writer Xander_Foyal  ,Neverending_Waves editing Makin_Grinyon Neverending_Waves producer Xander_Foyal Neverending_Waves writer Xander_Foyal ,,(X (X) (X) (X)),sibling,1,3
466,Allure_of_Greed director Malonor_Vosse Allure_of_Greed musicComposer Remol_Certran Allure_of_Greed runtime 3895.67  ,Allure_of_Greed director Malonor_Vosse Allure_of_Greed musicComposer Remol_Certran Allure_of_Greed runtime 3895.67 ,,(X (X) (X) (X)),sibling,1,3
467,Frox_Haria birthPlace Palacor Belmadof musicComposer Frox_Haria  ,Frox_Haria birthPlace Palacor Belmadof musicComposer Frox_Haria ,,(X (X (X))),chain,1,2
468,Bluefield_Institute affiliation Daltosty_Education_Hub Bluefield_Institute campus Soulswe Bluefield_Institute director Orzack Auralum location Vesnina Bluefield_Institute state Thineries Bluefield_Institute wasGivenTheTechnicalCampusStatusBy Auralum  ,Bluefield_Institute affiliation Daltosty_Education_Hub Bluefield_Institute campus Soulswe Bluefield_Institute director Orzack Auralum location Vesnina Bluefield_Institute state Thineries Bluefield_Institute wasGivenTheTechnicalCampusStatusBy Auralum ,,(X (X) (X) (X) (X) (X (X))),mixed,1,6
469,Phrascy_Yavon birthDate September_21_1921  ,Phrascy_Yavon birthDate September_21_1921 ,,(X (X)),,1,1
470,Enregard genre Bloompace Enregard genre Tumbleize Tumbleize instrument Solirator Bloompace instrument Sploffing  ,Enregard genre Bloompace Enregard genre Tumbleize Tumbleize instrument Solirator Bloompace instrument Sploffing ,,(X (X (X)) (X (X))),mixed,1,4
471,Winter_Palace broadcastedBy Scribble_Pictures Winter_Palace director Coltion_Gowvan Winter_Palace editor Wanaonta_Ismon Winter_Palace producer Coltion_Gowvan  ,Winter_Palace broadcastedBy Scribble_Pictures Winter_Palace director Coltion_Gowvan Winter_Palace editor Wanaonta_Ismon Winter_Palace producer Coltion_Gowvan ,,(X (X) (X) (X) (X)),sibling,1,4
472,Racso_Delain birthDate August_3_1956 Uprising_on_the_Horizon producer Racso_Delain  ,Racso_Delain birthDate August_3_1956 Uprising_on_the_Horizon producer Racso_Delain ,,(X (X (X))),chain,1,2
473,Liozooto musicComposer SeSimon_Ymve Liozooto starring Aloro_Zon Liozooto starring Orman_Saat  ,Liozooto musicComposer SeSimon_Ymve Liozooto starring Aloro_Zon Liozooto starring Orman_Saat ,,(X (X) (X) (X)),sibling,1,3
474,Auraha-monument category Widstone_Pagoda Auraha-monument country Sreptah Auraha-monument established 18668 Brydenland_County hasToItsSoutheast Bramblewood_County Auraha-monument location Brydenland_County  ,Auraha-monument category Widstone_Pagoda Auraha-monument country Sreptah Auraha-monument established 18668 Brydenland_County hasToItsSoutheast Bramblewood_County Auraha-monument location Brydenland_County ,,(X (X) (X) (X) (X (X))),mixed,1,5
475,Cabello_College affiliation Occeum_Assembly Sessas_Neilo almaMater Cabello_College  ,Cabello_College affiliation Occeum_Assembly Sessas_Neilo almaMater Cabello_College ,,(X (X (X))),chain,1,2
476,Skipmar's_Landing cityServed Tachyon_Canyon Skipmar's_Landing runwayLength 1695.74  ,Skipmar's_Landing cityServed Tachyon_Canyon Skipmar's_Landing runwayLength 1695.74 ,,(X (X) (X)),sibling,1,2
477,Jara_Lumon birthDate October_19_1993 Jara_Lumon birthPlace Faulmuehle Jara_Lumon nationality Nymara  ,Jara_Lumon birthDate October_19_1993 Jara_Lumon birthPlace Faulmuehle Jara_Lumon nationality Nymara ,,(X (X) (X) (X)),sibling,1,3
478,Filounton_Bonen party Nation_Party Filounton_Bonen residence Urillon  ,Filounton_Bonen party Nation_Party Filounton_Bonen residence Urillon ,,(X (X) (X)),sibling,1,2
479,Grand_Grape_Gala country Aseldik Grand_Grape_Gala course Rumblecorn Aseldik currency Thilio Aseldik demonym Crimbles Grand_Grape_Gala ingredient Banersho Aseldik leader KinsMixin_Orsh Grand_Grape_Gala region Pataczun  ,Grand_Grape_Gala country Aseldik Grand_Grape_Gala course Rumblecorn Aseldik currency Thilio Aseldik demonym Crimbles Grand_Grape_Gala ingredient Banersho Aseldik leader KinsMixin_Orsh Grand_Grape_Gala region Pataczun ,,(X (X) (X) (X) (X (X) (X) (X))),mixed,1,7
480,Blither_Xesto deathYear 8016 Garrqurn director Parem_Ripin Garrqurn editing Blither_Xesto Garrqurn musicComposer Toveg_Mayf  ,Blither_Xesto deathYear 8016 Garrqurn director Parem_Ripin Garrqurn editing Blither_Xesto Garrqurn musicComposer Toveg_Mayf ,,(X (X) (X) (X (X))),mixed,1,4
481,L'École_des_Anges_University campus Tessaunt L'École_des_Anges_University numberOfDoctoralStudents 8877  ,L'École_des_Anges_University campus Tessaunt L'École_des_Anges_University numberOfDoctoralStudents 8877 ,,(X (X) (X)),sibling,1,2
482,Pycirt absoluteMagnitude 595.76 Pycirt apoapsis 5934.12 Pycirt discovered July_31_2016  ,Pycirt absoluteMagnitude 595.76 Pycirt apoapsis 5934.12 Pycirt discovered July_31_2016 ,,(X (X) (X) (X)),sibling,1,3
483,Behold_the_Beast director Gateyon_Rious Behold_the_Beast director Ayre_Zhirina Behold_the_Beast imdbId 439.24 Behold_the_Beast starring Ayre_Zhirina Behold_the_Beast writer Ayre_Zhirina  ,Behold_the_Beast director Gateyon_Rious Behold_the_Beast director Ayre_Zhirina Behold_the_Beast imdbId 439.24 Behold_the_Beast starring Ayre_Zhirina Behold_the_Beast writer Ayre_Zhirina ,,(X (X) (X) (X) (X) (X)),sibling,1,5
484,Dyerki periapsis 3102.67  ,Dyerki periapsis 3102.67 ,,(X (X)),,1,1
485,Etoumon recordLabel Sonic_Reveries  ,Etoumon recordLabel Sonic_Reveries ,,(X (X)),,1,1
486,Ranett_Mosv birthDate May_9_1819 Ranett_Mosv weight 1296.18  ,Ranett_Mosv birthDate May_9_1819 Ranett_Mosv weight 1296.18 ,,(X (X) (X)),sibling,1,2
487,SeSimon_Ymve almaMater Heranesal_University SeSimon_Ymve birthDate April_13_2007 SeSimon_Ymve citizenship Myradon SeSimon_Ymve influencedBy Baba_Anate  ,SeSimon_Ymve almaMater Heranesal_University SeSimon_Ymve birthDate April_13_2007 SeSimon_Ymve citizenship Myradon SeSimon_Ymve influencedBy Baba_Anate ,,(X (X) (X) (X) (X)),sibling,1,4
488,Feal_Woddon birthPlace Yopumor_County Yopumor_County isPartOf Fuxin Yopumor_County isPartOf Eledleah Feal_Woddon mission Shenzhou_Primacore Feal_Woddon mission Scylla-One  ,Feal_Woddon birthPlace Yopumor_County Yopumor_County isPartOf Fuxin Yopumor_County isPartOf Eledleah Feal_Woddon mission Shenzhou_Primacore Feal_Woddon mission Scylla-One ,,(X (X) (X) (X (X) (X))),mixed,1,5
489,Fottia absoluteMagnitude 1971.42 Fottia apoapsis 4985.27 Fottia discoverer Liath_Torec Fottia orbitalPeriod 1940.91 Fottia periapsis 900.43  ,Fottia absoluteMagnitude 1971.42 Fottia apoapsis 4985.27 Fottia discoverer Liath_Torec Fottia orbitalPeriod 1940.91 Fottia periapsis 900.43 ,,(X (X) (X) (X) (X) (X)),sibling,1,5
490,Face_of_the_Terror director Candiba_Sadol Face_of_the_Terror musicComposer KinsMixin_Orsh  ,Face_of_the_Terror director Candiba_Sadol Face_of_the_Terror musicComposer KinsMixin_Orsh ,,(X (X) (X)),sibling,1,2
491,Liath_Torec birthDate December_18_1957 Liath_Torec nationality Pifans  ,Liath_Torec birthDate December_18_1957 Liath_Torec nationality Pifans ,,(X (X) (X)),sibling,1,2
492,Lychee_Lily_raganade course Rayliciousia Lychee_Lily_raganade region Seacalda  ,Lychee_Lily_raganade course Rayliciousia Lychee_Lily_raganade region Seacalda ,,(X (X) (X)),sibling,1,2
493,Labren_breaks foundingDate August_14_1821 Labren_breaks product Seconnexia  ,Labren_breaks foundingDate August_14_1821 Labren_breaks product Seconnexia ,,(X (X) (X)),sibling,1,2
494,"Yiprun_Iriles birthDate June_23_1935 Yiprun_Iriles doctoralAdvisor ""A_Study_on_the_Deceitfulness_of_the_Visual_Cortex""  ","Yiprun_Iriles birthDate June_23_1935 Yiprun_Iriles doctoralAdvisor ""A_Study_on_the_Deceitfulness_of_the_Visual_Cortex"" ",,(X (X) (X)),sibling,1,2
495,Driftsky_Command_Hub icaoLocationIdentifier Jeemry Driftsky_Command_Hub operatingOrganisation Firebird_Air_Corps  ,Driftsky_Command_Hub icaoLocationIdentifier Jeemry Driftsky_Command_Hub operatingOrganisation Firebird_Air_Corps ,,(X (X) (X)),sibling,1,2
496,Kleio_Awine club Delmorey_FC Kleio_Awine currentclub Ankeosa_Revolutionaries Delmorey_FC ground Ozzorca Kleio_Awine height 0.76_(kilokilometers) Ankeosa_Revolutionaries manager Emryna_Nwinki  ,Kleio_Awine club Delmorey_FC Kleio_Awine currentclub Ankeosa_Revolutionaries Delmorey_FC ground Ozzorca Kleio_Awine height 0.76_(kilokilometers) Ankeosa_Revolutionaries manager Emryna_Nwinki ,,(X (X) (X (X)) (X (X))),mixed,1,5
497,Olynara leader Ranett_Mosv  ,Olynara leader Ranett_Mosv ,,(X (X)),,1,1
498,Rimorch_Division country Loruke Hanis_Wildcats ground Mystic_Domes Hanis_Wildcats league Rimorch_Division Hanis_Wildcats numberOfMembers 1057.22  ,Rimorch_Division country Loruke Hanis_Wildcats ground Mystic_Domes Hanis_Wildcats league Rimorch_Division Hanis_Wildcats numberOfMembers 1057.22 ,,(X (X) (X) (X (X))),mixed,1,4
499,Arabon_Sanle citizenship Wilvius Wilvius leaderTitle High_Locus  ,Arabon_Sanle citizenship Wilvius Wilvius leaderTitle High_Locus ,,(X (X (X))),chain,1,2
500,Waves_of_the_Outcast author Elai_Shorce Waves_of_the_Outcast literaryGenre Skonar  ,Waves_of_the_Outcast author Elai_Shorce Waves_of_the_Outcast literaryGenre Skonar ,,(X (X) (X)),sibling,1,2
501,Ventbrute stylisticOrigin Langitik  ,Ventbrute stylisticOrigin Langitik ,,(X (X)),,1,1
502,Rouspleyer_United fullName Glennerswick_Revolutionaries Rouspleyer_United ground Precisonplex Rouspleyer_United league Migyamo_Circuit Precisonplex location Rigúli Rouspleyer_United numberOfMembers 2717.98  ,Rouspleyer_United fullName Glennerswick_Revolutionaries Rouspleyer_United ground Precisonplex Rouspleyer_United league Migyamo_Circuit Precisonplex location Rigúli Rouspleyer_United numberOfMembers 2717.98 ,,(X (X) (X) (X) (X (X))),mixed,1,5
503,Westen_Aviations city Naviengra Karrsport_Airport elevationAboveTheSeaLevel 2933.31 Karrsport_Airport operatingOrganisation Westen_Aviations  ,Westen_Aviations city Naviengra Karrsport_Airport elevationAboveTheSeaLevel 2933.31 Karrsport_Airport operatingOrganisation Westen_Aviations ,,(X (X) (X (X))),mixed,1,3
504,Mortal_Impulse starring Halexaina_Reian  ,Mortal_Impulse starring Halexaina_Reian ,,(X (X)),,1,1
505,Duncuron foundingDate July_4_2111  ,Duncuron foundingDate July_4_2111 ,,(X (X)),,1,1
506,Liquira genre Move2daGroove Liquira musicalBand Jevoste Liquira recordLabel Harmonious_Orbits Liquira runtime 468.15  ,Liquira genre Move2daGroove Liquira musicalBand Jevoste Liquira recordLabel Harmonious_Orbits Liquira runtime 468.15 ,,(X (X) (X) (X) (X)),sibling,1,4
507,Karcherson_Station cityServed Zenith_Park Karcherson_Station location Vewdle Karcherson_Station runwayLength 1642.67  ,Karcherson_Station cityServed Zenith_Park Karcherson_Station location Vewdle Karcherson_Station runwayLength 1642.67 ,,(X (X) (X) (X)),sibling,1,3
508,Makin_Grinyon birthDate December_3_1964 Makin_Grinyon birthPlace Cortling_Hotspurs Makin_Grinyon birthPlace Akororth Makin_Grinyon deathDate March_2_1681 Makin_Grinyon spouse Sliman_Sing  ,Makin_Grinyon birthDate December_3_1964 Makin_Grinyon birthPlace Cortling_Hotspurs Makin_Grinyon birthPlace Akororth Makin_Grinyon deathDate March_2_1681 Makin_Grinyon spouse Sliman_Sing ,,(X (X) (X) (X) (X) (X)),sibling,1,5
509,Lychee_Lily_raganade country Dysatria Lychee_Lily_raganade course Parchrisvin Dysatria currency Wupam Dysatria demonym Landersons Parchrisvin dishVariation Glutinto Lychee_Lily_raganade mainIngredient Fraidsuds  ,Lychee_Lily_raganade country Dysatria Lychee_Lily_raganade course Parchrisvin Dysatria currency Wupam Dysatria demonym Landersons Parchrisvin dishVariation Glutinto Lychee_Lily_raganade mainIngredient Fraidsuds ,,(X (X) (X (X)) (X (X) (X))),mixed,1,6
510,Stemph_Promotions foundedBy Fironia_Towx Warkill_Flightway operatingOrganisation Stemph_Promotions  ,Stemph_Promotions foundedBy Fironia_Towx Warkill_Flightway operatingOrganisation Stemph_Promotions ,,(X (X (X))),chain,1,2
511,Krant_Nemol almaMater Wilsden_College Krant_Nemol birthDate November_30_1922  ,Krant_Nemol almaMater Wilsden_College Krant_Nemol birthDate November_30_1922 ,,(X (X) (X)),sibling,1,2
512,Brevin_Jakule birthYear 2537 Ohmrowon starring Brevin_Jakule  ,Brevin_Jakule birthYear 2537 Ohmrowon starring Brevin_Jakule ,,(X (X (X))),chain,1,2
513,Anbogard_Services city Welsley_Park Anbogard_Services country Sythea Anbogard_Services industry The_Infinite_Vault Anbogard_Services netIncome 3256.88 Anbogard_Services operatingIncome 2792.11 Anbogard_Services regionServed Sythea  ,Anbogard_Services city Welsley_Park Anbogard_Services country Sythea Anbogard_Services industry The_Infinite_Vault Anbogard_Services netIncome 3256.88 Anbogard_Services operatingIncome 2792.11 Anbogard_Services regionServed Sythea ,,(X (X) (X) (X) (X) (X) (X)),sibling,1,6
514,Quadroy_Airlane icaoLocationIdentifier Naveedout_Strip Quadroy_Airlane location Wyckhill Wyckhill postalCode Supaulgrit-T76  ,Quadroy_Airlane icaoLocationIdentifier Naveedout_Strip Quadroy_Airlane location Wyckhill Wyckhill postalCode Supaulgrit-T76 ,,(X (X) (X (X))),mixed,1,3
515,Zannes_Sorem birthDate March_14_1944 Zannes_Sorem birthPlace Rosseleisen Zannes_Sorem deathDate May_6_1998  ,Zannes_Sorem birthDate March_14_1944 Zannes_Sorem birthPlace Rosseleisen Zannes_Sorem deathDate May_6_1998 ,,(X (X) (X) (X)),sibling,1,3
516,Boptirlo cinematography Kleio_Awine Boptirlo director Assova_Amevis Boptirlo gross 1867.43 Boptirlo musicComposer Nipher_Ylize Boptirlo runtime 3102.67 Boptirlo starring Raeon_Parvas Boptirlo starring Shanteer_Trilan  ,Boptirlo cinematography Kleio_Awine Boptirlo director Assova_Amevis Boptirlo gross 1867.43 Boptirlo musicComposer Nipher_Ylize Boptirlo runtime 3102.67 Boptirlo starring Raeon_Parvas Boptirlo starring Shanteer_Trilan ,,(X (X) (X) (X) (X) (X) (X) (X)),sibling,1,7
517,Arcadia address Sleepers_Well_Garden Arcadia architect Corad_Creson Arcadia architecturalStyle Stratocapsule_Fins Arcadia buildingStartDate May_30_6667 Arcadia currentTenants Quinzet_Business_School Arcadia owner Normerc_Academic_Center  ,Arcadia address Sleepers_Well_Garden Arcadia architect Corad_Creson Arcadia architecturalStyle Stratocapsule_Fins Arcadia buildingStartDate May_30_6667 Arcadia currentTenants Quinzet_Business_School Arcadia owner Normerc_Academic_Center ,,(X (X) (X) (X) (X) (X) (X)),sibling,1,6
518,Hydrilla album Vovvinto Hydrilla format Quandrain Hydrilla producer Anasyshe Hydrilla writer Mapomos Hydrilla writer ArrowVista  ,Hydrilla album Vovvinto Hydrilla format Quandrain Hydrilla producer Anasyshe Hydrilla writer Mapomos Hydrilla writer ArrowVista ,,(X (X) (X) (X) (X) (X)),sibling,1,5
519,Dreamthud derivative Whirlhowl  ,Dreamthud derivative Whirlhowl ,,(X (X)),,1,1
520,Drift_in_the_Dark distributor Charmed_Productions Drift_in_the_Dark distributor Straxplorer_Media_Corporation Drift_in_the_Dark editing Tevken Drift_in_the_Dark language Jelorin Drift_in_the_Dark runtime 541.09  ,Drift_in_the_Dark distributor Charmed_Productions Drift_in_the_Dark distributor Straxplorer_Media_Corporation Drift_in_the_Dark editing Tevken Drift_in_the_Dark language Jelorin Drift_in_the_Dark runtime 541.09 ,,(X (X) (X) (X) (X) (X)),sibling,1,5
521,Will_of_the_Warriors releaseDate February_7_2635  ,Will_of_the_Warriors releaseDate February_7_2635 ,,(X (X)),,1,1
522,Yocuim_Ticor activeYearsStartYear September_21_1921  ,Yocuim_Ticor activeYearsStartYear September_21_1921 ,,(X (X)),,1,1
523,Delmardis_Warriors league Ghastor_Freedom_Cup Delmardis_Warriors nickname Krille  ,Delmardis_Warriors league Ghastor_Freedom_Cup Delmardis_Warriors nickname Krille ,,(X (X) (X)),sibling,1,2
524,Nesett_Nialan birthDate April_1_2007 Veldroyer_Athletic ground Villosin_Stadium Nesett_Nialan youthclub Veldroyer_Athletic  ,Nesett_Nialan birthDate April_1_2007 Veldroyer_Athletic ground Villosin_Stadium Nesett_Nialan youthclub Veldroyer_Athletic ,,(X (X) (X (X))),mixed,1,3
525,Hegarnah leader Emryna_Nwinki Hegarnah leader Xerain_Louve Lazerte_Exports location Hegarnah Lazerte_Exports location Lonkelly  ,Hegarnah leader Emryna_Nwinki Hegarnah leader Xerain_Louve Lazerte_Exports location Hegarnah Lazerte_Exports location Lonkelly ,,(X (X) (X (X) (X))),mixed,1,4
526,Meridian_Mango_Salad country Nezaril Meridian_Mango_Salad course Pathitique Nezaril currency Quffwa Nezaril demonym Nezons Pathitique dishVariation Yamolauto Meridian_Mango_Salad region Riontepe  ,Meridian_Mango_Salad country Nezaril Meridian_Mango_Salad course Pathitique Nezaril currency Quffwa Nezaril demonym Nezons Pathitique dishVariation Yamolauto Meridian_Mango_Salad region Riontepe ,,(X (X) (X (X)) (X (X) (X))),mixed,1,6
527,Nonos_Quier imdbId 2218.56  ,Nonos_Quier imdbId 2218.56 ,,(X (X)),,1,1
528,Boomytudes genre Lymfonie Boomytudes producer Parem_Ripin  ,Boomytudes genre Lymfonie Boomytudes producer Parem_Ripin ,,(X (X) (X)),sibling,1,2
529,Boncoeur artist Plucksitt Boncoeur followedBy Zugplena Boncoeur genre Smudg_particle Boncoeur genre Chaostrap Boncoeur producer Plucksitt Boncoeur recordLabel Greasy_Blues Boncoeur releaseDate October_18_2003  ,Boncoeur artist Plucksitt Boncoeur followedBy Zugplena Boncoeur genre Smudg_particle Boncoeur genre Chaostrap Boncoeur producer Plucksitt Boncoeur recordLabel Greasy_Blues Boncoeur releaseDate October_18_2003 ,,(X (X) (X) (X) (X) (X) (X) (X)),sibling,1,7
530,Quabloon leader Euler_Toven Quabloon populationDensity 4410.37 Quabloon timeZone Glitterwater_Time  ,Quabloon leader Euler_Toven Quabloon populationDensity 4410.37 Quabloon timeZone Glitterwater_Time ,,(X (X) (X) (X)),sibling,1,3
531,Nesett_Nialan birthPlace Hapeln Nesett_Nialan nationality Zevarim Nesett_Nialan training Zamaij  ,Nesett_Nialan birthPlace Hapeln Nesett_Nialan nationality Zevarim Nesett_Nialan training Zamaij ,,(X (X) (X) (X)),sibling,1,3
532,"Enemies_in_Paradise author Fironia_Towx Enemies_in_Paradise followedBy ""Seeds_of_the_Eternal_Bounty"" ""Seeds_of_the_Eternal_Bounty"" publisher Torone_Publishing  ","Enemies_in_Paradise author Fironia_Towx Enemies_in_Paradise followedBy ""Seeds_of_the_Eternal_Bounty"" ""Seeds_of_the_Eternal_Bounty"" publisher Torone_Publishing ",,(X (X) (X (X))),mixed,1,3
533,Humdrift genre Swingbubble  ,Humdrift genre Swingbubble ,,(X (X)),,1,1
534,Northern_Solstice broadcastedBy Aurora_Films Northern_Solstice director Shanteer_Trilan Northern_Solstice editor Blither_Xesto Northern_Solstice producer Shanteer_Trilan Northern_Solstice runtime 3588.62  ,Northern_Solstice broadcastedBy Aurora_Films Northern_Solstice director Shanteer_Trilan Northern_Solstice editor Blither_Xesto Northern_Solstice producer Shanteer_Trilan Northern_Solstice runtime 3588.62 ,,(X (X) (X) (X) (X) (X)),sibling,1,5
535,Fottia absoluteMagnitude 599.41 Fottia apoapsis 3578.93 Fottia epoch JD2991913.3 Fottia orbitalPeriod 1296.18 Fottia periapsis 2933.31  ,Fottia absoluteMagnitude 599.41 Fottia apoapsis 3578.93 Fottia epoch JD2991913.3 Fottia orbitalPeriod 1296.18 Fottia periapsis 2933.31 ,,(X (X) (X) (X) (X) (X)),sibling,1,5
536,Thoras_Baras birthPlace Alyzirah Alyzirah ethnicGroup Ilyonis Thoras_Baras office Royal_Strategist Thoras_Baras spouse Tasisle  ,Thoras_Baras birthPlace Alyzirah Alyzirah ethnicGroup Ilyonis Thoras_Baras office Royal_Strategist Thoras_Baras spouse Tasisle ,,(X (X) (X) (X (X))),mixed,1,4
537,Hellward assembly Morbain Hellward assembly Freoport Hellward bodyStyle Drontolle Hellward manufacturer Lacyville Hellward productionEndYear 1772 Hellward productionStartYear 1772  ,Hellward assembly Morbain Hellward assembly Freoport Hellward bodyStyle Drontolle Hellward manufacturer Lacyville Hellward productionEndYear 1772 Hellward productionStartYear 1772 ,,(X (X) (X) (X) (X) (X) (X)),sibling,1,6
538,Haemara album Bedufnil Haemara followedBy Gentleman_Factory Haemara format Rankohydrate Haemara genre Plasterclap Haemara producer Anasyshe  ,Haemara album Bedufnil Haemara followedBy Gentleman_Factory Haemara format Rankohydrate Haemara genre Plasterclap Haemara producer Anasyshe ,,(X (X) (X) (X) (X) (X)),sibling,1,5
539,Plumful_Platter country Uinnoda Plumful_Platter course Thimashi Uinnoda currency Kawdee Uinnoda leader Dauton_Lasse  ,Plumful_Platter country Uinnoda Plumful_Platter course Thimashi Uinnoda currency Kawdee Uinnoda leader Dauton_Lasse ,,(X (X) (X (X) (X))),mixed,1,4
540,Roeran_Nadays award Lykaan Roeran_Nadays birthDate January_6_1945 Sreptah capital Ferroz Roeran_Nadays citizenship Sreptah Sreptah officialLanguage Xyleon  ,Roeran_Nadays award Lykaan Roeran_Nadays birthDate January_6_1945 Sreptah capital Ferroz Roeran_Nadays citizenship Sreptah Sreptah officialLanguage Xyleon ,,(X (X) (X) (X (X) (X))),mixed,1,5
541,Aquaphine followedBy Vermillion_Pictures Vermillion_Pictures followedBy Crildort Aquaphine recordLabel Ready_To_Go  ,Aquaphine followedBy Vermillion_Pictures Vermillion_Pictures followedBy Crildort Aquaphine recordLabel Ready_To_Go ,,(X (X) (X (X))),mixed,1,3
542,Vivillet producer Neurotouch Vivillet recordLabel Trayjazz_Fusion Vivillet recordLabel Chornay  ,Vivillet producer Neurotouch Vivillet recordLabel Trayjazz_Fusion Vivillet recordLabel Chornay ,,(X (X) (X) (X)),sibling,1,3
543,Elderwood_College city Pollust_Land_Development_Cluster Elderwood_College state Bhutia  ,Elderwood_College city Pollust_Land_Development_Cluster Elderwood_College state Bhutia ,,(X (X) (X)),sibling,1,2
544,Lashend discovered December_15_1504 Lashend periapsis 2486.59  ,Lashend discovered December_15_1504 Lashend periapsis 2486.59 ,,(X (X) (X)),sibling,1,2
545,Roka_Maram birthPlace Murlania Roka_Maram professionalField Automaton_Trader Roka_Maram training Carsee  ,Roka_Maram birthPlace Murlania Roka_Maram professionalField Automaton_Trader Roka_Maram training Carsee ,,(X (X) (X) (X)),sibling,1,3
546,Guardians_of_the_Night distributor Platinum_Horizon_Films Guardians_of_the_Night editing Xormers Guardians_of_the_Night language Manchillan Guardians_of_the_Night starring Shanteer_Trilan Guardians_of_the_Night starring Ouashti_Osarum  ,Guardians_of_the_Night distributor Platinum_Horizon_Films Guardians_of_the_Night editing Xormers Guardians_of_the_Night language Manchillan Guardians_of_the_Night starring Shanteer_Trilan Guardians_of_the_Night starring Ouashti_Osarum ,,(X (X) (X) (X) (X) (X)),sibling,1,5
547,Galaxyskyways city Guarvero Gigales country Denloan Lange_International_Airport location Gigales Lange_International_Airport operatingOrganisation Galaxyskyways Lange_International_Airport runwayLength 1822.11  ,Galaxyskyways city Guarvero Gigales country Denloan Lange_International_Airport location Gigales Lange_International_Airport operatingOrganisation Galaxyskyways Lange_International_Airport runwayLength 1822.11 ,,(X (X) (X (X)) (X (X))),mixed,1,5
548,Dantor_Pauran birthPlace Lyiuthas_County Dantor_Pauran occupation Galvanic_Guardian Lyiuthas_County utcOffset 5892.34  ,Dantor_Pauran birthPlace Lyiuthas_County Dantor_Pauran occupation Galvanic_Guardian Lyiuthas_County utcOffset 5892.34 ,,(X (X) (X (X))),mixed,1,3
549,Spryal-pin category Widstone_Pagoda Spryal-pin established 4101 Yvrayetworth_County hasToItsNorth Folrosse_County Spryal-pin location Yvrayetworth_County  ,Spryal-pin category Widstone_Pagoda Spryal-pin established 4101 Yvrayetworth_County hasToItsNorth Folrosse_County Spryal-pin location Yvrayetworth_County ,,(X (X) (X) (X (X))),mixed,1,4
550,Ouberrys artist Hyperthump Ouberrys genre Glorple Ouberrys genre Twistop Ouberrys precededBy Gra̷ce͐ful_Cosmose Ouberrys releaseDate April_9_1939 Ouberrys runtime 4967.18  ,Ouberrys artist Hyperthump Ouberrys genre Glorple Ouberrys genre Twistop Ouberrys precededBy Gra̷ce͐ful_Cosmose Ouberrys releaseDate April_9_1939 Ouberrys runtime 4967.18 ,,(X (X) (X) (X) (X) (X) (X)),sibling,1,6
