id,triples,data_unit,actual,shape,shape_type,local_size,size
522,Frédéric_Chopin DateOfBirth 1930-03-04 Frédéric_Chopin DateOfDeath 1986-01-13 Frédéric_Chopin Occupation lawyer Frédéric_Chopin PlaceOfDeath Venice Frédéric_Chopin PositionHeld Member_of_the_Senate_of_the_Republic_of_Poland Frédéric_Chopin WorkLocation Hadzhidimovo  ,Frédéric_Chopin DateOfBirth 1930-03-04 Frédéric_Chopin DateOfDeath 1986-01-13 Frédéric_Chopin Occupation lawyer Frédéric_Chopin PlaceOfDeath Venice Frédéric_Chopin PositionHeld Member_of_the_Senate_of_the_Republic_of_Poland Frédéric_Chopin WorkLocation Hadzhidimovo ,,unknown,unknown,1,6
523,Franc_Gubenšek DateOfBirth 1937-10-31 Franc_Gubenšek Occupation middle-distance_runner Franc_Gubenšek ParticipantIn athletics_at_the_2012_Summer_Olympics_–_men's_400_metres  ,Franc_Gubenšek DateOfBirth 1937-10-31 Franc_Gubenšek Occupation middle-distance_runner Franc_Gubenšek ParticipantIn athletics_at_the_2012_Summer_Olympics_–_men's_400_metres ,,unknown,unknown,1,3
524,Hubert_Clifford FieldOfWork alpine_skiing Björn_Otto Occupation association_football_player Hubert_Clifford Student Karl_Rindt Björn_Otto StudentOf Armande_Béjart Björn_Otto StudentOf Hubert_Clifford Hubert_Clifford TimePeriod Middle_Roman_Republic  ,Hubert_Clifford FieldOfWork alpine_skiing Björn_Otto Occupation association_football_player Hubert_Clifford Student Karl_Rindt Björn_Otto StudentOf Armande_Béjart Björn_Otto StudentOf Hubert_Clifford Hubert_Clifford TimePeriod Middle_Roman_Republic ,,unknown,unknown,1,6
525,Alexander_von_Karamyschew CauseOfDeath mercury_poisoning Alexander_von_Karamyschew MannerOfDeath traffic_collision Alexander_von_Karamyschew PlaceOfDeath Amherst  ,Alexander_von_Karamyschew CauseOfDeath mercury_poisoning Alexander_von_Karamyschew MannerOfDeath traffic_collision Alexander_von_Karamyschew PlaceOfDeath Amherst ,,unknown,unknown,1,3
526,Robert_the_Monk DateOfBirth 1937-10-31 Robert_the_Monk Employer Škoda_Auto Robert_the_Monk FieldOfWork gun_control Robert_the_Monk Occupation historian Robert_the_Monk PlaceOfBirth Bonn Robert_the_Monk ReligionOrWorldview Catholicism  ,Robert_the_Monk DateOfBirth 1937-10-31 Robert_the_Monk Employer Škoda_Auto Robert_the_Monk FieldOfWork gun_control Robert_the_Monk Occupation historian Robert_the_Monk PlaceOfBirth Bonn Robert_the_Monk ReligionOrWorldview Catholicism ,,unknown,unknown,1,6
527,Solko_van_den_Bergh DateOfBirth 1933-07-04 Solko_van_den_Bergh FieldOfWork film_screenwriting Solko_van_den_Bergh NotableWork The_Seventh_Seal Solko_van_den_Bergh Occupation police_officer Solko_van_den_Bergh PlaceOfBirth rue_des_Capucins Solko_van_den_Bergh PlaceOfDeath Mandelieu-la-Napoule  ,Solko_van_den_Bergh DateOfBirth 1933-07-04 Solko_van_den_Bergh FieldOfWork film_screenwriting Solko_van_den_Bergh NotableWork The_Seventh_Seal Solko_van_den_Bergh Occupation police_officer Solko_van_den_Bergh PlaceOfBirth rue_des_Capucins Solko_van_den_Bergh PlaceOfDeath Mandelieu-la-Napoule ,,unknown,unknown,1,6
528,Blaise_Matuidi DateOfBirth 1981-08-30 Blaise_Matuidi NativeLanguage American_English Blaise_Matuidi Occupation television_actor  ,Blaise_Matuidi DateOfBirth 1981-08-30 Blaise_Matuidi NativeLanguage American_English Blaise_Matuidi Occupation television_actor ,,unknown,unknown,1,3
529,Giovanni_Gronchi Movement surrealism Giovanni_Gronchi PlaceOfDeath Ferney-Voltaire  ,Giovanni_Gronchi Movement surrealism Giovanni_Gronchi PlaceOfDeath Ferney-Voltaire ,,unknown,unknown,1,2
530,Boris_Obergföll DateOfBirth 2003-07-19 Boris_Obergföll HasFather Jean_Le_Pen Boris_Obergföll Sibling Jack_Angel Boris_Obergföll Spouse Azul  ,Boris_Obergföll DateOfBirth 2003-07-19 Boris_Obergföll HasFather Jean_Le_Pen Boris_Obergföll Sibling Jack_Angel Boris_Obergföll Spouse Azul ,,unknown,unknown,1,4
531,Domingo_Santa_María DateOfBirth 1122-08-23 Domingo_Santa_María Mass 85.0_kilogram Domingo_Santa_María ParticipantIn 1992_Summer_Olympics Domingo_Santa_María PlaceOfBirth Warsaw  ,Domingo_Santa_María DateOfBirth 1122-08-23 Domingo_Santa_María Mass 85.0_kilogram Domingo_Santa_María ParticipantIn 1992_Summer_Olympics Domingo_Santa_María PlaceOfBirth Warsaw ,,unknown,unknown,1,4
532,Ziying DateOfBirth 1994 Ziying HasChild Consort_Zhou Ziying Occupation diplomat Ziying PositionHeld Member_of_the_House_of_Lords  ,Ziying DateOfBirth 1994 Ziying HasChild Consort_Zhou Ziying Occupation diplomat Ziying PositionHeld Member_of_the_House_of_Lords ,,unknown,unknown,1,4
533,Helen_Stewart FieldOfWork performing_arts Helen_Stewart Genre art_rock Helen_Stewart Instrument Russian_guitar Helen_Stewart NumberOfChildren 2 Helen_Stewart Occupation science_writer Helen_Stewart PlaceOfBirth East_St._Louis  ,Helen_Stewart FieldOfWork performing_arts Helen_Stewart Genre art_rock Helen_Stewart Instrument Russian_guitar Helen_Stewart NumberOfChildren 2 Helen_Stewart Occupation science_writer Helen_Stewart PlaceOfBirth East_St._Louis ,,unknown,unknown,1,6
534,Fyodor_Stravinsky Mass 81.0_kilogram Fyodor_Stravinsky Occupation association_football_player Fyodor_Stravinsky ParticipantIn 2009_World_Championships_in_Athletics  ,Fyodor_Stravinsky Mass 81.0_kilogram Fyodor_Stravinsky Occupation association_football_player Fyodor_Stravinsky ParticipantIn 2009_World_Championships_in_Athletics ,,unknown,unknown,1,3
535,Frédéric_Taddeï PositionHeld Roman_emperor Frédéric_Taddeï PositionHeld House_of_Carafa  ,Frédéric_Taddeï PositionHeld Roman_emperor Frédéric_Taddeï PositionHeld House_of_Carafa ,,unknown,unknown,1,2
536,Craig_Barron Occupation association_football_player Craig_Barron ParticipantIn 2006_FIFA_World_Cup Craig_Barron PositionHeld Ancient_Roman_senator  ,Craig_Barron Occupation association_football_player Craig_Barron ParticipantIn 2006_FIFA_World_Cup Craig_Barron PositionHeld Ancient_Roman_senator ,,unknown,unknown,1,3
537,Edward_Dickinson Mass 70.0_kilogram Edward_Dickinson ParticipantIn athletics_at_the_1984_Summer_Olympics_–_men's_200_metres Edward_Dickinson PlaceOfBirth Mar_del_Plata Edward_Dickinson Sport 1960_Japan_6_player_National_Volleyball_Championship  ,Edward_Dickinson Mass 70.0_kilogram Edward_Dickinson ParticipantIn athletics_at_the_1984_Summer_Olympics_–_men's_200_metres Edward_Dickinson PlaceOfBirth Mar_del_Plata Edward_Dickinson Sport 1960_Japan_6_player_National_Volleyball_Championship ,,unknown,unknown,1,4
538,Tony_Garnier Genre fantasy_literature Tony_Garnier HasFather Samantha_Lewes Tony_Garnier HasWorksInTheCollectionOf Seattle_Art_Museum Tony_Garnier PlaceOfBirth Torrevieja Tony_Garnier PlaceOfBurial Santa_Cruz_de_Moya Tony_Garnier PositionHeld Member_of_the_House_of_Lords Tony_Garnier WorkLocation Santa_Cruz_de_Moya  ,Tony_Garnier Genre fantasy_literature Tony_Garnier HasFather Samantha_Lewes Tony_Garnier HasWorksInTheCollectionOf Seattle_Art_Museum Tony_Garnier PlaceOfBirth Torrevieja Tony_Garnier PlaceOfBurial Santa_Cruz_de_Moya Tony_Garnier PositionHeld Member_of_the_House_of_Lords Tony_Garnier WorkLocation Santa_Cruz_de_Moya ,,unknown,unknown,1,7
539,Yōko_Yaguchi DateOfBirth 0982-10-13 Yōko_Yaguchi PlaceOfBirth Cherdyn  ,Yōko_Yaguchi DateOfBirth 0982-10-13 Yōko_Yaguchi PlaceOfBirth Cherdyn ,,unknown,unknown,1,2
540,Pattie_Maes FieldOfWork elegy Pattie_Maes Genre poetry Pattie_Maes NotableWork Faust Pattie_Maes Occupation politician Pattie_Maes PlaceOfBirth Stilfs Pattie_Maes WritingLanguage Italian  ,Pattie_Maes FieldOfWork elegy Pattie_Maes Genre poetry Pattie_Maes NotableWork Faust Pattie_Maes Occupation politician Pattie_Maes PlaceOfBirth Stilfs Pattie_Maes WritingLanguage Italian ,,unknown,unknown,1,6
541,Empress_Yu_Wenjun DateOfBirth 1193 Empress_Yu_Wenjun HasChild Brigitte_Fontaine Empress_Yu_Wenjun HasFather Laodice_I Empress_Yu_Wenjun PlaceOfDeath Riga Empress_Yu_Wenjun Sibling Liliane_Gainsbourg Empress_Yu_Wenjun Spouse Scribonia  ,Empress_Yu_Wenjun DateOfBirth 1193 Empress_Yu_Wenjun HasChild Brigitte_Fontaine Empress_Yu_Wenjun HasFather Laodice_I Empress_Yu_Wenjun PlaceOfDeath Riga Empress_Yu_Wenjun Sibling Liliane_Gainsbourg Empress_Yu_Wenjun Spouse Scribonia ,,unknown,unknown,1,6
542,Tory_Burch AcademicDegree Doctor_of_Music Tory_Burch FieldOfWork human_physiology Tory_Burch Occupation pianist  ,Tory_Burch AcademicDegree Doctor_of_Music Tory_Burch FieldOfWork human_physiology Tory_Burch Occupation pianist ,,unknown,unknown,1,3
543,Gottfried_Wilhelm_Leibniz Mass 50.0_kilogram Gottfried_Wilhelm_Leibniz ParticipantIn 2004_Summer_Olympics Gottfried_Wilhelm_Leibniz PlaceOfBirth Mao-Komo_special_woreda Gottfried_Wilhelm_Leibniz Sport international_draughts  ,Gottfried_Wilhelm_Leibniz Mass 50.0_kilogram Gottfried_Wilhelm_Leibniz ParticipantIn 2004_Summer_Olympics Gottfried_Wilhelm_Leibniz PlaceOfBirth Mao-Komo_special_woreda Gottfried_Wilhelm_Leibniz Sport international_draughts ,,unknown,unknown,1,4
544,Mary-Anne_Paulze_Lavoisier Mass 60.0_kilogram Mary-Anne_Paulze_Lavoisier ParticipantIn 2012_Summer_Olympics Mary-Anne_Paulze_Lavoisier Sport alpine_skiing  ,Mary-Anne_Paulze_Lavoisier Mass 60.0_kilogram Mary-Anne_Paulze_Lavoisier ParticipantIn 2012_Summer_Olympics Mary-Anne_Paulze_Lavoisier Sport alpine_skiing ,,unknown,unknown,1,3
545,Paul_Blondel Employer University_of_Cincinnati Paul_Blondel PlaceOfBirth Gorenja_Vas  ,Paul_Blondel Employer University_of_Cincinnati Paul_Blondel PlaceOfBirth Gorenja_Vas ,,unknown,unknown,1,2
546,Tolui DateOfBirth 1982-02-18 Tolui FieldOfWork music_composing Tolui Genre contemporary_R&B  ,Tolui DateOfBirth 1982-02-18 Tolui FieldOfWork music_composing Tolui Genre contemporary_R&B ,,unknown,unknown,1,3
547,Alexandre_Frédéric_Jacques_de_Masson_Pezay PlaceOfBirth Santiago Alexandre_Frédéric_Jacques_de_Masson_Pezay PlaceOfDeath Moscow  ,Alexandre_Frédéric_Jacques_de_Masson_Pezay PlaceOfBirth Santiago Alexandre_Frédéric_Jacques_de_Masson_Pezay PlaceOfDeath Moscow ,,unknown,unknown,1,2
548,Guiot_de_Provins HasFather Margaret_Lyon Guiot_de_Provins Occupation economist Guiot_de_Provins PlaceOfBirth Le_Cellier Guiot_de_Provins PlaceOfBurial Frauenkirche Guiot_de_Provins PlaceOfDeath Metropolis_of_Lyon  ,Guiot_de_Provins HasFather Margaret_Lyon Guiot_de_Provins Occupation economist Guiot_de_Provins PlaceOfBirth Le_Cellier Guiot_de_Provins PlaceOfBurial Frauenkirche Guiot_de_Provins PlaceOfDeath Metropolis_of_Lyon ,,unknown,unknown,1,5
549,Julian_Assange DateOfDeath 1996-07-20 Julian_Assange Occupation biographer  ,Julian_Assange DateOfDeath 1996-07-20 Julian_Assange Occupation biographer ,,unknown,unknown,1,2
550,Paul_Pelliot DateOfBirth 1919-09-20 Paul_Pelliot PlaceOfBirth Bannewitz  ,Paul_Pelliot DateOfBirth 1919-09-20 Paul_Pelliot PlaceOfBirth Bannewitz ,,unknown,unknown,1,2
551,Suzanne_Elrod DateOfBirth 1982-02-18 Suzanne_Elrod DateOfDeath 2022-07-26 Suzanne_Elrod PlaceOfBirth Brooklyn  ,Suzanne_Elrod DateOfBirth 1982-02-18 Suzanne_Elrod DateOfDeath 2022-07-26 Suzanne_Elrod PlaceOfBirth Brooklyn ,,unknown,unknown,1,3
552,Émilie_du_Châtelet HasChild Emperor_Shizong_of_Jin Émilie_du_Châtelet Occupation nobility Émilie_du_Châtelet PositionHeld Roman_emperor Émilie_du_Châtelet Sibling Yang_Tong Émilie_du_Châtelet Spouse Albrecht_Dürer_the_Elder  ,Émilie_du_Châtelet HasChild Emperor_Shizong_of_Jin Émilie_du_Châtelet Occupation nobility Émilie_du_Châtelet PositionHeld Roman_emperor Émilie_du_Châtelet Sibling Yang_Tong Émilie_du_Châtelet Spouse Albrecht_Dürer_the_Elder ,,unknown,unknown,1,5
553,Domitilla_the_Younger DateOfBirth 1234-02-09 Domitilla_the_Younger DifferentFrom Balcomb_Greene Balcomb_Greene Occupation botanical_illustrator Domitilla_the_Younger PositionHeld capacity  ,Domitilla_the_Younger DateOfBirth 1234-02-09 Domitilla_the_Younger DifferentFrom Balcomb_Greene Balcomb_Greene Occupation botanical_illustrator Domitilla_the_Younger PositionHeld capacity ,,unknown,unknown,1,4
554,Debendranath_Tagore HasFather David_Lynch Debendranath_Tagore Occupation pornographic_actor Debendranath_Tagore PlaceOfBirth Oslo Debendranath_Tagore PlaceOfBurial South_Cemetery_Wiesbaden Debendranath_Tagore PlaceOfDeath Moscow  ,Debendranath_Tagore HasFather David_Lynch Debendranath_Tagore Occupation pornographic_actor Debendranath_Tagore PlaceOfBirth Oslo Debendranath_Tagore PlaceOfBurial South_Cemetery_Wiesbaden Debendranath_Tagore PlaceOfDeath Moscow ,,unknown,unknown,1,5
555,Stina_Morian CauseOfDeath myocardial_infarction Stina_Morian NominatedFor Bruno_Kreisky_Award_for_Services_to_Human_Rights Stina_Morian Occupation regular_priest Stina_Morian ParticipantIn 1939_papal_conclave Stina_Morian WorkLocation Helsingborg  ,Stina_Morian CauseOfDeath myocardial_infarction Stina_Morian NominatedFor Bruno_Kreisky_Award_for_Services_to_Human_Rights Stina_Morian Occupation regular_priest Stina_Morian ParticipantIn 1939_papal_conclave Stina_Morian WorkLocation Helsingborg ,,unknown,unknown,1,5
556,Allen_Sheppard CauseOfDeath Wuhan_pneumonia Allen_Sheppard DateOfBirth 1981-10-29 Allen_Sheppard Family Tolkien_family Allen_Sheppard HasFather Ante_Bilobrk Allen_Sheppard Occupation engineer Allen_Sheppard PositionHeld Financial_Secretary Allen_Sheppard Spouse Claud_Hamilton_1st_Lord_Paisley  ,Allen_Sheppard CauseOfDeath Wuhan_pneumonia Allen_Sheppard DateOfBirth 1981-10-29 Allen_Sheppard Family Tolkien_family Allen_Sheppard HasFather Ante_Bilobrk Allen_Sheppard Occupation engineer Allen_Sheppard PositionHeld Financial_Secretary Allen_Sheppard Spouse Claud_Hamilton_1st_Lord_Paisley ,,unknown,unknown,1,7
557,Antoninus_Pius DateOfBirth 1985-10-08 Antoninus_Pius HasWorksInTheCollectionOf Museum_of_Modern_Art Antoninus_Pius Instrument harmonica Antoninus_Pius NotableWork Juditha_triumphans Antoninus_Pius Occupation literary_critic Antoninus_Pius PlaceOfDeath Los_Angeles Antoninus_Pius Spouse Sviatoslav_I_of_Kyiv  ,Antoninus_Pius DateOfBirth 1985-10-08 Antoninus_Pius HasWorksInTheCollectionOf Museum_of_Modern_Art Antoninus_Pius Instrument harmonica Antoninus_Pius NotableWork Juditha_triumphans Antoninus_Pius Occupation literary_critic Antoninus_Pius PlaceOfDeath Los_Angeles Antoninus_Pius Spouse Sviatoslav_I_of_Kyiv ,,unknown,unknown,1,7
558,Stephen_Harper DateOfBirth 1959 Stephen_Harper Employer The_Digital_Village Stephen_Harper InfluencedBy Gaius_Octavius Stephen_Harper NotableWork Computer_History_Wiki Stephen_Harper Occupation pianist Stephen_Harper ParticipantIn World_Economic_Forum_Annual_Meeting_2015 Stephen_Harper Spouse Pattie_Maes  ,Stephen_Harper DateOfBirth 1959 Stephen_Harper Employer The_Digital_Village Stephen_Harper InfluencedBy Gaius_Octavius Stephen_Harper NotableWork Computer_History_Wiki Stephen_Harper Occupation pianist Stephen_Harper ParticipantIn World_Economic_Forum_Annual_Meeting_2015 Stephen_Harper Spouse Pattie_Maes ,,unknown,unknown,1,7
559,James_K._Gibson Genre Ta'zieh James_K._Gibson MedicalCondition cancer James_K._Gibson NominatedFor Swiss_Grand_Prix_for_performing_arts_/_Hans_Reinhart_Ring James_K._Gibson Occupation Telefilm_Canada James_K._Gibson Sibling Craig_Barron James_K._Gibson Spouse Mopreme_Shakur James_K._Gibson WritingLanguage English  ,James_K._Gibson Genre Ta'zieh James_K._Gibson MedicalCondition cancer James_K._Gibson NominatedFor Swiss_Grand_Prix_for_performing_arts_/_Hans_Reinhart_Ring James_K._Gibson Occupation Telefilm_Canada James_K._Gibson Sibling Craig_Barron James_K._Gibson Spouse Mopreme_Shakur James_K._Gibson WritingLanguage English ,,unknown,unknown,1,7
560,Katsukawa_Shunshō Occupation chemist Katsukawa_Shunshō PlaceOfBirth Bolum_socken  ,Katsukawa_Shunshō Occupation chemist Katsukawa_Shunshō PlaceOfBirth Bolum_socken ,,unknown,unknown,1,2
561,Wolfgang_Amadeus_Mozart DateOfBirth 1756 Wolfgang_Amadeus_Mozart Employer Bomis Wolfgang_Amadeus_Mozart HasFather Emperor_Cheng_of_Jin Wolfgang_Amadeus_Mozart HasMother Julius_Brink Wolfgang_Amadeus_Mozart Occupation television_actor  ,Wolfgang_Amadeus_Mozart DateOfBirth 1756 Wolfgang_Amadeus_Mozart Employer Bomis Wolfgang_Amadeus_Mozart HasFather Emperor_Cheng_of_Jin Wolfgang_Amadeus_Mozart HasMother Julius_Brink Wolfgang_Amadeus_Mozart Occupation television_actor ,,unknown,unknown,1,5
562,Cosimo_Tura DateOfBirth 2016-04-19 Cosimo_Tura Employer Business_Line Cosimo_Tura EthnicGroup Egyptians Cosimo_Tura HasWorksInTheCollectionOf Nationalmuseum Cosimo_Tura Movement Florentine_School Cosimo_Tura NotableWork Sir_Charles_Lyell_1st_Bt Cosimo_Tura Occupation drawer  ,Cosimo_Tura DateOfBirth 2016-04-19 Cosimo_Tura Employer Business_Line Cosimo_Tura EthnicGroup Egyptians Cosimo_Tura HasWorksInTheCollectionOf Nationalmuseum Cosimo_Tura Movement Florentine_School Cosimo_Tura NotableWork Sir_Charles_Lyell_1st_Bt Cosimo_Tura Occupation drawer ,,unknown,unknown,1,7
563,"Emperor_Xuan_of_Han NativeLanguage Japanese Emperor_Xuan_of_Han Nickname ""Laón_Laang"" Emperor_Xuan_of_Han NotableWork The_Farm Emperor_Xuan_of_Han PlaceOfBirth Kyoto  ","Emperor_Xuan_of_Han NativeLanguage Japanese Emperor_Xuan_of_Han Nickname ""Laón_Laang"" Emperor_Xuan_of_Han NotableWork The_Farm Emperor_Xuan_of_Han PlaceOfBirth Kyoto ",,unknown,unknown,1,4
564,Barack_Obama DateOfBirth 1981-06-19 Barack_Obama MedicalCondition prostate_cancer Barack_Obama ParticipantIn 2004_Summer_Olympics  ,Barack_Obama DateOfBirth 1981-06-19 Barack_Obama MedicalCondition prostate_cancer Barack_Obama ParticipantIn 2004_Summer_Olympics ,,unknown,unknown,1,3
565,Yang_Zhao PlaceOfBirth Hofburg_Palace Yang_Zhao PlaceOfDeath Los_Angeles  ,Yang_Zhao PlaceOfBirth Hofburg_Palace Yang_Zhao PlaceOfDeath Los_Angeles ,,unknown,unknown,1,2
566,Anton_Polenec Genre country_music Anton_Polenec InfluencedBy Willi_Stoph Anton_Polenec Instrument electric_guitar Anton_Polenec Lifestyle military_personnel Anton_Polenec NativeLanguage Spanish Anton_Polenec Occupation music_teacher Anton_Polenec UnmarriedPartner Annibale_Carracci  ,Anton_Polenec Genre country_music Anton_Polenec InfluencedBy Willi_Stoph Anton_Polenec Instrument electric_guitar Anton_Polenec Lifestyle military_personnel Anton_Polenec NativeLanguage Spanish Anton_Polenec Occupation music_teacher Anton_Polenec UnmarriedPartner Annibale_Carracci ,,unknown,unknown,1,7
567,Isabella_Rossellini Mass 86.0_kilogram Isabella_Rossellini Occupation puppet_designer  ,Isabella_Rossellini Mass 86.0_kilogram Isabella_Rossellini Occupation puppet_designer ,,unknown,unknown,1,2
568,Jacques_de_Gaulle MedicalCondition Wuhan_pneumonia Jacques_de_Gaulle NativeLanguage Australian_English Jacques_de_Gaulle Occupation poet Jacques_de_Gaulle PlaceOfBirth Los_Angeles  ,Jacques_de_Gaulle MedicalCondition Wuhan_pneumonia Jacques_de_Gaulle NativeLanguage Australian_English Jacques_de_Gaulle Occupation poet Jacques_de_Gaulle PlaceOfBirth Los_Angeles ,,unknown,unknown,1,4
569,Emperor_He_of_Han CauseOfDeath stroke Emperor_He_of_Han HasChild Judith_Estrin Emperor_He_of_Han HasFather Heather_Milligan Emperor_He_of_Han HasMother Janet_Jackson Emperor_He_of_Han NativeLanguage Russian Emperor_He_of_Han Occupation Ancient_Roman_senator  ,Emperor_He_of_Han CauseOfDeath stroke Emperor_He_of_Han HasChild Judith_Estrin Emperor_He_of_Han HasFather Heather_Milligan Emperor_He_of_Han HasMother Janet_Jackson Emperor_He_of_Han NativeLanguage Russian Emperor_He_of_Han Occupation Ancient_Roman_senator ,,unknown,unknown,1,6
570,Marco_Polo DateOfDeath 1324 Marco_Polo HasFather Felix_Schumann  ,Marco_Polo DateOfDeath 1324 Marco_Polo HasFather Felix_Schumann ,,unknown,unknown,1,2
571,Ottorino_Respighi FieldOfWork athletics Ottorino_Respighi HasChild William_Terry Ottorino_Respighi HasMother Charles_III Ottorino_Respighi Occupation chemist Ottorino_Respighi Spouse Cedella_Booker Ottorino_Respighi WritingLanguage English  ,Ottorino_Respighi FieldOfWork athletics Ottorino_Respighi HasChild William_Terry Ottorino_Respighi HasMother Charles_III Ottorino_Respighi Occupation chemist Ottorino_Respighi Spouse Cedella_Booker Ottorino_Respighi WritingLanguage English ,,unknown,unknown,1,6
572,Nada_Gogala Family Kidarites Princess_Fu​yang HasChild Carl_Friedrich_Gauss Princess_Fu​yang HasChild Nada_Gogala Princess_Fu​yang HasFather Huang_Xianfan Princess_Fu​yang HasMother Michael_Bellisario  ,Nada_Gogala Family Kidarites Princess_Fu​yang HasChild Carl_Friedrich_Gauss Princess_Fu​yang HasChild Nada_Gogala Princess_Fu​yang HasFather Huang_Xianfan Princess_Fu​yang HasMother Michael_Bellisario ,,unknown,unknown,1,5
573,Dante_Alighieri Family House_of_Sima Dante_Alighieri HasChild Isabella_Rossellini Dante_Alighieri Occupation Duke_of_Saxony Dante_Alighieri PositionHeld Roman_emperor Dante_Alighieri Spouse Lingqun_khatun  ,Dante_Alighieri Family House_of_Sima Dante_Alighieri HasChild Isabella_Rossellini Dante_Alighieri Occupation Duke_of_Saxony Dante_Alighieri PositionHeld Roman_emperor Dante_Alighieri Spouse Lingqun_khatun ,,unknown,unknown,1,5
574,Cindy_To Occupation mondina Cindy_To Occupation playwright  ,Cindy_To Occupation mondina Cindy_To Occupation playwright ,,unknown,unknown,1,2
575,Albrecht_Dürer_the_Elder FieldOfWork High_School_Chemistry Albrecht_Dürer_the_Elder PlaceOfBirth Gleźnowo Albrecht_Dürer_the_Elder PlaceOfBurial Protestant_Cemetery_Rome Albrecht_Dürer_the_Elder Spouse José_Piñera_Echenique Albrecht_Dürer_the_Elder StudentOf Wanyan_Wohu  ,Albrecht_Dürer_the_Elder FieldOfWork High_School_Chemistry Albrecht_Dürer_the_Elder PlaceOfBirth Gleźnowo Albrecht_Dürer_the_Elder PlaceOfBurial Protestant_Cemetery_Rome Albrecht_Dürer_the_Elder Spouse José_Piñera_Echenique Albrecht_Dürer_the_Elder StudentOf Wanyan_Wohu ,,unknown,unknown,1,5
576,Pierre-Joseph_Proudhon Occupation cardinal Pierre-Joseph_Proudhon PlaceOfDeath Brussels Pierre-Joseph_Proudhon ReligionOrWorldview Eastern_Orthodoxy  ,Pierre-Joseph_Proudhon Occupation cardinal Pierre-Joseph_Proudhon PlaceOfDeath Brussels Pierre-Joseph_Proudhon ReligionOrWorldview Eastern_Orthodoxy ,,unknown,unknown,1,3
577,Augustus Mass 62.0_kilogram Augustus Occupation middle-distance_runner Augustus PlaceOfBirth Chang'an  ,Augustus Mass 62.0_kilogram Augustus Occupation middle-distance_runner Augustus PlaceOfBirth Chang'an ,,unknown,unknown,1,3
578,Princess_Isabella_of_Armenia DateOfDeath 1988-03-25 Princess_Isabella_of_Armenia HasFather Xia_Ji Princess_Isabella_of_Armenia MilitaryRank senior_lieutenant Princess_Isabella_of_Armenia NativeLanguage English Princess_Isabella_of_Armenia NominatedFor German_Film_Award_for_Best_Cinematography Princess_Isabella_of_Armenia Occupation biologist Princess_Isabella_of_Armenia Sport athletics  ,Princess_Isabella_of_Armenia DateOfDeath 1988-03-25 Princess_Isabella_of_Armenia HasFather Xia_Ji Princess_Isabella_of_Armenia MilitaryRank senior_lieutenant Princess_Isabella_of_Armenia NativeLanguage English Princess_Isabella_of_Armenia NominatedFor German_Film_Award_for_Best_Cinematography Princess_Isabella_of_Armenia Occupation biologist Princess_Isabella_of_Armenia Sport athletics ,,unknown,unknown,1,7
579,"Yusuf_Butros_Ghali Nickname ""Weird_Al_Yankovic"" Yusuf_Butros_Ghali ParticipantIn 2012_Copa_Libertadores_Second_Stage Yusuf_Butros_Ghali PlaceOfBirth Panama_City Yusuf_Butros_Ghali PlaceOfBurial Vienna_Central_Cemetery Yusuf_Butros_Ghali PlaceOfDeath Seal_Beach  ","Yusuf_Butros_Ghali Nickname ""Weird_Al_Yankovic"" Yusuf_Butros_Ghali ParticipantIn 2012_Copa_Libertadores_Second_Stage Yusuf_Butros_Ghali PlaceOfBirth Panama_City Yusuf_Butros_Ghali PlaceOfBurial Vienna_Central_Cemetery Yusuf_Butros_Ghali PlaceOfDeath Seal_Beach ",,unknown,unknown,1,5
580,Wang_Yuanji DateOfBirth 1959-10-01 Wang_Yuanji ParticipantIn UEFA_Euro_1988 Wang_Yuanji Sport rugby  ,Wang_Yuanji DateOfBirth 1959-10-01 Wang_Yuanji ParticipantIn UEFA_Euro_1988 Wang_Yuanji Sport rugby ,,unknown,unknown,1,3
581,Qin_Er_Shi DateOfBirth 0948-09-01 Qin_Er_Shi HasFather Michel_Audiard Qin_Er_Shi NotableWork Oxygène Qin_Er_Shi Occupation architectural_draftsperson Michel_Audiard PlaceOfBirth Manhattan  ,Qin_Er_Shi DateOfBirth 0948-09-01 Qin_Er_Shi HasFather Michel_Audiard Qin_Er_Shi NotableWork Oxygène Qin_Er_Shi Occupation architectural_draftsperson Michel_Audiard PlaceOfBirth Manhattan ,,unknown,unknown,1,5
582,Alexander_Pushkin EthnicGroup Polabians Alexander_Pushkin NumberOfChildren 2 Alexander_Pushkin Occupation Member_of_the_Tamil_Nadu_Legislative_Assembly Alexander_Pushkin PositionHeld member_of_the_European_Parliament Alexander_Pushkin Spouse Anna_Koltovskaya Alexander_Pushkin WorkLocation Gdańsk  ,Alexander_Pushkin EthnicGroup Polabians Alexander_Pushkin NumberOfChildren 2 Alexander_Pushkin Occupation Member_of_the_Tamil_Nadu_Legislative_Assembly Alexander_Pushkin PositionHeld member_of_the_European_Parliament Alexander_Pushkin Spouse Anna_Koltovskaya Alexander_Pushkin WorkLocation Gdańsk ,,unknown,unknown,1,6
583,Kirani_James Employer TU_Dresden Kirani_James Occupation actor Kirani_James WorkLocation Bethlehem Kirani_James WritingLanguage English  ,Kirani_James Employer TU_Dresden Kirani_James Occupation actor Kirani_James WorkLocation Bethlehem Kirani_James WritingLanguage English ,,unknown,unknown,1,4
