id,triples,data_unit,actual,shape,shape_type,local_size,size
529,Greyno_Ash Movement Volapte_Art Greyno_Ash PlaceOfDeath Pytalmore  ,Greyno_Ash Movement Volapte_Art Greyno_Ash PlaceOfDeath Pytalmore ,,unknown,unknown,1,2
530,Zoogren_Stav DateOfBirth 1989-03-10 Zoogren_Stav HasFather Montanul_Shorn Zoogren_Stav Sibling Shanteer_Trilan Zoogren_Stav Spouse Asthona_Meyas  ,Zoogren_Stav DateOfBirth 1989-03-10 Zoogren_Stav HasFather Montanul_Shorn Zoogren_Stav Sibling Shanteer_Trilan Zoogren_Stav Spouse Asthona_Meyas ,,unknown,unknown,1,4
531,Ranyar_Phael DateOfBirth 1987-03-25 Ranyar_Phael Mass 85.0_kilogram Ranyar_Phael ParticipantIn Liquid_Aqualete Ranyar_Phael PlaceOfBirth Sciatrum  ,Ranyar_Phael DateOfBirth 1987-03-25 Ranyar_Phael Mass 85.0_kilogram Ranyar_Phael ParticipantIn Liquid_Aqualete Ranyar_Phael PlaceOfBirth Sciatrum ,,unknown,unknown,1,4
532,KinsMixin_Orsh DateOfBirth 1537 KinsMixin_Orsh HasChild Orman_Saat KinsMixin_Orsh Occupation Ethercrafter KinsMixin_Orsh PositionHeld Lord_Frethor  ,KinsMixin_Orsh DateOfBirth 1537 KinsMixin_Orsh HasChild Orman_Saat KinsMixin_Orsh Occupation Ethercrafter KinsMixin_Orsh PositionHeld Lord_Frethor ,,unknown,unknown,1,4
533,Baba_Anate FieldOfWork Gl Baba_Anate Genre Jazziva Baba_Anate Instrument Strumtoot Baba_Anate NumberOfChildren 2 Baba_Anate Occupation Spaceport_Technician Baba_Anate PlaceOfBirth Cederville  ,Baba_Anate FieldOfWork Gl Baba_Anate Genre Jazziva Baba_Anate Instrument Strumtoot Baba_Anate NumberOfChildren 2 Baba_Anate Occupation Spaceport_Technician Baba_Anate PlaceOfBirth Cederville ,,unknown,unknown,1,6
534,Orman_Saat Mass 81.0_kilogram Orman_Saat Occupation Embee_Trefan Orman_Saat ParticipantIn Tri-Galactic  ,Orman_Saat Mass 81.0_kilogram Orman_Saat Occupation Embee_Trefan Orman_Saat ParticipantIn Tri-Galactic ,,unknown,unknown,1,3
535,Toveg_Mayf PositionHeld Emperor_Tarsin Toveg_Mayf PositionHeld Jariel  ,Toveg_Mayf PositionHeld Emperor_Tarsin Toveg_Mayf PositionHeld Jariel ,,unknown,unknown,1,2
536,Netom_Ecil Occupation NaHo_Braezin Netom_Ecil ParticipantIn 2029-30_Varia_Slam Netom_Ecil PositionHeld Personal_Aide  ,Netom_Ecil Occupation NaHo_Braezin Netom_Ecil ParticipantIn 2029-30_Varia_Slam Netom_Ecil PositionHeld Personal_Aide ,,unknown,unknown,1,3
537,Leonan_Kwarr Mass 70.0_kilogram Leonan_Kwarr ParticipantIn Agletha Leonan_Kwarr PlaceOfBirth Asperanis Leonan_Kwarr Sport Xandi  ,Leonan_Kwarr Mass 70.0_kilogram Leonan_Kwarr ParticipantIn Agletha Leonan_Kwarr PlaceOfBirth Asperanis Leonan_Kwarr Sport Xandi ,,unknown,unknown,1,4
538,Koson_Marqo Genre Surgeography Koson_Marqo HasFather Gevril_Eino Koson_Marqo HasWorksInTheCollectionOf Gallery_of_Achronous_Reflections Koson_Marqo PlaceOfBirth Vancuria Koson_Marqo PlaceOfBurial Laverro Koson_Marqo PositionHeld Commander_of_Exile Koson_Marqo WorkLocation Laverro  ,Koson_Marqo Genre Surgeography Koson_Marqo HasFather Gevril_Eino Koson_Marqo HasWorksInTheCollectionOf Gallery_of_Achronous_Reflections Koson_Marqo PlaceOfBirth Vancuria Koson_Marqo PlaceOfBurial Laverro Koson_Marqo PositionHeld Commander_of_Exile Koson_Marqo WorkLocation Laverro ,,unknown,unknown,1,7
539,Aloro_Zon DateOfBirth 1979-05-06 Aloro_Zon PlaceOfBirth Usustol_Region  ,Aloro_Zon DateOfBirth 1979-05-06 Aloro_Zon PlaceOfBirth Usustol_Region ,,unknown,unknown,1,2
540,"Dovay_Ezzio FieldOfWork Alexanderian Dovay_Ezzio Genre Alexanderian Dovay_Ezzio NotableWork ""The_Secret_Treasures_of_Pangaeum"" Dovay_Ezzio Occupation Boundary_Agent Dovay_Ezzio PlaceOfBirth Santonnisio Dovay_Ezzio WritingLanguage Sanctum_D'Accordo  ","Dovay_Ezzio FieldOfWork Alexanderian Dovay_Ezzio Genre Alexanderian Dovay_Ezzio NotableWork ""The_Secret_Treasures_of_Pangaeum"" Dovay_Ezzio Occupation Boundary_Agent Dovay_Ezzio PlaceOfBirth Santonnisio Dovay_Ezzio WritingLanguage Sanctum_D'Accordo ",,unknown,unknown,1,6
541,Fironia_Towx DateOfBirth Unknown Fironia_Towx HasChild Netom_Ecil Fironia_Towx HasFather Sliman_Sing Fironia_Towx PlaceOfDeath Cleyon Fironia_Towx Sibling Roka_Maram Fironia_Towx Spouse Malonor_Vosse  ,Fironia_Towx DateOfBirth Unknown Fironia_Towx HasChild Netom_Ecil Fironia_Towx HasFather Sliman_Sing Fironia_Towx PlaceOfDeath Cleyon Fironia_Towx Sibling Roka_Maram Fironia_Towx Spouse Malonor_Vosse ,,unknown,unknown,1,6
542,Greyno_Ash AcademicDegree Doctor_of_Astralism Greyno_Ash FieldOfWork Pryonx Greyno_Ash Occupation Vapormage  ,Greyno_Ash AcademicDegree Doctor_of_Astralism Greyno_Ash FieldOfWork Pryonx Greyno_Ash Occupation Vapormage ,,unknown,unknown,1,3
543,Chayneal_Ersh Mass 50.0_kilogram Chayneal_Ersh ParticipantIn Liquid_Aqualete Chayneal_Ersh PlaceOfBirth Yinymo Chayneal_Ersh Sport Catchcrawl  ,Chayneal_Ersh Mass 50.0_kilogram Chayneal_Ersh ParticipantIn Liquid_Aqualete Chayneal_Ersh PlaceOfBirth Yinymo Chayneal_Ersh Sport Catchcrawl ,,unknown,unknown,1,4
544,Vico_Iolle Mass 60.0_kilogram Vico_Iolle ParticipantIn Erobran_Atheletics Vico_Iolle Sport Catchcrawl  ,Vico_Iolle Mass 60.0_kilogram Vico_Iolle ParticipantIn Erobran_Atheletics Vico_Iolle Sport Catchcrawl ,,unknown,unknown,1,3
545,Egor_Jipen Employer Tormityard_University Egor_Jipen PlaceOfBirth Elbaro  ,Egor_Jipen Employer Tormityard_University Egor_Jipen PlaceOfBirth Elbaro ,,unknown,unknown,1,2
546,Gule_Yarcon DateOfBirth 1830-12-10 Gule_Yarcon FieldOfWork Zimlian Gule_Yarcon Genre Codemoted  ,Gule_Yarcon DateOfBirth 1830-12-10 Gule_Yarcon FieldOfWork Zimlian Gule_Yarcon Genre Codemoted ,,unknown,unknown,1,3
547,Jakethoan_Narcis PlaceOfBirth Klaiston Jakethoan_Narcis PlaceOfDeath Selmentia  ,Jakethoan_Narcis PlaceOfBirth Klaiston Jakethoan_Narcis PlaceOfDeath Selmentia ,,unknown,unknown,1,2
548,Toveg_Mayf HasFather Exar_Sesar Toveg_Mayf Occupation Core_Cartographer Toveg_Mayf PlaceOfBirth Baignotte Toveg_Mayf PlaceOfBurial St._Ursula's_Cathedra Toveg_Mayf PlaceOfDeath Flor  ,Toveg_Mayf HasFather Exar_Sesar Toveg_Mayf Occupation Core_Cartographer Toveg_Mayf PlaceOfBirth Baignotte Toveg_Mayf PlaceOfBurial St._Ursula's_Cathedra Toveg_Mayf PlaceOfDeath Flor ,,unknown,unknown,1,5
549,Ranett_Mosv DateOfDeath 1929-06-21 Ranett_Mosv Occupation Roboticist  ,Ranett_Mosv DateOfDeath 1929-06-21 Ranett_Mosv Occupation Roboticist ,,unknown,unknown,1,2
550,Balamor_Donae DateOfBirth 1975-07-06 Balamor_Donae PlaceOfBirth Ratstein  ,Balamor_Donae DateOfBirth 1975-07-06 Balamor_Donae PlaceOfBirth Ratstein ,,unknown,unknown,1,2
551,Filounton_Bonen DateOfBirth 1862-08-05 Filounton_Bonen DateOfDeath 1929-04-10 Filounton_Bonen PlaceOfBirth Windsbury  ,Filounton_Bonen DateOfBirth 1862-08-05 Filounton_Bonen DateOfDeath 1929-04-10 Filounton_Bonen PlaceOfBirth Windsbury ,,unknown,unknown,1,3
552,Gateyon_Rious HasChild Celt_Saffron Gateyon_Rious Occupation Zendishaya Gateyon_Rious PositionHeld Emperor_Caledus Gateyon_Rious Sibling Xander_Foyal Gateyon_Rious Spouse Yiprun_Iriles  ,Gateyon_Rious HasChild Celt_Saffron Gateyon_Rious Occupation Zendishaya Gateyon_Rious PositionHeld Emperor_Caledus Gateyon_Rious Sibling Xander_Foyal Gateyon_Rious Spouse Yiprun_Iriles ,,unknown,unknown,1,5
553,Dauton_Lasse DateOfBirth 1987-05-13 Dauton_Lasse DifferentFrom Avaneon_Veinn Avaneon_Veinn Occupation Yaodlesh_Finerfin Dauton_Lasse PositionHeld Provadentic  ,Dauton_Lasse DateOfBirth 1987-05-13 Dauton_Lasse DifferentFrom Avaneon_Veinn Avaneon_Veinn Occupation Yaodlesh_Finerfin Dauton_Lasse PositionHeld Provadentic ,,unknown,unknown,1,4
554,Comad_Wimble HasFather Leonan_Kwarr Comad_Wimble Occupation Elemental_Image_Manipulator Comad_Wimble PlaceOfBirth Juwaasa Comad_Wimble PlaceOfBurial Gloomwood_Cemetery Comad_Wimble PlaceOfDeath Selmentia  ,Comad_Wimble HasFather Leonan_Kwarr Comad_Wimble Occupation Elemental_Image_Manipulator Comad_Wimble PlaceOfBirth Juwaasa Comad_Wimble PlaceOfBurial Gloomwood_Cemetery Comad_Wimble PlaceOfDeath Selmentia ,,unknown,unknown,1,5
555,Ryteon_Vem CauseOfDeath Blisarov-Malecoron Ryteon_Vem NominatedFor Ark_of_Harmony Ryteon_Vem Occupation Orare_Subdeacons Ryteon_Vem ParticipantIn Hydrandar_Conclave Ryteon_Vem WorkLocation Glofforton  ,Ryteon_Vem CauseOfDeath Blisarov-Malecoron Ryteon_Vem NominatedFor Ark_of_Harmony Ryteon_Vem Occupation Orare_Subdeacons Ryteon_Vem ParticipantIn Hydrandar_Conclave Ryteon_Vem WorkLocation Glofforton ,,unknown,unknown,1,5
556,Yiprun_Iriles CauseOfDeath Pulmonitrema Yiprun_Iriles DateOfBirth 1749-09-10 Yiprun_Iriles Family The_Kyniebaks Yiprun_Iriles HasFather Egor_Jipen Yiprun_Iriles Occupation Master_Biologist Yiprun_Iriles PositionHeld Hezekiah_Cardona Yiprun_Iriles Spouse Fretheon_Rykne  ,Yiprun_Iriles CauseOfDeath Pulmonitrema Yiprun_Iriles DateOfBirth 1749-09-10 Yiprun_Iriles Family The_Kyniebaks Yiprun_Iriles HasFather Egor_Jipen Yiprun_Iriles Occupation Master_Biologist Yiprun_Iriles PositionHeld Hezekiah_Cardona Yiprun_Iriles Spouse Fretheon_Rykne ,,unknown,unknown,1,7
557,"Frox_Haria DateOfBirth 1896-08-13 Frox_Haria HasWorksInTheCollectionOf Numadio_Modern_Arts Frox_Haria Instrument Leotolochu Frox_Haria NotableWork ""Ebony_Jazzoid"" Frox_Haria Occupation Reality_Builder Frox_Haria PlaceOfDeath Akidity Frox_Haria Spouse Caro_Nemeo  ","Frox_Haria DateOfBirth 1896-08-13 Frox_Haria HasWorksInTheCollectionOf Numadio_Modern_Arts Frox_Haria Instrument Leotolochu Frox_Haria NotableWork ""Ebony_Jazzoid"" Frox_Haria Occupation Reality_Builder Frox_Haria PlaceOfDeath Akidity Frox_Haria Spouse Caro_Nemeo ",,unknown,unknown,1,7
558,Quintin_Yoson DateOfBirth 1991 Quintin_Yoson Employer Iliteck_Services Quintin_Yoson InfluencedBy Torin_Yosh Quintin_Yoson NotableWork WikioTechs Quintin_Yoson Occupation Plasmacaster Quintin_Yoson ParticipantIn Sumyryn_Summit Quintin_Yoson Spouse Yiprun_Iriles  ,Quintin_Yoson DateOfBirth 1991 Quintin_Yoson Employer Iliteck_Services Quintin_Yoson InfluencedBy Torin_Yosh Quintin_Yoson NotableWork WikioTechs Quintin_Yoson Occupation Plasmacaster Quintin_Yoson ParticipantIn Sumyryn_Summit Quintin_Yoson Spouse Yiprun_Iriles ,,unknown,unknown,1,7
559,Candiba_Sadol Genre Mirthsurrealm Candiba_Sadol MedicalCondition Frageeno Candiba_Sadol NominatedFor Vocemus_Spectaculum_Prize Candiba_Sadol Occupation Hiran_Bhanu Candiba_Sadol Sibling Doness_Veron Candiba_Sadol Spouse Narina_Orga Candiba_Sadol WritingLanguage Aglendian  ,Candiba_Sadol Genre Mirthsurrealm Candiba_Sadol MedicalCondition Frageeno Candiba_Sadol NominatedFor Vocemus_Spectaculum_Prize Candiba_Sadol Occupation Hiran_Bhanu Candiba_Sadol Sibling Doness_Veron Candiba_Sadol Spouse Narina_Orga Candiba_Sadol WritingLanguage Aglendian ,,unknown,unknown,1,7
560,Mallen_Reyvas Occupation Lunine_Makonite Mallen_Reyvas PlaceOfBirth Ubbuleb  ,Mallen_Reyvas Occupation Lunine_Makonite Mallen_Reyvas PlaceOfBirth Ubbuleb ,,unknown,unknown,1,2
561,Ranyar_Phael DateOfBirth 1985 Ranyar_Phael Employer Droving_Security Ranyar_Phael HasFather Dakron_Sater Ranyar_Phael HasMother Koxin_Daou Ranyar_Phael Occupation Spin_Circuit_Probeologist  ,Ranyar_Phael DateOfBirth 1985 Ranyar_Phael Employer Droving_Security Ranyar_Phael HasFather Dakron_Sater Ranyar_Phael HasMother Koxin_Daou Ranyar_Phael Occupation Spin_Circuit_Probeologist ,,unknown,unknown,1,5
562,"Hadan_Takeon DateOfBirth 1982-02-10 Hadan_Takeon Employer The_Maceburgh_Monitor Hadan_Takeon EthnicGroup Crimbles Hadan_Takeon HasWorksInTheCollectionOf New_Light_Pavilion Hadan_Takeon Movement P Hadan_Takeon NotableWork ""The_Seer's_Vision"" Hadan_Takeon Occupation Imaginiquer  ","Hadan_Takeon DateOfBirth 1982-02-10 Hadan_Takeon Employer The_Maceburgh_Monitor Hadan_Takeon EthnicGroup Crimbles Hadan_Takeon HasWorksInTheCollectionOf New_Light_Pavilion Hadan_Takeon Movement P Hadan_Takeon NotableWork ""The_Seer's_Vision"" Hadan_Takeon Occupation Imaginiquer ",,unknown,unknown,1,7
563,Malonor_Vosse NativeLanguage Sasazkan Malonor_Vosse Nickname Plicsox Malonor_Vosse NotableWork Cineverse Malonor_Vosse PlaceOfBirth Pin_Gurtha  ,Malonor_Vosse NativeLanguage Sasazkan Malonor_Vosse Nickname Plicsox Malonor_Vosse NotableWork Cineverse Malonor_Vosse PlaceOfBirth Pin_Gurtha ,,unknown,unknown,1,4
564,Moirux_Heylin DateOfBirth 1952-03-11 Moirux_Heylin MedicalCondition Crompsidon Moirux_Heylin ParticipantIn Erobran_Atheletics  ,Moirux_Heylin DateOfBirth 1952-03-11 Moirux_Heylin MedicalCondition Crompsidon Moirux_Heylin ParticipantIn Erobran_Atheletics ,,unknown,unknown,1,3
565,Atok_Gesse PlaceOfBirth Allegripp_Manor Atok_Gesse PlaceOfDeath Raelot  ,Atok_Gesse PlaceOfBirth Allegripp_Manor Atok_Gesse PlaceOfDeath Raelot ,,unknown,unknown,1,2
566,Phillida_Tesey Genre Rollapop Phillida_Tesey InfluencedBy Majeron_Vlare Phillida_Tesey Instrument Amarchitar Phillida_Tesey Lifestyle Drycter Phillida_Tesey NativeLanguage Uriyen Phillida_Tesey Occupation Sonicluster Phillida_Tesey UnmarriedPartner Nesett_Nialan  ,Phillida_Tesey Genre Rollapop Phillida_Tesey InfluencedBy Majeron_Vlare Phillida_Tesey Instrument Amarchitar Phillida_Tesey Lifestyle Drycter Phillida_Tesey NativeLanguage Uriyen Phillida_Tesey Occupation Sonicluster Phillida_Tesey UnmarriedPartner Nesett_Nialan ,,unknown,unknown,1,7
567,Nipher_Ylize Mass 86.0_kilogram Nipher_Ylize Occupation Master_Biologist  ,Nipher_Ylize Mass 86.0_kilogram Nipher_Ylize Occupation Master_Biologist ,,unknown,unknown,1,2
568,Thoras_Baras MedicalCondition Malxar Thoras_Baras NativeLanguage Labrunish Thoras_Baras Occupation Spin_Circuit_Probeologist Thoras_Baras PlaceOfBirth Akidity  ,Thoras_Baras MedicalCondition Malxar Thoras_Baras NativeLanguage Labrunish Thoras_Baras Occupation Spin_Circuit_Probeologist Thoras_Baras PlaceOfBirth Akidity ,,unknown,unknown,1,4
569,Royne_Balre CauseOfDeath Str Royne_Balre HasChild Candiba_Sadol Royne_Balre HasFather Rechart_Skyel Royne_Balre HasMother Remol_Certran Royne_Balre NativeLanguage Pamirska Royne_Balre Occupation Core_Cartographer  ,Royne_Balre CauseOfDeath Str Royne_Balre HasChild Candiba_Sadol Royne_Balre HasFather Rechart_Skyel Royne_Balre HasMother Remol_Certran Royne_Balre NativeLanguage Pamirska Royne_Balre Occupation Core_Cartographer ,,unknown,unknown,1,6
570,Racso_Delain DateOfDeath Unknown Racso_Delain HasFather Ganasah_Jilson  ,Racso_Delain DateOfDeath Unknown Racso_Delain HasFather Ganasah_Jilson ,,unknown,unknown,1,2
571,Narina_Orga FieldOfWork Octavetopomology Narina_Orga HasChild Karile_Finik Narina_Orga HasMother Ranett_Mosv Narina_Orga Occupation Quintraldo Narina_Orga Spouse Marcil_Varcin Narina_Orga WritingLanguage Xanthan  ,Narina_Orga FieldOfWork Octavetopomology Narina_Orga HasChild Karile_Finik Narina_Orga HasMother Ranett_Mosv Narina_Orga Occupation Quintraldo Narina_Orga Spouse Marcil_Varcin Narina_Orga WritingLanguage Xanthan ,,unknown,unknown,1,6
572,Thoras_Baras Family Jyregaard_Dynasty Nolin_Haran HasChild Socal_Amell Nolin_Haran HasChild Thoras_Baras Nolin_Haran HasFather Vico_Iolle Nolin_Haran HasMother Balamor_Donae  ,Thoras_Baras Family Jyregaard_Dynasty Nolin_Haran HasChild Socal_Amell Nolin_Haran HasChild Thoras_Baras Nolin_Haran HasFather Vico_Iolle Nolin_Haran HasMother Balamor_Donae ,,unknown,unknown,1,5
573,Phrascy_Yavon Family Praelor_Dynasty Phrascy_Yavon HasChild Dantor_Pauran Phrascy_Yavon Occupation Celestial_Advisor Phrascy_Yavon PositionHeld Emperor_Caledus Phrascy_Yavon Spouse Netom_Ecil  ,Phrascy_Yavon Family Praelor_Dynasty Phrascy_Yavon HasChild Dantor_Pauran Phrascy_Yavon Occupation Celestial_Advisor Phrascy_Yavon PositionHeld Emperor_Caledus Phrascy_Yavon Spouse Netom_Ecil ,,unknown,unknown,1,5
574,Nash_Zuenir Occupation Pastozygist Nash_Zuenir Occupation Vikter_Singh  ,Nash_Zuenir Occupation Pastozygist Nash_Zuenir Occupation Vikter_Singh ,,unknown,unknown,1,2
575,Xander_Foyal FieldOfWork Achumin Xander_Foyal PlaceOfBirth Wysokiń Xander_Foyal PlaceOfBurial Daylight_Valley_Cemetery Xander_Foyal Spouse Coicus_Wilon Xander_Foyal StudentOf Erjano_Metcan  ,Xander_Foyal FieldOfWork Achumin Xander_Foyal PlaceOfBirth Wysokiń Xander_Foyal PlaceOfBurial Daylight_Valley_Cemetery Xander_Foyal Spouse Coicus_Wilon Xander_Foyal StudentOf Erjano_Metcan ,,unknown,unknown,1,5
576,Hadan_Takeon Occupation Penema Hadan_Takeon PlaceOfDeath Paranthia Hadan_Takeon ReligionOrWorldview Divyana_Faith  ,Hadan_Takeon Occupation Penema Hadan_Takeon PlaceOfDeath Paranthia Hadan_Takeon ReligionOrWorldview Divyana_Faith ,,unknown,unknown,1,3
577,Coicus_Wilon Mass 62.0_kilogram Coicus_Wilon Occupation Neyre_Ranalo Coicus_Wilon PlaceOfBirth Noxit  ,Coicus_Wilon Mass 62.0_kilogram Coicus_Wilon Occupation Neyre_Ranalo Coicus_Wilon PlaceOfBirth Noxit ,,unknown,unknown,1,3
578,Nolin_Haran DateOfDeath 1967-11-13 Nolin_Haran HasFather Kory_Darvan Nolin_Haran MilitaryRank Battle_Colonel Nolin_Haran NativeLanguage Plythanian Nolin_Haran NominatedFor Golden_Lumière__for_Visual_Grandeur Nolin_Haran Occupation Reality_Builder Nolin_Haran Sport Blabbrish  ,Nolin_Haran DateOfDeath 1967-11-13 Nolin_Haran HasFather Kory_Darvan Nolin_Haran MilitaryRank Battle_Colonel Nolin_Haran NativeLanguage Plythanian Nolin_Haran NominatedFor Golden_Lumière__for_Visual_Grandeur Nolin_Haran Occupation Reality_Builder Nolin_Haran Sport Blabbrish ,,unknown,unknown,1,7
579,Yiprun_Iriles Nickname Morstohe Yiprun_Iriles ParticipantIn Quom Yiprun_Iriles PlaceOfBirth Ambryville Yiprun_Iriles PlaceOfBurial Moonlit_Mausoleum Yiprun_Iriles PlaceOfDeath Clearwater_Falls  ,Yiprun_Iriles Nickname Morstohe Yiprun_Iriles ParticipantIn Quom Yiprun_Iriles PlaceOfBirth Ambryville Yiprun_Iriles PlaceOfBurial Moonlit_Mausoleum Yiprun_Iriles PlaceOfDeath Clearwater_Falls ,,unknown,unknown,1,5
580,Elzer_Padon DateOfBirth 1978-06-01 Elzer_Padon ParticipantIn Teucrian_Cup_XVI Elzer_Padon Sport Impulsify  ,Elzer_Padon DateOfBirth 1978-06-01 Elzer_Padon ParticipantIn Teucrian_Cup_XVI Elzer_Padon Sport Impulsify ,,unknown,unknown,1,3
581,Ethar_Gilme DateOfBirth 1700-11-30 Ethar_Gilme HasFather Vackeron_Bline Ethar_Gilme NotableWork Super_Mysfits Ethar_Gilme Occupation Glasnaar_Drawer Vackeron_Bline PlaceOfBirth Windsbury  ,Ethar_Gilme DateOfBirth 1700-11-30 Ethar_Gilme HasFather Vackeron_Bline Ethar_Gilme NotableWork Super_Mysfits Ethar_Gilme Occupation Glasnaar_Drawer Vackeron_Bline PlaceOfBirth Windsbury ,,unknown,unknown,1,5
582,Geboren_Chasim EthnicGroup Jelena_Mikojev Geboren_Chasim NumberOfChildren 2 Geboren_Chasim Occupation Turtleranger Geboren_Chasim PositionHeld Commander_of_Exile Geboren_Chasim Spouse Yocuim_Ticor Geboren_Chasim WorkLocation Cystlria  ,Geboren_Chasim EthnicGroup Jelena_Mikojev Geboren_Chasim NumberOfChildren 2 Geboren_Chasim Occupation Turtleranger Geboren_Chasim PositionHeld Commander_of_Exile Geboren_Chasim Spouse Yocuim_Ticor Geboren_Chasim WorkLocation Cystlria ,,unknown,unknown,1,6
583,Rechart_Skyel Employer The_Palandra_Institute Rechart_Skyel Occupation Valkyrie_Relocation_Specialists Rechart_Skyel WorkLocation Zadovrey Rechart_Skyel WritingLanguage Morsija  ,Rechart_Skyel Employer The_Palandra_Institute Rechart_Skyel Occupation Valkyrie_Relocation_Specialists Rechart_Skyel WorkLocation Zadovrey Rechart_Skyel WritingLanguage Morsija ,,unknown,unknown,1,4
584,"Hadan_Takeon DateOfDeath Unknown Hadan_Takeon FieldOfWork ""The_Maelstrom_of_the_Sunken_City"" Hadan_Takeon HasFather Asthona_Meyas Hadan_Takeon Occupation Spin_Circuit_Probeologist Hadan_Takeon PlaceOfBirth Vissamie  ","Hadan_Takeon DateOfDeath Unknown Hadan_Takeon FieldOfWork ""The_Maelstrom_of_the_Sunken_City"" Hadan_Takeon HasFather Asthona_Meyas Hadan_Takeon Occupation Spin_Circuit_Probeologist Hadan_Takeon PlaceOfBirth Vissamie ",,unknown,unknown,1,5
585,Aderon_Feenon HasMother Zannes_Sorem Aderon_Feenon NominatedFor Celestial_Star_for_Ensemble Aderon_Feenon NumberOfChildren 2 Aderon_Feenon Occupation Curator_of_Souls Aderon_Feenon Relative Narina_Orga Aderon_Feenon SupportedSportsTeam Houraveletico  ,Aderon_Feenon HasMother Zannes_Sorem Aderon_Feenon NominatedFor Celestial_Star_for_Ensemble Aderon_Feenon NumberOfChildren 2 Aderon_Feenon Occupation Curator_of_Souls Aderon_Feenon Relative Narina_Orga Aderon_Feenon SupportedSportsTeam Houraveletico ,,unknown,unknown,1,6
586,Racso_Delain CauseOfDeath Todelluvaan_Syndrome Racso_Delain DateOfDeath 1937-03-19 Racso_Delain Instrument Plingolo Racso_Delain MannerOfDeath Effulgence Racso_Delain PlaceOfDeath Rhosetin Racso_Delain Spouse Phillida_Tesey  ,Racso_Delain CauseOfDeath Todelluvaan_Syndrome Racso_Delain DateOfDeath 1937-03-19 Racso_Delain Instrument Plingolo Racso_Delain MannerOfDeath Effulgence Racso_Delain PlaceOfDeath Rhosetin Racso_Delain Spouse Phillida_Tesey ,,unknown,unknown,1,6
587,Vico_Iolle DateOfDeath 1987-10-03 Vico_Iolle EthnicGroup Mir Vico_Iolle HasMother Amon_Ducam Vico_Iolle ReligionOrWorldview Fenxi Vico_Iolle Spouse Holo_Norvah  ,Vico_Iolle DateOfDeath 1987-10-03 Vico_Iolle EthnicGroup Mir Vico_Iolle HasMother Amon_Ducam Vico_Iolle ReligionOrWorldview Fenxi Vico_Iolle Spouse Holo_Norvah ,,unknown,unknown,1,5
588,Daron_Bidor DateOfBirth 2001-06-04 Daron_Bidor MedicalCondition Lexidrosis Daron_Bidor ReligionOrWorldview Oatheeism Daron_Bidor UnmarriedPartner Fenen_Donco  ,Daron_Bidor DateOfBirth 2001-06-04 Daron_Bidor MedicalCondition Lexidrosis Daron_Bidor ReligionOrWorldview Oatheeism Daron_Bidor UnmarriedPartner Fenen_Donco ,,unknown,unknown,1,4
589,Ethar_Gilme DateOfDeath 2012-10-29 Ethar_Gilme FieldOfWork Gl Ethar_Gilme Instrument Booginon Ethar_Gilme Nickname Frupopp Ethar_Gilme Occupation Resonarote Ethar_Gilme WritingLanguage Harshbi  ,Ethar_Gilme DateOfDeath 2012-10-29 Ethar_Gilme FieldOfWork Gl Ethar_Gilme Instrument Booginon Ethar_Gilme Nickname Frupopp Ethar_Gilme Occupation Resonarote Ethar_Gilme WritingLanguage Harshbi ,,unknown,unknown,1,6
590,"Chayneal_Ersh NotableWork ""The_Bells_of_the_Wandering_Gypsy"" Chayneal_Ersh Occupation Spin_Circuit_Probeologist  ","Chayneal_Ersh NotableWork ""The_Bells_of_the_Wandering_Gypsy"" Chayneal_Ersh Occupation Spin_Circuit_Probeologist ",,unknown,unknown,1,2
591,Orgo_Lorin HasWorksInTheCollectionOf Hisaric_National_Museum Orgo_Lorin Occupation Dreamshaper Orgo_Lorin PlaceOfBirth Cystlria Orgo_Lorin WorkLocation Glofforton  ,Orgo_Lorin HasWorksInTheCollectionOf Hisaric_National_Museum Orgo_Lorin Occupation Dreamshaper Orgo_Lorin PlaceOfBirth Cystlria Orgo_Lorin WorkLocation Glofforton ,,unknown,unknown,1,4
592,Eustathios_Stathen PositionHeld Hafzen Eustathios_Stathen PositionHeld High_Prophet_of_the_Burning_Sun  ,Eustathios_Stathen PositionHeld Hafzen Eustathios_Stathen PositionHeld High_Prophet_of_the_Burning_Sun ,,unknown,unknown,1,2
593,"Ethar_Gilme ArchivesAt Arcika_Repository Ethar_Gilme HasWorksInTheCollectionOf New_Light_Pavilion Ethar_Gilme NotableWork ""Storm_of_the_King_of_the_Jungle"" Ethar_Gilme Occupation Interval_Eclipse_Batcher Ethar_Gilme Sponsor Sliman_Sing Ethar_Gilme Wears Proxima_Glasses Ethar_Gilme WritingLanguage Jelorin  ","Ethar_Gilme ArchivesAt Arcika_Repository Ethar_Gilme HasWorksInTheCollectionOf New_Light_Pavilion Ethar_Gilme NotableWork ""Storm_of_the_King_of_the_Jungle"" Ethar_Gilme Occupation Interval_Eclipse_Batcher Ethar_Gilme Sponsor Sliman_Sing Ethar_Gilme Wears Proxima_Glasses Ethar_Gilme WritingLanguage Jelorin ",,unknown,unknown,1,7
